timestamp,status,latency_ms,budget,tool_name,regime
1773974212.160827,success,159.58,100,web_fetch,
1773974212.192395,success,6.25,100,calculate,
1773974212.268683,success,186.12,100,web_fetch,
1773974212.314388,success,836.16,100,mock_heavy,
1773974212.316386,success,248.79,100,web_fetch,
1773974212.345487,success,140.73,100,calculate,
1773974212.375463,success,109.16,100,calculate,
1773974212.437964,success,929.59,100,mock_heavy,
1773974212.440265,success,1067.53,100,mock_heavy,
1773974212.454804,success,1204.75,100,mock_heavy,
1773974212.455796,success,865.71,100,web_fetch,
1773974212.530894,success,1542.56,100,mock_heavy,
1773974212.561552,success,946.24,100,calculate,
1773974212.563323,success,975.09,100,calculate,
1773974212.640194,success,1926.16,100,mock_heavy,
1773974212.670449,error,3.52,100,mock_heavy,
1773974212.701807,error,2.09,100,mock_heavy,
1773974212.748737,error,4.44,100,web_fetch,
1773974212.750288,error,5.11,100,calculate,
1773974212.752123,error,3.82,100,mock_heavy,
1773974212.810729,error,1.67,100,calculate,
1773974212.856341,success,1802.94,100,mock_heavy,
1773974212.857343,error,2.94,100,web_fetch,
1773974212.858341,error,2.50,100,calculate,
1773974212.887949,error,1.98,100,calculate,
1773974212.950188,error,1.81,100,mock_heavy,
1773974212.981139,error,2.63,100,web_fetch,
1773974212.982135,error,2.19,100,calculate,
1773974213.028138,success,1107.76,100,calculate,
1773974213.029342,error,1.85,100,calculate,
1773974213.058602,error,1.68,100,mock_heavy,
1773974213.103770,error,3.80,100,calculate,
1773974213.105279,error,5.51,100,mock_heavy,
1773974213.107012,error,3.78,100,web_fetch,
1773974213.225638,success,1126.31,100,web_fetch,
1773974213.226640,error,2.09,100,mock_heavy,
1773974213.321503,error,2.01,100,web_fetch,
1773974213.365945,error,2.71,100,web_fetch,
1773974213.429263,error,2.69,100,mock_heavy,
1773974213.490936,success,1045.11,100,web_fetch,
1773974213.567077,error,3.87,100,web_fetch,
1773974213.568662,error,2.85,100,mock_heavy,
1773974213.569247,error,3.41,100,web_fetch,
1773974213.570372,error,2.94,100,mock_heavy,
1773974213.572101,error,1.76,100,calculate,
1773974213.643784,success,1681.19,100,mock_heavy,
1773974213.720763,success,1062.61,100,web_fetch,
1773974213.721757,error,2.61,100,calculate,
1773974213.721757,error,2.68,100,mock_heavy,
1773974213.723333,error,1.62,100,web_fetch,
1773974213.812527,success,1727.00,100,mock_heavy,
1773974213.889057,error,2.73,100,web_fetch,
1773974213.965797,error,2.27,100,mock_heavy,
1773974213.996809,success,1911.57,100,mock_heavy,
1773974213.997535,error,2.37,100,mock_heavy,
1773974214.042361,error,2.53,100,web_fetch,
1773974214.166753,success,1819.53,100,mock_heavy,
1773974214.197417,error,3.24,100,web_fetch,
1773974214.198414,error,2.76,100,web_fetch,
1773974214.201202,error,2.12,100,mock_heavy,
1773974214.202217,error,1.66,100,calculate,
1773974214.289010,success,1311.98,100,web_fetch,
1773974214.396846,success,1235.05,100,web_fetch,
1773974214.397712,error,2.18,100,mock_heavy,
1773974214.442310,error,1.79,100,calculate,
1773974214.489071,error,1.88,100,calculate,
1773974214.536563,error,2.55,100,calculate,
1773974214.536563,error,2.55,100,calculate,
1773974214.704518,success,1050.37,100,calculate,
1773974214.828797,success,1034.14,100,web_fetch,
1773974214.890239,error,3.41,100,web_fetch,
1773974214.968999,error,2.00,100,web_fetch,
1773974215.000378,error,2.75,100,calculate,
1773974215.031444,error,2.61,100,web_fetch,
1773974215.123026,success,864.64,100,web_fetch,
1773974215.123964,error,2.22,100,web_fetch,
1773974215.153515,error,2.74,100,web_fetch,
1773974215.184903,error,2.00,100,web_fetch,
1773974215.247943,success,799.73,100,web_fetch,
1773974215.293667,error,3.12,100,mock_heavy,
1773974215.295393,error,1.85,100,mock_heavy,
1773974215.431554,success,693.85,100,web_fetch,
1773974215.461829,error,2.19,100,web_fetch,
1773974215.507279,success,481.50,100,calculate,
1773974215.599822,success,1220.54,100,mock_heavy,
1773974215.661637,error,2.00,100,mock_heavy,
1773974215.723842,error,2.25,100,mock_heavy,
1773974215.724969,error,1.66,100,mock_heavy,
1773974215.753891,success,524.90,100,web_fetch,
1773974215.814871,error,2.77,100,calculate,
1773974215.860966,success,558.06,100,web_fetch,
1773974215.862377,error,2.33,100,web_fetch,
1773974215.863523,error,1.74,100,mock_heavy,
1773974215.892668,success,526.36,100,web_fetch,
1773974215.908377,error,2.69,100,web_fetch,
1773974215.909368,error,2.26,100,web_fetch,
1773974215.938713,error,3.13,100,calculate,
1773974215.939422,error,2.93,100,web_fetch,
1773974215.940421,error,1.97,100,web_fetch,
1773974215.986517,success,307.82,100,calculate,
1773974216.047677,success,386.91,100,calculate,
1773974216.108723,success,357.30,100,calculate,
1773974216.110293,success,1264.03,100,mock_heavy,
1773974216.184864,success,620.85,100,web_fetch,
1773974216.185871,error,2.46,100,calculate,
1773974216.262552,success,698.02,100,web_fetch,
1773974216.263556,error,2.00,100,mock_heavy,
1773974216.278795,error,2.00,100,mock_heavy,
1773974216.355211,success,1312.33,100,mock_heavy,
1773974216.386363,error,2.46,100,calculate,
1773974216.389368,error,1.99,100,web_fetch,
1773974216.526742,success,1296.00,100,mock_heavy,
1773974216.527520,success,1480.75,100,mock_heavy,
1773974216.572698,success,1079.26,100,web_fetch,
1773974216.603745,error,2.79,100,web_fetch,
1773974216.649803,success,1033.78,100,calculate,
1773974216.680438,error,2.31,100,calculate,
1773974216.681591,error,1.75,100,web_fetch,
1773974216.726796,error,2.11,100,web_fetch,
1773974216.805711,success,970.80,100,calculate,
1773974216.806702,error,2.12,100,calculate,
1773974216.865796,error,2.65,100,mock_heavy,
1773974216.897437,error,2.00,100,mock_heavy,
1773974216.927902,success,1805.48,100,mock_heavy,
1773974216.958929,error,2.35,100,mock_heavy,
1773974216.960044,error,2.28,100,mock_heavy,
1773974216.989824,error,2.76,100,calculate,
1773974217.050392,success,1144.41,100,web_fetch,
1773974217.081084,error,2.00,100,web_fetch,
1773974217.112773,error,2.56,100,calculate,
1773974217.143877,error,3.29,100,mock_heavy,
1773974217.144878,error,3.41,100,mock_heavy,
1773974217.146476,error,1.81,100,calculate,
1773974217.147719,error,1.59,100,mock_heavy,
1773974217.189541,success,1050.23,100,web_fetch,
1773974217.282548,error,2.69,100,calculate,
1773974217.342818,error,2.00,100,web_fetch,
1773974217.343817,error,2.04,100,calculate,
1773974217.374325,error,2.19,100,web_fetch,
1773974217.434885,error,2.22,100,web_fetch,
1773974217.605569,success,694.74,100,web_fetch,
1773974217.652516,error,1.81,100,calculate,
1773974217.712767,success,481.04,100,calculate,
1773974217.713766,error,2.00,100,mock_heavy,
1773974217.744843,error,2.02,100,calculate,
1773974217.806509,success,742.48,100,web_fetch,
1773974217.808124,error,2.27,100,mock_heavy,
1773974217.808691,error,2.26,100,web_fetch,
1773974217.809267,error,2.82,100,web_fetch,
1773974217.810949,error,2.38,100,web_fetch,
1773974217.883193,error,2.50,100,mock_heavy,
1773974217.884534,error,1.69,100,mock_heavy,
1773974217.914147,error,3.18,100,web_fetch,
1773974217.915146,error,2.73,100,mock_heavy,
1773974217.916145,error,1.73,100,web_fetch,
1773974217.945119,success,1201.22,100,mock_heavy,
1773974217.991686,error,2.76,100,web_fetch,
1773974218.055126,success,587.82,100,calculate,
1773974218.115319,success,618.85,100,calculate,
1773974218.116138,error,3.52,100,web_fetch,
1773974218.117136,error,2.52,100,calculate,
1773974218.161702,success,586.43,100,calculate,
1773974218.194804,error,2.00,100,calculate,
1773974218.195804,error,2.00,100,mock_heavy,
1773974218.223298,success,556.65,100,calculate,
1773974218.240654,error,1.95,100,mock_heavy,
1773974218.299148,success,728.41,100,web_fetch,
1773974218.345082,error,2.62,100,calculate,
1773974218.376172,error,2.59,100,web_fetch,
1773974218.376874,error,2.44,100,calculate,
1773974218.407149,success,497.68,100,calculate,
1773974218.408147,error,3.00,100,web_fetch,
1773974218.410146,error,2.00,100,calculate,
1773974218.410146,error,3.00,100,web_fetch,
1773974218.438496,error,2.52,100,mock_heavy,
1773974218.469096,error,2.59,100,web_fetch,
1773974218.530806,error,2.70,100,calculate,
1773974218.548990,error,1.99,100,mock_heavy,
1773974218.640811,success,1127.35,100,mock_heavy,
1773974218.642305,success,354.34,100,calculate,
1773974218.748665,success,398.66,100,calculate,
1773974218.778952,success,466.02,100,calculate,
1773974218.857575,success,587.58,100,web_fetch,
1773974218.888029,success,1250.81,100,mock_heavy,
1773974218.888871,error,2.00,100,mock_heavy,
1773974218.889867,error,2.00,100,calculate,
1773974218.905358,error,1.91,100,web_fetch,
1773974218.934854,success,694.13,100,calculate,
1773974218.935857,error,2.12,100,calculate,
1773974218.936916,error,1.58,100,web_fetch,
1773974218.965609,error,3.00,100,calculate,
1773974218.966610,error,2.00,100,web_fetch,
1773974218.967609,error,2.00,100,mock_heavy,
1773974219.088762,success,1369.72,100,mock_heavy,
1773974219.146340,error,1.98,100,mock_heavy,
1773974219.181631,success,922.95,100,web_fetch,
1773974219.243903,success,984.60,100,web_fetch,
1773974219.289591,success,1815.58,100,mock_heavy,
1773974219.381541,success,1970.16,100,mock_heavy,
1773974219.428002,error,2.85,100,calculate,
1773974219.445713,error,2.14,100,mock_heavy,
1773974219.489606,success,1893.47,100,mock_heavy,
1773974219.535854,error,1.77,100,web_fetch,
