timestamp,status,latency_ms,budget,tool_name,regime
1773974735.914273,success,178.99,100,web_fetch,steady
1773974735.947055,success,7.03,100,calculate,steady
1773974736.007699,success,178.33,100,web_fetch,steady
1773974736.051309,success,1155.50,100,mock_heavy,bursty
1773974736.053343,success,276.28,100,web_fetch,periodic
1773974736.080878,success,68.08,100,calculate,steady
1773974736.093268,success,124.77,100,calculate,steady
1773974736.148961,success,1091.07,100,mock_heavy,bursty
1773974736.149494,success,1130.72,100,mock_heavy,steady
1773974736.182811,success,1098.45,100,mock_heavy,steady
1773974736.184699,success,590.18,100,web_fetch,bursty
1773974736.218583,success,1327.25,100,mock_heavy,steady
1773974736.247029,success,1007.90,100,calculate,bursty
1773974736.248300,success,1137.62,100,calculate,steady
1773974736.315058,rejected,3.26,100,mock_heavy,periodic
1773974736.329625,rejected,2.13,100,mock_heavy,periodic
1773974736.358972,rejected,2.05,100,mock_heavy,periodic
1773974736.398040,success,1049.47,100,web_fetch,steady
1773974736.399329,error,3.26,100,calculate,periodic
1773974736.400386,rejected,2.73,100,mock_heavy,periodic
1773974736.453482,success,889.58,100,calculate,steady
1773974736.495335,rejected,2.54,100,mock_heavy,periodic
1773974736.496473,error,4.59,100,web_fetch,periodic
1773974736.498402,error,2.09,100,calculate,periodic
1773974736.533273,error,2.18,100,calculate,periodic
1773974736.614973,rejected,1.73,100,mock_heavy,periodic
1773974736.661276,error,2.13,100,calculate,periodic
1773974736.661276,success,884.02,100,web_fetch,steady
1773974736.716083,error,2.78,100,calculate,periodic
1773974736.717103,error,4.41,100,calculate,periodic
1773974736.719409,rejected,1.55,100,mock_heavy,periodic
1773974736.773230,rejected,2.43,100,calculate,bursty
1773974736.774337,rejected,2.55,100,mock_heavy,bursty
1773974736.775664,rejected,1.76,100,web_fetch,bursty
1773974736.893514,rejected,2.58,100,web_fetch,bursty
1773974736.894919,rejected,1.51,100,mock_heavy,bursty
1773974737.001927,rejected,1.78,100,web_fetch,bursty
1773974737.043506,rejected,1.93,100,web_fetch,bursty
1773974737.087407,rejected,1.81,100,mock_heavy,bursty
1773974737.159278,rejected,1.65,100,web_fetch,bursty
1773974737.238232,rejected,2.84,100,web_fetch,bursty
1773974737.239489,rejected,2.60,100,mock_heavy,bursty
1773974737.241112,rejected,2.19,100,web_fetch,bursty
1773974737.242092,rejected,2.57,100,mock_heavy,bursty
1773974737.243299,rejected,1.44,100,calculate,bursty
1773974737.310859,success,1123.55,100,mock_heavy,steady
1773974737.384001,success,341.40,100,web_fetch,steady
1773974737.385376,success,230.52,100,calculate,steady
1773974737.386496,success,1081.84,100,mock_heavy,steady
1773974737.387035,success,567.60,100,web_fetch,steady
1773974737.467695,success,1285.55,100,mock_heavy,steady
1773974737.544099,success,639.55,100,web_fetch,steady
1773974737.590566,success,1280.42,100,mock_heavy,steady
1773974737.616443,success,1597.12,100,mock_heavy,steady
1773974737.649177,success,1824.59,100,mock_heavy,steady
1773974737.706017,error,3.14,100,web_fetch,steady
1773974737.823787,success,1649.98,100,mock_heavy,steady
1773974737.849743,error,2.26,100,web_fetch,steady
1773974737.850893,error,1.65,100,web_fetch,steady
1773974737.883819,success,1814.08,100,mock_heavy,steady
1773974737.885017,error,2.18,100,calculate,steady
1773974737.954670,error,2.33,100,web_fetch,steady
1773974738.064939,success,1127.04,100,web_fetch,steady
1773974738.066122,error,3.03,100,mock_heavy,steady
1773974738.101612,error,2.69,100,calculate,steady
1773974738.143325,error,2.26,100,calculate,steady
1773974738.220162,success,971.28,100,calculate,steady
1773974738.221411,error,2.19,100,calculate,steady
1773974738.384067,success,889.61,100,calculate,steady
1773974738.488691,error,2.28,100,web_fetch,steady
1773974738.552979,error,2.00,100,web_fetch,steady
1773974738.619663,success,991.54,100,web_fetch,steady
1773974738.649839,error,2.20,100,calculate,steady
1773974738.671779,error,4.46,100,web_fetch,steady
1773974738.753242,success,960.67,100,web_fetch,steady
1773974738.754213,error,1.05,100,web_fetch,steady
1773974738.783302,error,1.68,100,web_fetch,steady
1773974738.830678,success,898.71,100,web_fetch,steady
1773974738.911778,error,2.26,100,web_fetch,steady
1773974738.953435,error,2.56,100,mock_heavy,steady
1773974738.954287,error,2.28,100,mock_heavy,steady
1773974739.086028,success,687.32,100,web_fetch,steady
1773974739.106836,error,2.38,100,web_fetch,steady
1773974739.133897,error,2.57,100,calculate,steady
1773974739.191975,success,1260.74,100,mock_heavy,steady
1773974739.252536,error,2.58,100,mock_heavy,steady
1773974739.324383,success,1221.88,100,mock_heavy,steady
1773974739.325459,error,1.88,100,mock_heavy,steady
1773974739.325984,error,1.96,100,web_fetch,steady
1773974739.379227,error,2.66,100,calculate,steady
1773974739.420564,success,675.80,100,web_fetch,steady
1773974739.421004,error,2.99,100,web_fetch,steady
1773974739.421999,error,2.10,100,mock_heavy,steady
1773974739.453677,error,2.24,100,web_fetch,steady
1773974739.474425,error,1.91,100,web_fetch,steady
1773974739.475385,error,1.49,100,web_fetch,steady
1773974739.501591,error,2.88,100,calculate,steady
1773974739.502842,error,2.20,100,web_fetch,steady
1773974739.503892,error,1.68,100,web_fetch,steady
1773974739.564812,success,509.62,100,calculate,steady
1773974739.643821,success,734.86,100,calculate,steady
1773974739.697895,success,771.14,100,calculate,steady
1773974739.699212,success,1665.05,100,mock_heavy,steady
1773974739.771736,success,1106.32,100,web_fetch,steady
1773974739.810422,error,2.38,100,calculate,steady
1773974739.891860,error,2.36,100,web_fetch,steady
1773974739.892947,error,1.81,100,mock_heavy,steady
1773974739.928520,success,1616.06,100,mock_heavy,steady
1773974739.984910,error,2.29,100,mock_heavy,steady
1773974740.020157,error,2.20,100,calculate,steady
1773974740.058177,error,2.48,100,web_fetch,steady
1773974740.168732,error,2.59,100,mock_heavy,steady
1773974740.170149,error,2.24,100,mock_heavy,steady
1773974740.210459,success,751.55,100,web_fetch,steady
1773974740.241292,error,2.68,100,web_fetch,steady
1773974740.289964,error,2.07,100,calculate,steady
1773974740.325624,error,2.01,100,calculate,steady
1773974740.326646,error,2.14,100,web_fetch,steady
1773974740.377561,error,2.17,100,web_fetch,steady
1773974740.452716,success,530.00,100,calculate,steady
1773974740.454211,error,1.58,100,calculate,steady
1773974740.515079,success,1313.91,100,mock_heavy,steady
1773974740.546262,error,2.61,100,mock_heavy,steady
1773974740.577105,success,1477.48,100,mock_heavy,steady
1773974740.607796,error,2.29,100,mock_heavy,steady
1773974740.609016,error,2.11,100,mock_heavy,steady
1773974740.639357,success,745.60,100,calculate,steady
1773974740.689985,error,2.13,100,web_fetch,steady
1773974740.717397,error,2.28,100,web_fetch,steady
1773974740.760929,success,890.90,100,calculate,steady
1773974740.787555,error,2.81,100,mock_heavy,steady
1773974740.788741,error,2.74,100,mock_heavy,steady
1773974740.789283,error,2.91,100,calculate,steady
1773974740.790941,error,2.41,100,mock_heavy,steady
1773974740.822541,success,1006.45,100,web_fetch,steady
1773974740.912198,error,2.31,100,calculate,steady
1773974740.962006,success,1021.52,100,web_fetch,steady
1773974740.963247,error,2.19,100,calculate,steady
1773974740.982720,error,2.20,100,web_fetch,steady
1773974741.051287,error,2.54,100,web_fetch,steady
1773974741.233580,success,750.48,100,web_fetch,steady
1773974741.287641,error,2.17,100,calculate,steady
1773974741.349758,success,541.87,100,calculate,steady
1773974741.350300,error,2.20,100,mock_heavy,steady
1773974741.364264,error,2.11,100,calculate,steady
1773974741.420494,success,703.74,100,web_fetch,steady
1773974741.421853,error,2.33,100,mock_heavy,steady
1773974741.422379,error,2.34,100,web_fetch,steady
1773974741.423566,error,1.50,100,web_fetch,steady
1773974741.448172,error,2.20,100,web_fetch,steady
1773974741.509244,error,1.95,100,mock_heavy,steady
1773974741.509244,error,2.50,100,mock_heavy,steady
1773974741.537247,success,715.61,100,web_fetch,steady
1773974741.538326,error,1.68,100,mock_heavy,steady
1773974741.538860,error,1.69,100,web_fetch,steady
1773974741.550925,error,1.68,100,mock_heavy,steady
1773974741.596029,error,2.19,100,web_fetch,steady
1773974741.651824,success,403.30,100,calculate,steady
