timestamp,status,latency_ms,budget,tool_name,regime
1773973164.022819,success,159.26,100,web_fetch,steady
1773973164.053093,success,8.83,100,calculate,steady
1773973164.129648,success,203.70,100,web_fetch,steady
1773973164.176492,success,848.98,100,mock_heavy,bursty
1773973164.178797,success,229.04,100,web_fetch,periodic
1773973164.206833,success,139.81,100,calculate,steady
1773973164.238003,success,169.29,100,calculate,periodic
1773973164.297879,success,1035.75,100,mock_heavy,bursty
1773973164.299945,success,1374.19,100,mock_heavy,steady
1773973164.330000,success,1561.24,100,mock_heavy,steady
1773973164.331817,success,954.82,100,web_fetch,bursty
1773973164.405942,success,1934.43,100,mock_heavy,steady
1773973164.437673,success,1051.09,100,calculate,steady
1773973164.438230,error,3.18,100,calculate,periodic
1773973164.514452,error,1.82,100,mock_heavy,periodic
1773973164.545537,success,1775.34,100,mock_heavy,steady
1773973164.577725,rejected,1.26,100,mock_heavy,periodic
1773973164.623888,error,3.99,100,web_fetch,periodic
1773973164.624971,error,5.41,100,calculate,periodic
1773973164.626452,rejected,3.39,100,mock_heavy,periodic
1773973164.686377,success,1220.04,100,calculate,steady
1773973164.732903,rejected,2.89,100,mock_heavy,periodic
1773973164.733985,error,2.92,100,web_fetch,periodic
1773973164.735003,error,4.22,100,calculate,periodic
1773973164.763663,error,2.97,100,calculate,periodic
1773973164.840450,rejected,1.71,100,mock_heavy,periodic
1773973164.872466,success,1404.46,100,web_fetch,steady
1773973164.872599,error,2.74,100,calculate,periodic
1773973164.918091,rejected,3.50,100,calculate,bursty
1773973164.919635,rejected,2.66,100,calculate,bursty
1773973164.919986,rejected,3.81,100,mock_heavy,bursty
1773973164.978440,rejected,3.40,100,calculate,bursty
1773973164.980211,rejected,2.22,100,mock_heavy,bursty
1773973164.981276,rejected,1.58,100,web_fetch,bursty
1773973165.100912,rejected,2.73,100,web_fetch,bursty
1773973165.102529,rejected,1.15,100,mock_heavy,bursty
1773973165.208782,rejected,0.99,100,web_fetch,bursty
1773973165.254602,rejected,1.39,100,web_fetch,bursty
1773973165.286641,rejected,2.12,100,mock_heavy,bursty
1773973165.333627,rejected,2.13,100,web_fetch,bursty
1773973165.408998,rejected,2.88,100,web_fetch,bursty
1773973165.410223,rejected,2.21,100,mock_heavy,bursty
1773973165.410931,rejected,2.63,100,web_fetch,bursty
1773973165.413014,rejected,1.85,100,mock_heavy,bursty
1773973165.414320,rejected,1.24,100,calculate,bursty
1773973165.487923,success,1627.30,100,mock_heavy,steady
1773973165.566075,success,774.29,100,web_fetch,steady
1773973165.566075,success,788.90,100,calculate,steady
1773973165.567634,success,1663.88,100,mock_heavy,steady
1773973165.568744,error,2.00,100,web_fetch,steady
1773973165.658447,error,1.69,100,mock_heavy,steady
1773973165.734419,error,3.03,100,web_fetch,steady
1773973165.812124,success,1630.58,100,mock_heavy,steady
1773973165.858207,error,3.41,100,mock_heavy,steady
1773973165.891239,error,2.57,100,mock_heavy,steady
1773973165.937312,error,1.71,100,web_fetch,steady
1773973166.059552,success,1645.66,100,mock_heavy,steady
1773973166.061146,error,2.49,100,web_fetch,steady
1773973166.061697,error,2.18,100,web_fetch,steady
1773973166.105185,success,1965.67,100,mock_heavy,steady
1773973166.106169,error,2.19,100,calculate,steady
1773973166.183111,error,1.97,100,web_fetch,steady
1773973166.276926,error,2.66,100,web_fetch,steady
1773973166.277463,error,2.43,100,mock_heavy,steady
1773973166.307184,success,1149.44,100,calculate,steady
1773973166.320873,error,2.39,100,calculate,steady
1773973166.399831,error,2.13,100,calculate,steady
1773973166.399831,success,1336.27,100,calculate,steady
1773973166.567638,success,1214.49,100,calculate,steady
1773973166.690873,success,1496.53,100,web_fetch,steady
1773973166.752823,error,2.91,100,web_fetch,steady
1773973166.831378,error,2.87,100,web_fetch,steady
1773973166.863054,error,2.39,100,calculate,steady
1773973166.893196,error,2.79,100,web_fetch,steady
1773973166.987175,success,1200.77,100,web_fetch,steady
1773973166.988225,error,2.26,100,web_fetch,steady
1773973167.017996,error,2.89,100,web_fetch,steady
1773973167.064671,error,2.87,100,web_fetch,steady
1773973167.142983,error,2.86,100,web_fetch,steady
1773973167.190378,error,2.40,100,mock_heavy,steady
1773973167.191523,error,2.06,100,mock_heavy,steady
1773973167.330595,success,902.50,100,web_fetch,steady
1773973167.362844,error,2.06,100,web_fetch,steady
1773973167.409266,error,2.68,100,calculate,steady
1773973167.502051,error,2.07,100,mock_heavy,steady
1773973167.563377,success,1412.77,100,mock_heavy,steady
1773973167.625944,error,2.96,100,mock_heavy,steady
1773973167.627506,error,1.94,100,mock_heavy,steady
1773973167.657893,error,2.86,100,web_fetch,steady
1773973167.705207,error,3.44,100,calculate,steady
1773973167.736102,success,560.01,100,web_fetch,steady
1773973167.737155,error,2.05,100,web_fetch,steady
1773973167.738156,error,1.75,100,mock_heavy,steady
1773973167.766015,error,1.82,100,web_fetch,steady
1773973167.782125,error,2.41,100,web_fetch,steady
1773973167.782667,error,2.41,100,web_fetch,steady
1773973167.812725,error,3.24,100,calculate,steady
1773973167.813761,error,2.26,100,web_fetch,steady
1773973167.814660,error,2.45,100,web_fetch,steady
1773973167.876123,success,340.68,100,calculate,steady
1773973167.954615,success,293.69,100,calculate,steady
1773973168.016943,success,433.21,100,calculate,steady
1773973168.017525,error,2.46,100,mock_heavy,steady
1773973168.108749,success,633.65,100,web_fetch,steady
1773973168.155487,success,432.59,100,calculate,steady
1773973168.218093,success,695.31,100,web_fetch,steady
1773973168.219114,success,1409.43,100,mock_heavy,steady
1773973168.233097,error,1.98,100,mock_heavy,steady
1773973168.294425,error,2.22,100,mock_heavy,steady
1773973168.325462,error,2.32,100,calculate,steady
1773973168.326105,error,1.86,100,web_fetch,steady
1773973168.448527,success,1181.63,100,mock_heavy,steady
1773973168.450155,error,2.25,100,mock_heavy,steady
1773973168.479156,success,714.42,100,web_fetch,steady
1773973168.511018,success,869.90,100,web_fetch,steady
1773973168.557259,error,2.16,100,calculate,steady
1773973168.587881,error,2.25,100,calculate,steady
1773973168.589074,error,1.60,100,web_fetch,steady
1773973168.634107,success,948.25,100,web_fetch,steady
1773973168.725907,success,871.95,100,calculate,steady
1773973168.726248,error,2.29,100,calculate,steady
1773973168.788869,success,1688.52,100,mock_heavy,steady
1773973168.819423,error,1.81,100,mock_heavy,steady
1773973168.850714,success,1674.48,100,mock_heavy,steady
1773973168.881466,error,2.23,100,mock_heavy,steady
1773973168.882508,error,1.73,100,mock_heavy,steady
1773973168.912715,error,1.87,100,calculate,steady
1773973168.974467,error,2.22,100,web_fetch,steady
1773973169.006163,error,1.67,100,web_fetch,steady
1773973169.036586,error,2.30,100,calculate,steady
1773973169.067995,success,1500.91,100,mock_heavy,steady
1773973169.068548,error,2.65,100,mock_heavy,steady
1773973169.069546,error,2.22,100,calculate,steady
1773973169.069546,error,2.77,100,mock_heavy,steady
1773973169.114653,error,2.05,100,web_fetch,steady
1773973169.193576,error,2.26,100,calculate,steady
1773973169.254141,success,1040.98,100,web_fetch,steady
1773973169.255120,error,1.90,100,calculate,steady
1773973169.315782,success,1179.48,100,web_fetch,steady
1773973169.379670,error,1.78,100,web_fetch,steady
1773973169.565546,error,2.79,100,web_fetch,steady
1773973169.597859,success,927.34,100,calculate,steady
