timestamp,status,latency_ms,budget,tool_name,regime
1773972246.497133,success,174.76,100,web_fetch,
1773972246.500692,success,8.55,100,calculate,
1773972246.590126,success,201.04,100,web_fetch,
1773972246.636940,success,868.60,100,mock_heavy,
1773972246.638617,success,246.91,100,web_fetch,
1773972246.667765,success,139.23,100,calculate,
1773972246.670480,success,307.34,100,calculate,
1773972246.743716,success,1011.83,100,mock_heavy,
1773972246.744712,success,1239.38,100,mock_heavy,
1773972246.775303,success,1363.93,100,mock_heavy,
1773972246.777064,success,1162.28,100,web_fetch,
1773972246.837482,success,1797.76,100,mock_heavy,
1773972246.869039,success,1053.83,100,calculate,
1773972246.870070,error,3.39,100,calculate,
1773972246.930051,error,2.69,100,mock_heavy,
1773972246.961339,error,1.71,100,mock_heavy,
1773972246.977817,success,1797.53,100,mock_heavy,
1773972247.023951,error,3.58,100,web_fetch,
1773972247.024983,error,2.55,100,calculate,
1773972247.025684,error,3.91,100,mock_heavy,
1773972247.069331,error,2.24,100,calculate,
1773972247.116564,error,3.13,100,mock_heavy,
1773972247.118131,error,2.10,100,web_fetch,
1773972247.118987,error,1.79,100,calculate,
1773972247.148386,error,2.29,100,calculate,
1773972247.227236,success,1795.00,100,mock_heavy,
1773972247.273934,error,1.68,100,web_fetch,
1773972247.274622,error,2.14,100,calculate,
1773972247.320637,error,1.73,100,calculate,
1773972247.321306,error,2.13,100,calculate,
1773972247.350740,error,2.84,100,mock_heavy,
1773972247.412648,error,3.36,100,calculate,
1773972247.413196,error,3.36,100,mock_heavy,
1773972247.414194,error,4.00,100,web_fetch,
1773972247.535716,success,1207.67,100,web_fetch,
1773972247.536377,error,2.90,100,mock_heavy,
1773972247.644197,error,1.80,100,web_fetch,
1773972247.690360,error,2.97,100,web_fetch,
1773972247.754130,success,1682.67,100,mock_heavy,
1773972247.815767,success,1344.94,100,web_fetch,
1773972247.891301,success,1330.88,100,web_fetch,
1773972247.892410,error,4.37,100,mock_heavy,
1773972247.893069,error,5.86,100,web_fetch,
1773972247.894693,error,4.78,100,mock_heavy,
1773972247.897867,error,2.15,100,calculate,
1773972247.969058,error,2.07,100,mock_heavy,
1773972248.045767,success,1238.62,100,web_fetch,
1773972248.046801,error,2.65,100,calculate,
1773972248.047493,error,1.99,100,mock_heavy,
1773972248.048305,error,1.74,100,web_fetch,
1773972248.137899,error,2.41,100,mock_heavy,
1773972248.199659,success,1236.60,100,web_fetch,
1773972248.262295,error,2.78,100,mock_heavy,
1773972248.294198,error,2.27,100,mock_heavy,
1773972248.295187,error,1.84,100,mock_heavy,
1773972248.340290,error,3.31,100,web_fetch,
1773972248.449616,success,1725.06,100,mock_heavy,
1773972248.479589,error,2.80,100,web_fetch,
1773972248.481145,error,1.78,100,web_fetch,
1773972248.482928,error,2.00,100,mock_heavy,
1773972248.483819,error,1.65,100,calculate,
1773972248.571830,error,2.00,100,web_fetch,
1773972248.680654,error,2.81,100,web_fetch,
1773972248.682315,error,1.15,100,mock_heavy,
1773972248.726891,error,2.13,100,calculate,
1773972248.743384,error,2.34,100,calculate,
1773972248.820208,success,524.88,100,calculate,
1773972248.821218,error,2.22,100,calculate,
1773972248.989634,success,477.96,100,calculate,
1773972249.113138,success,556.29,100,web_fetch,
1773972249.160710,error,2.60,100,web_fetch,
1773972249.222214,success,522.55,100,web_fetch,
1773972249.251800,success,369.99,100,calculate,
1773972249.283083,success,569.63,100,web_fetch,
1773972249.375074,success,583.36,100,web_fetch,
1773972249.375947,error,2.44,100,web_fetch,
1773972249.405469,error,2.82,100,web_fetch,
1773972249.436801,error,2.45,100,web_fetch,
1773972249.512813,success,554.22,100,web_fetch,
1773972249.543557,success,1219.75,100,mock_heavy,
1773972249.544562,error,2.60,100,mock_heavy,
1773972249.667942,success,584.42,100,web_fetch,
1773972249.683129,success,631.77,100,web_fetch,
1773972249.728428,success,539.72,100,calculate,
1773972249.820603,success,1267.94,100,mock_heavy,
1773972249.882235,success,1497.39,100,mock_heavy,
1773972249.942443,error,2.71,100,mock_heavy,
1773972249.942988,error,2.71,100,mock_heavy,
1773972249.958975,success,1037.03,100,web_fetch,
1773972250.019158,error,2.76,100,calculate,
1773972250.065503,success,1006.60,100,web_fetch,
1773972250.066485,error,2.39,100,web_fetch,
1773972250.067710,error,1.71,100,mock_heavy,
1773972250.096415,error,1.71,100,web_fetch,
1773972250.127594,error,2.25,100,web_fetch,
1773972250.127632,error,2.23,100,web_fetch,
1773972250.158556,success,930.53,100,calculate,
1773972250.159554,error,1.77,100,web_fetch,
1773972250.160391,error,1.47,100,web_fetch,
1773972250.219932,error,2.74,100,calculate,
1773972250.298697,success,897.16,100,calculate,
1773972250.360732,success,896.86,100,calculate,
1773972250.361732,error,2.40,100,mock_heavy,
1773972250.438883,error,2.36,100,web_fetch,
1773972250.484883,error,2.83,100,calculate,
1773972250.561549,success,929.26,100,web_fetch,
1773972250.562398,error,0.53,100,mock_heavy,
1773972250.592047,error,1.55,100,mock_heavy,
1773972250.653360,error,0.98,100,mock_heavy,
1773972250.653814,error,0.53,100,calculate,
1773972250.684103,error,2.07,100,web_fetch,
1773972250.793087,error,1.69,100,mock_heavy,
1773972250.793772,error,2.07,100,mock_heavy,
1773972250.824170,success,759.39,100,web_fetch,
1773972250.855360,error,1.73,100,web_fetch,
1773972250.885831,error,2.35,100,calculate,
