timestamp,status,latency_ms,budget,tool_name,regime
1773973294.420813,success,159.98,100,web_fetch,steady
1773973294.451773,success,7.61,100,calculate,steady
1773973294.529283,success,175.02,100,web_fetch,steady
1773973294.576270,success,928.67,100,mock_heavy,steady
1773973294.578662,success,278.67,100,web_fetch,steady
1773973294.607332,success,171.49,100,calculate,steady
1773973294.639096,success,202.26,100,calculate,steady
1773973294.700474,success,989.10,100,mock_heavy,steady
1773973294.703095,success,1216.51,100,mock_heavy,steady
1773973294.731485,success,1328.35,100,mock_heavy,steady
1773973294.732529,success,1171.57,100,web_fetch,steady
1773973294.779369,success,1711.85,100,mock_heavy,steady
1773973294.809002,success,1080.12,100,calculate,steady
1773973294.810992,error,3.89,100,calculate,steady
1773973294.871102,error,2.81,100,mock_heavy,steady
1773973294.873910,error,2.05,100,mock_heavy,steady
1773973294.902158,error,1.79,100,mock_heavy,steady
1773973294.932619,success,1188.73,100,web_fetch,steady
1773973294.933630,error,2.09,100,calculate,steady
1773973294.934861,error,1.44,100,mock_heavy,steady
1773973294.979488,error,2.91,100,calculate,steady
1773973295.010900,error,3.55,100,mock_heavy,steady
1773973295.011980,error,3.01,100,web_fetch,steady
1773973295.012647,error,5.03,100,calculate,steady
1773973295.015541,error,2.13,100,calculate,steady
1773973295.089048,success,1879.56,100,mock_heavy,steady
1773973295.135287,error,2.37,100,web_fetch,steady
1773973295.135837,error,2.45,100,calculate,steady
1773973295.166440,error,2.02,100,calculate,steady
1773973295.167077,error,1.92,100,calculate,steady
1773973295.196424,error,2.22,100,mock_heavy,steady
1773973295.257577,error,3.77,100,calculate,steady
1773973295.259063,error,2.82,100,mock_heavy,steady
1773973295.260150,error,4.31,100,web_fetch,steady
1773973295.365851,error,1.48,100,web_fetch,steady
1773973295.366328,error,2.23,100,mock_heavy,steady
1773973295.473593,success,893.36,100,web_fetch,steady
1773973295.505127,error,2.33,100,web_fetch,steady
1773973295.565092,error,3.01,100,mock_heavy,steady
1773973295.628070,success,863.15,100,web_fetch,steady
1773973295.689576,success,1064.25,100,web_fetch,steady
1773973295.690628,error,4.81,100,mock_heavy,steady
1773973295.691887,error,4.28,100,web_fetch,steady
1773973295.692181,error,6.40,100,mock_heavy,steady
1773973295.693751,error,5.37,100,calculate,steady
1773973295.766071,error,2.55,100,mock_heavy,steady
1773973295.843158,success,971.36,100,web_fetch,steady
1773973295.843297,error,4.05,100,calculate,steady
1773973295.844960,error,2.47,100,mock_heavy,steady
1773973295.845810,error,2.16,100,web_fetch,steady
1773973295.920154,error,2.34,100,mock_heavy,steady
1773973295.997165,error,2.10,100,web_fetch,steady
1773973296.058809,success,1466.32,100,mock_heavy,steady
1773973296.103283,success,1544.65,100,mock_heavy,steady
1773973296.121885,error,2.18,100,mock_heavy,steady
1773973296.165333,success,977.51,100,web_fetch,steady
1773973296.288530,error,2.80,100,mock_heavy,steady
1773973296.319315,error,2.68,100,web_fetch,steady
1773973296.319993,error,2.57,100,web_fetch,steady
1773973296.365198,success,1625.09,100,mock_heavy,steady
1773973296.366838,error,1.94,100,calculate,steady
1773973296.459926,error,1.68,100,web_fetch,steady
1773973296.567481,success,1127.81,100,web_fetch,steady
1773973296.569086,error,1.88,100,mock_heavy,steady
1773973296.613353,success,986.94,100,calculate,steady
1773973296.645221,error,1.79,100,calculate,steady
1773973296.722815,success,956.06,100,calculate,steady
1773973296.724068,error,1.18,100,calculate,steady
1773973296.891245,success,818.90,100,calculate,steady
1773973297.015020,error,1.79,100,web_fetch,steady
1773973297.077735,success,928.22,100,web_fetch,steady
1773973297.141653,error,2.28,100,web_fetch,steady
1773973297.186412,error,1.86,100,calculate,steady
1773973297.217371,error,1.82,100,web_fetch,steady
1773973297.309337,error,2.31,100,web_fetch,steady
1773973297.310536,error,1.21,100,web_fetch,steady
1773973297.340010,success,668.97,100,web_fetch,steady
1773973297.386295,error,2.32,100,web_fetch,steady
1773973297.447593,error,2.30,100,web_fetch,steady
1773973297.492925,success,1243.45,100,mock_heavy,steady
1773973297.493488,error,2.42,100,mock_heavy,steady
1773973297.601534,success,639.93,100,web_fetch,steady
1773973297.631309,error,2.28,100,web_fetch,steady
