timestamp,status,latency_ms,budget,tool_name,regime
1773974473.983211,success,169.70,100,web_fetch,steady
1773974474.009717,success,7.47,100,calculate,steady
1773974474.071470,success,160.08,100,web_fetch,steady
1773974474.113466,success,1007.83,100,mock_heavy,steady
1773974474.114990,success,460.72,100,web_fetch,steady
1773974474.149767,success,63.67,100,calculate,steady
1773974474.183294,success,47.13,100,calculate,steady
1773974474.231008,success,949.64,100,mock_heavy,steady
1773974474.232688,success,1285.28,100,mock_heavy,steady
1773974474.252677,success,1368.07,100,mock_heavy,steady
1773974474.253120,success,1091.80,100,web_fetch,steady
1773974474.331552,success,1567.14,100,mock_heavy,steady
1773974474.372482,success,581.38,100,calculate,steady
1773974474.374378,success,1128.52,100,calculate,steady
1773974474.440042,success,1813.21,100,mock_heavy,steady
1773974474.474295,success,1834.30,100,mock_heavy,steady
1773974474.506209,error,4.48,100,mock_heavy,steady
1773974474.554711,error,4.20,100,web_fetch,steady
1773974474.556058,error,5.04,100,calculate,steady
1773974474.557349,error,4.28,100,mock_heavy,steady
1773974474.605337,error,2.43,100,calculate,steady
1773974474.632785,success,1897.34,100,mock_heavy,steady
1773974474.633899,error,2.16,100,web_fetch,steady
1773974474.634438,error,1.71,100,calculate,steady
1773974474.662056,error,2.14,100,calculate,steady
1773974474.739651,error,2.72,100,mock_heavy,steady
1773974474.786905,success,1410.32,100,web_fetch,steady
1773974474.787447,error,2.67,100,calculate,steady
1773974474.835066,error,2.54,100,calculate,steady
1773974474.835608,error,2.54,100,calculate,steady
1773974474.872833,error,2.33,100,mock_heavy,steady
1773974474.938271,error,4.02,100,calculate,steady
1773974474.939556,error,2.74,100,mock_heavy,steady
1773974474.940092,error,4.11,100,web_fetch,steady
1773974475.058160,success,1180.80,100,web_fetch,steady
1773974475.059484,error,1.74,100,mock_heavy,steady
1773974475.163693,error,2.65,100,web_fetch,steady
1773974475.213578,error,2.73,100,web_fetch,steady
1773974475.252592,success,1967.29,100,mock_heavy,steady
1773974475.314949,error,2.16,100,web_fetch,steady
1773974475.386601,error,4.19,100,web_fetch,steady
1773974475.387312,error,3.48,100,mock_heavy,steady
1773974475.388313,error,3.36,100,web_fetch,steady
1773974475.389602,error,3.28,100,mock_heavy,steady
1773974475.391673,error,2.29,100,calculate,steady
1773974475.460965,success,1957.17,100,mock_heavy,steady
1773974475.518492,error,2.93,100,web_fetch,steady
1773974475.519569,error,3.10,100,calculate,steady
1773974475.520093,error,2.58,100,mock_heavy,steady
1773974475.521165,error,2.05,100,web_fetch,steady
1773974475.608981,success,1804.21,100,mock_heavy,steady
1773974475.696400,error,2.47,100,web_fetch,steady
1773974475.760127,error,2.02,100,mock_heavy,steady
1773974475.808130,success,1874.96,100,mock_heavy,steady
1773974475.839141,error,2.51,100,mock_heavy,steady
1773974475.870014,error,2.20,100,web_fetch,steady
1773974475.981608,success,1967.00,100,mock_heavy,steady
1773974476.009074,error,2.25,100,web_fetch,steady
1773974476.010213,error,2.18,100,web_fetch,steady
1773974476.044074,error,2.05,100,mock_heavy,steady
1773974476.044942,error,1.71,100,calculate,steady
1773974476.134666,success,1305.73,100,web_fetch,steady
1773974476.239507,error,2.27,100,web_fetch,steady
1773974476.240671,error,1.64,100,mock_heavy,steady
1773974476.253253,error,2.21,100,calculate,steady
1773974476.290785,error,2.28,100,calculate,steady
