timestamp,status,latency_ms,budget,tool_name,regime
1773975781.324313,success,179.97,100,web_fetch,
1773975781.327732,success,8.30,100,calculate,
1773975781.409791,success,178.92,100,web_fetch,
1773975781.456485,success,848.39,100,mock_heavy,
1773975781.458708,success,269.79,100,web_fetch,
1773975781.488196,success,174.61,100,calculate,
1773975781.504282,success,205.89,100,calculate,
1773975781.572369,success,1102.80,100,mock_heavy,
1773975781.573609,success,1101.05,100,mock_heavy,
1773975781.588726,success,1534.92,100,mock_heavy,
1773975781.589283,success,1034.47,100,web_fetch,
1773975781.660227,success,1866.30,100,mock_heavy,
1773975781.691092,error,2.55,100,calculate,
1773975781.692283,error,3.31,100,calculate,
1773975781.759087,success,1826.24,100,mock_heavy,
1773975781.790146,success,2102.35,100,mock_heavy,
1773975781.822827,error,2.27,100,mock_heavy,
1773975781.875245,error,3.74,100,web_fetch,
1773975781.876349,error,3.17,100,calculate,
1773975781.876997,error,4.33,100,mock_heavy,
1773975781.940521,success,1287.28,100,calculate,
1773975781.992093,error,4.10,100,mock_heavy,
1773975781.993033,error,3.73,100,web_fetch,
1773975781.994471,error,4.28,100,calculate,
1773975781.998751,error,3.04,100,calculate,
1773975782.077668,error,2.53,100,mock_heavy,
1773975782.123872,error,2.00,100,web_fetch,
1773975782.124891,error,1.99,100,calculate,
1773975782.175929,error,2.69,100,calculate,
1773975782.177544,error,1.63,100,calculate,
1773975782.207911,error,2.85,100,mock_heavy,
1773975782.272485,error,3.20,100,mock_heavy,
1773975782.272485,success,1086.84,100,calculate,
1773975782.274098,error,2.14,100,web_fetch,
1773975782.399462,success,1396.59,100,web_fetch,
1773975782.400144,error,2.35,100,mock_heavy,
1773975782.512274,error,2.87,100,web_fetch,
1773975782.543207,error,1.42,100,web_fetch,
1773975782.575061,error,2.68,100,mock_heavy,
1773975782.622781,error,1.52,100,web_fetch,
1773975782.703905,error,3.90,100,web_fetch,
1773975782.705556,error,3.11,100,mock_heavy,
1773975782.705982,error,3.46,100,web_fetch,
1773975782.707258,error,2.18,100,mock_heavy,
1773975782.708886,error,2.20,100,calculate,
1773975782.782430,success,1679.06,100,mock_heavy,
1773975782.861306,success,1130.52,100,web_fetch,
1773975782.861857,error,2.96,100,calculate,
1773975782.863038,error,2.43,100,mock_heavy,
1773975782.864280,error,2.26,100,web_fetch,
1773975782.957747,error,1.94,100,mock_heavy,
1773975783.044874,success,1041.40,100,web_fetch,
1773975783.107701,error,2.83,100,mock_heavy,
1773975783.159058,error,1.27,100,mock_heavy,
1773975783.190478,error,1.22,100,mock_heavy,
1773975783.228271,success,967.57,100,web_fetch,
1773975783.342883,error,2.41,100,mock_heavy,
1773975783.359357,error,2.08,100,web_fetch,
1773975783.360277,error,2.11,100,web_fetch,
1773975783.405515,success,1530.49,100,mock_heavy,
1773975783.406077,error,1.99,100,calculate,
1773975783.493270,error,3.29,100,web_fetch,
1773975783.585863,error,2.42,100,mock_heavy,
1773975783.585863,success,845.85,100,web_fetch,
1773975783.626820,success,900.09,100,calculate,
1773975783.660128,error,2.20,100,calculate,
1773975783.727517,error,3.16,100,calculate,
1773975783.728667,error,5.34,100,calculate,
1773975783.891415,success,636.06,100,calculate,
1773975784.021976,success,838.27,100,web_fetch,
1773975784.085206,success,827.29,100,web_fetch,
1773975784.162800,success,796.62,100,web_fetch,
1773975784.194319,error,2.17,100,calculate,
1773975784.227360,error,2.89,100,web_fetch,
1773975784.324994,error,2.74,100,web_fetch,
1773975784.326570,error,2.24,100,web_fetch,
1773975784.356995,success,666.03,100,web_fetch,
1773975784.394020,error,2.74,100,web_fetch,
1773975784.461493,success,664.51,100,web_fetch,
1773975784.510838,success,1371.19,100,mock_heavy,
1773975784.511932,error,1.88,100,mock_heavy,
1773975784.641737,error,2.44,100,web_fetch,
1773975784.676188,success,517.90,100,web_fetch,
1773975784.728365,success,350.99,100,calculate,
1773975784.810762,success,1152.10,100,mock_heavy,
1773975784.860243,error,2.21,100,mock_heavy,
1773975784.912498,success,1179.43,100,mock_heavy,
1773975784.913041,error,2.99,100,mock_heavy,
1773975784.936001,success,1006.30,100,web_fetch,
1773975785.005702,success,755.12,100,calculate,
1773975785.023030,success,993.52,100,web_fetch,
1773975785.024074,error,2.38,100,web_fetch,
1773975785.025309,error,1.42,100,mock_heavy,
1773975785.062954,error,2.26,100,web_fetch,
1773975785.079356,error,2.00,100,web_fetch,
1773975785.080354,error,1.73,100,web_fetch,
1773975785.109424,success,908.19,100,calculate,
1773975785.110428,error,2.26,100,web_fetch,
1773975785.111425,error,1.87,100,web_fetch,
1773975785.177971,success,915.64,100,calculate,
1773975785.258595,error,2.58,100,calculate,
1773975785.323059,error,2.34,100,calculate,
1773975785.323059,error,3.08,100,mock_heavy,
1773975785.386297,error,3.13,100,web_fetch,
1773975785.389430,error,2.25,100,calculate,
1773975785.478130,success,885.80,100,web_fetch,
1773975785.479719,error,1.82,100,mock_heavy,
1773975785.512475,error,2.18,100,mock_heavy,
1773975785.547387,error,1.68,100,mock_heavy,
1773975785.579396,error,2.55,100,calculate,
1773975785.613464,success,667.52,100,web_fetch,
1773975785.744018,success,1221.90,100,mock_heavy,
1773975785.744748,error,2.83,100,mock_heavy,
1773975785.791564,error,1.87,100,web_fetch,
1773975785.826265,error,1.95,100,web_fetch,
1773975785.864611,error,1.81,100,calculate,
1773975785.882028,success,284.66,100,calculate,
1773975785.882561,error,2.50,100,web_fetch,
1773975785.927886,error,2.10,100,web_fetch,
1773975786.017064,error,2.18,100,calculate,
1773975786.018164,error,1.61,100,calculate,
1773975786.081803,success,966.72,100,mock_heavy,
1773975786.092472,success,1172.98,100,mock_heavy,
1773975786.128199,success,1500.91,100,mock_heavy,
1773975786.164425,success,1684.76,100,mock_heavy,
1773975786.166161,success,1830.47,100,mock_heavy,
1773975786.195140,success,1268.77,100,calculate,
1773975786.244803,error,2.49,100,web_fetch,
1773975786.260656,error,2.70,100,web_fetch,
1773975786.279775,error,2.29,100,calculate,
1773975786.310843,error,3.24,100,mock_heavy,
1773975786.311853,error,2.78,100,mock_heavy,
1773975786.312556,error,2.72,100,calculate,
1773975786.313847,error,1.97,100,mock_heavy,
1773975786.344967,success,1388.75,100,web_fetch,
1773975786.444080,error,2.56,100,calculate,
1773975786.497171,error,1.15,100,calculate,
1773975786.497171,success,1484.55,100,web_fetch,
1773975786.527526,error,2.77,100,web_fetch,
1773975786.573311,success,1422.80,100,web_fetch,
1773975786.747901,error,3.13,100,web_fetch,
1773975786.797191,error,2.27,100,calculate,
1773975786.860058,error,1.92,100,calculate,
1773975786.860058,error,2.63,100,mock_heavy,
1773975786.890118,error,2.00,100,calculate,
1773975786.949363,error,4.84,100,web_fetch,
1773975786.950088,error,5.30,100,mock_heavy,
1773975786.951227,error,6.38,100,web_fetch,
1773975786.953146,error,5.01,100,web_fetch,
1773975786.996796,error,1.99,100,web_fetch,
1773975787.046237,success,1768.09,100,mock_heavy,
1773975787.047907,error,1.88,100,mock_heavy,
1773975787.078654,error,3.16,100,web_fetch,
1773975787.079387,error,2.42,100,mock_heavy,
1773975787.080389,error,1.96,100,web_fetch,
1773975787.109577,error,2.00,100,mock_heavy,
1773975787.156705,error,1.86,100,web_fetch,
1773975787.214294,error,2.27,100,calculate,
1773975787.263869,success,847.07,100,calculate,
1773975787.264894,error,4.47,100,web_fetch,
1773975787.266041,error,3.33,100,calculate,
1773975787.310629,error,1.70,100,calculate,
1773975787.358040,error,2.36,100,calculate,
1773975787.358591,error,2.52,100,mock_heavy,
1773975787.389292,error,2.24,100,calculate,
1773975787.428994,error,2.56,100,mock_heavy,
1773975787.463910,error,2.33,100,web_fetch,
1773975787.494919,error,1.69,100,calculate,
1773975787.528974,success,870.06,100,web_fetch,
1773975787.530463,error,1.94,100,calculate,
1773975787.559734,error,3.47,100,calculate,
1773975787.560940,error,3.41,100,web_fetch,
1773975787.562016,error,2.92,100,calculate,
1773975787.563810,error,2.40,100,web_fetch,
1773975787.594960,error,1.98,100,mock_heavy,
1773975787.627790,success,803.29,100,web_fetch,
1773975787.681594,error,2.56,100,calculate,
1773975787.711832,error,2.03,100,mock_heavy,
1773975787.794007,error,1.78,100,calculate,
1773975787.794007,success,1303.74,100,mock_heavy,
1773975787.913591,success,485.44,100,calculate,
1773975787.944649,error,2.05,100,calculate,
1773975788.029570,success,717.21,100,web_fetch,
1773975788.060959,error,3.13,100,mock_heavy,
1773975788.095521,success,1254.12,100,mock_heavy,
1773975788.096523,error,1.10,100,calculate,
1773975788.111461,error,0.53,100,web_fetch,
1773975788.146800,success,698.26,100,calculate,
1773975788.181243,error,2.42,100,calculate,
1773975788.182606,error,1.57,100,web_fetch,
1773975788.212401,success,869.74,100,calculate,
1773975788.213403,error,2.44,100,web_fetch,
1773975788.214401,error,1.96,100,mock_heavy,
1773975788.314619,success,1701.24,100,mock_heavy,
1773975788.379067,success,1736.05,100,mock_heavy,
1773975788.400037,error,1.76,100,web_fetch,
1773975788.462814,success,1121.05,100,web_fetch,
1773975788.509820,error,2.23,100,mock_heavy,
1773975788.596721,success,1887.57,100,mock_heavy,
1773975788.646600,error,2.75,100,calculate,
1773975788.667082,error,2.85,100,mock_heavy,
