timestamp,session_id,mode,session_state,step_id,tool_name,status,latency_ms,budget,locked_price,regime,raw_goodput,effective_goodput
1774573352.332906,sess-0000-7dcaff4e,plan_and_solve,SUCCESS,s1,calculate,success,5.94,500,200,,7.0,7.0
1774573352.339361,sess-0000-7dcaff4e,plan_and_solve,SUCCESS,s2,mock_heavy,success,804.46,500,200,,7.0,7.0
1774573353.143825,sess-0000-7dcaff4e,plan_and_solve,SUCCESS,s3,calculate,success,4.81,500,140,,7.0,7.0
1774573353.485361,sess-0014-561e5516,plan_and_solve,SUCCESS,s1,calculate,success,8.92,500,89,,3.0,3.0
1774573353.494858,sess-0014-561e5516,plan_and_solve,SUCCESS,s2,web_fetch,success,155.97,500,80,,3.0,3.0
1774573353.650851,sess-0014-561e5516,plan_and_solve,SUCCESS,s3,calculate,success,4.16,500,80,,3.0,3.0
1774573352.688214,sess-0003-479d78f1,plan_and_solve,SUCCESS,s1,calculate,success,7.87,500,200,,7.0,7.0
1774573352.696089,sess-0003-479d78f1,plan_and_solve,SUCCESS,s2,web_fetch,success,157.11,500,200,,7.0,7.0
1774573352.853201,sess-0003-479d78f1,plan_and_solve,SUCCESS,s3,mock_heavy,success,805.36,500,80,,7.0,7.0
1774573352.919255,sess-0008-ad1687d8,plan_and_solve,SUCCESS,s1,mock_heavy,success,808.13,500,56,,7.0,7.0
1774573353.727389,sess-0008-ad1687d8,plan_and_solve,SUCCESS,s2,web_fetch,success,156.95,500,54,,7.0,7.0
1774573353.884338,sess-0008-ad1687d8,plan_and_solve,SUCCESS,s3,web_fetch,success,156.82,500,31,,7.0,7.0
1774573352.381573,sess-0001-cc0b771b,plan_and_solve,SUCCESS,s1,mock_heavy,success,808.96,500,140,,11.0,11.0
1774573353.190538,sess-0001-cc0b771b,plan_and_solve,SUCCESS,s2,mock_heavy,success,805.77,500,43,,11.0,11.0
1774573353.996307,sess-0001-cc0b771b,plan_and_solve,SUCCESS,s3,web_fetch,success,155.67,500,52,,11.0,11.0
1774573353.088691,sess-0010-93161170,plan_and_solve,SUCCESS,s1,calculate,success,8.21,500,200,,9.0,9.0
1774573353.097414,sess-0010-93161170,plan_and_solve,SUCCESS,s2,calculate,success,4.28,500,200,,9.0,9.0
1774573353.101690,sess-0010-93161170,plan_and_solve,SUCCESS,s3,web_fetch,success,155.38,500,105,,9.0,9.0
