timestamp,session_id,mode,session_state,step_id,tool_name,status,latency_ms,budget,locked_price,regime,raw_goodput,effective_goodput
1774674430.378133,sess-0020-ae82284e,plan_and_solve,REJECTED_AT_STEP_0,s1,web_fetch,rejected,2.67,500,,,0.0,0.0
1774674430.406128,sess-0021-261ae4b6,plan_and_solve,REJECTED_AT_STEP_0,s1,calculate,rejected,2.87,500,,,0.0,0.0
1774674430.410606,sess-0023-422a1420,plan_and_solve,REJECTED_AT_STEP_0,s1,web_fetch,rejected,3.27,500,,,0.0,0.0
1774674430.407806,sess-0022-a15c2d2e,plan_and_solve,REJECTED_AT_STEP_0,s1,mock_heavy,rejected,7.65,500,,,0.0,0.0
1774674430.414931,sess-0025-82fc3142,plan_and_solve,REJECTED_AT_STEP_0,s1,calculate,rejected,1.58,500,,,0.0,0.0
1774674430.411775,sess-0024-b87a2e05,plan_and_solve,REJECTED_AT_STEP_0,s1,mock_heavy,rejected,4.74,500,,,0.0,0.0
1774674430.454799,sess-0026-d6f90265,plan_and_solve,REJECTED_AT_STEP_0,s1,web_fetch,rejected,2.11,500,,,0.0,0.0
1774674430.455862,sess-0027-e8602cc3,plan_and_solve,REJECTED_AT_STEP_0,s1,mock_heavy,rejected,2.11,500,,,0.0,0.0
1774674430.456911,sess-0028-ee2849a2,plan_and_solve,REJECTED_AT_STEP_0,s1,mock_heavy,rejected,1.62,500,,,0.0,0.0
1774674430.465875,sess-0029-0b688523,plan_and_solve,REJECTED_AT_STEP_0,s1,calculate,rejected,2.01,500,,,0.0,0.0
1774674430.466969,sess-0030-dde8e509,plan_and_solve,REJECTED_AT_STEP_0,s1,mock_heavy,rejected,1.46,500,,,0.0,0.0
1774674430.491145,sess-0031-7eb80bcf,plan_and_solve,REJECTED_AT_STEP_0,s1,calculate,rejected,2.72,500,,,0.0,0.0
1774674430.492234,sess-0032-aab404c4,plan_and_solve,REJECTED_AT_STEP_0,s1,web_fetch,rejected,2.17,500,,,0.0,0.0
1774674430.493333,sess-0033-60356cc4,plan_and_solve,REJECTED_AT_STEP_0,s1,web_fetch,rejected,1.60,500,,,0.0,0.0
1774674430.560915,sess-0034-a1eb4635,plan_and_solve,REJECTED_AT_STEP_0,s1,calculate,rejected,1.59,500,,,0.0,0.0
1774674430.636498,sess-0035-e1c751aa,plan_and_solve,REJECTED_AT_STEP_0,s1,calculate,rejected,1.67,500,,,0.0,0.0
1774674430.666958,sess-0036-7d61ce73,plan_and_solve,REJECTED_AT_STEP_0,s1,calculate,rejected,3.59,500,,,0.0,0.0
1774674430.668319,sess-0037-1c29e633,plan_and_solve,REJECTED_AT_STEP_0,s1,mock_heavy,rejected,2.78,500,,,0.0,0.0
1774674430.670016,sess-0038-1f76653e,plan_and_solve,REJECTED_AT_STEP_0,s1,calculate,rejected,1.65,500,,,0.0,0.0
1774674430.697016,sess-0039-3d10ed6e,plan_and_solve,REJECTED_AT_STEP_0,s1,calculate,rejected,3.26,500,,,0.0,0.0
1774674430.698641,sess-0040-af5e14e9,plan_and_solve,REJECTED_AT_STEP_0,s1,web_fetch,rejected,2.20,500,,,0.0,0.0
1774674430.699745,sess-0041-8341b745,plan_and_solve,REJECTED_AT_STEP_0,s1,calculate,rejected,2.36,500,,,0.0,0.0
1774674430.701386,sess-0042-c750a507,plan_and_solve,REJECTED_AT_STEP_0,s1,mock_heavy,rejected,1.78,500,,,0.0,0.0
1774674430.702637,sess-0043-e7cd4b5c,plan_and_solve,REJECTED_AT_STEP_0,s1,calculate,rejected,1.07,500,,,0.0,0.0
1774674430.758834,sess-0044-a6a2bf64,plan_and_solve,REJECTED_AT_STEP_0,s1,calculate,rejected,3.04,500,,,0.0,0.0
1774674430.761002,sess-0045-729da229,plan_and_solve,REJECTED_AT_STEP_0,s1,web_fetch,rejected,2.05,500,,,0.0,0.0
1774674430.763631,sess-0046-94134813,plan_and_solve,REJECTED_AT_STEP_0,s1,web_fetch,rejected,2.89,500,,,0.0,0.0
1774674430.765258,sess-0047-50dd8979,plan_and_solve,REJECTED_AT_STEP_0,s1,calculate,rejected,2.38,500,,,0.0,0.0
1774674430.766518,sess-0048-5a3690e1,plan_and_solve,REJECTED_AT_STEP_0,s1,calculate,rejected,1.48,500,,,0.0,0.0
1774674430.789435,sess-0049-a9014ae4,plan_and_solve,REJECTED_AT_STEP_0,s1,web_fetch,rejected,1.73,500,,,0.0,0.0
1774674430.790596,sess-0050-3a40381e,plan_and_solve,REJECTED_AT_STEP_0,s1,web_fetch,rejected,1.13,500,,,0.0,0.0
1774674430.853639,sess-0051-1e5bf56d,plan_and_solve,REJECTED_AT_STEP_0,s1,web_fetch,rejected,1.68,500,,,0.0,0.0
1774674430.857676,sess-0052-566c16d9,plan_and_solve,REJECTED_AT_STEP_0,s1,mock_heavy,rejected,2.25,500,,,0.0,0.0
1774674430.925542,sess-0053-5575ec31,plan_and_solve,REJECTED_AT_STEP_0,s1,calculate,rejected,1.23,500,,,0.0,0.0
1774674430.969177,sess-0054-9b66e521,plan_and_solve,REJECTED_AT_STEP_0,s1,calculate,rejected,1.61,500,,,0.0,0.0
1774674431.003475,sess-0055-9bc8a919,plan_and_solve,REJECTED_AT_STEP_0,s1,web_fetch,rejected,1.77,500,,,0.0,0.0
1774674431.064450,sess-0056-b36dfc4e,plan_and_solve,REJECTED_AT_STEP_0,s1,calculate,rejected,3.30,500,,,0.0,0.0
1774674431.066059,sess-0057-e8c79f31,plan_and_solve,REJECTED_AT_STEP_0,s1,mock_heavy,rejected,2.78,500,,,0.0,0.0
1774674431.067212,sess-0058-454f63a5,plan_and_solve,REJECTED_AT_STEP_0,s1,web_fetch,rejected,3.34,500,,,0.0,0.0
1774674431.068292,sess-0059-3c82a5fc,plan_and_solve,REJECTED_AT_STEP_0,s1,web_fetch,rejected,3.41,500,,,0.0,0.0
1774674431.069923,sess-0060-0f84fd71,plan_and_solve,REJECTED_AT_STEP_0,s1,web_fetch,rejected,2.32,500,,,0.0,0.0
1774674431.071151,sess-0061-9ed10360,plan_and_solve,REJECTED_AT_STEP_0,s1,mock_heavy,rejected,2.58,500,,,0.0,0.0
1774674431.072884,sess-0062-df8094eb,plan_and_solve,REJECTED_AT_STEP_0,s1,web_fetch,rejected,1.37,500,,,0.0,0.0
1774674431.110002,sess-0063-9ee0acc6,plan_and_solve,REJECTED_AT_STEP_0,s1,calculate,rejected,3.27,500,,,0.0,0.0
1774674431.111649,sess-0064-7ffbcb7c,plan_and_solve,REJECTED_AT_STEP_0,s1,calculate,rejected,2.18,500,,,0.0,0.0
1774674431.112736,sess-0065-50f1ac53,plan_and_solve,REJECTED_AT_STEP_0,s1,mock_heavy,rejected,1.61,500,,,0.0,0.0
1774674430.147063,sess-0003-332ba26d,plan_and_solve,SUCCESS,s1,calculate,success,8.46,500,0,,7.0,7.0
1774674430.155527,sess-0003-332ba26d,plan_and_solve,SUCCESS,s2,web_fetch,success,155.81,500,0,,7.0,7.0
1774674430.311342,sess-0003-332ba26d,plan_and_solve,SUCCESS,s3,mock_heavy,success,805.61,500,0,,7.0,7.0
1774674431.135438,sess-0067-e2a5e9e9,plan_and_solve,REJECTED_AT_STEP_0,s1,calculate,rejected,1.06,500,,,0.0,0.0
1774674430.042901,sess-0000-832c8cf0,plan_and_solve,SUCCESS,s1,calculate,success,9.04,500,0,,7.0,7.0
1774674430.051944,sess-0000-832c8cf0,plan_and_solve,SUCCESS,s2,mock_heavy,success,804.52,500,0,,7.0,7.0
1774674430.856467,sess-0000-832c8cf0,plan_and_solve,SUCCESS,s3,calculate,success,293.96,500,0,,7.0,7.0
1774674431.169525,sess-0069-39f67590,plan_and_solve,REJECTED_AT_STEP_0,s1,web_fetch,rejected,1.45,500,,,0.0,0.0
1774674431.263210,sess-0070-e6fa3830,plan_and_solve,REJECTED_AT_STEP_0,s1,web_fetch,rejected,1.66,500,,,0.0,0.0
1774674431.304677,sess-0071-64eff56c,plan_and_solve,REJECTED_AT_STEP_0,s1,calculate,rejected,1.62,500,,,0.0,0.0
1774674431.305756,sess-0072-45290971,plan_and_solve,REJECTED_AT_STEP_0,s1,mock_heavy,rejected,2.20,500,,,0.0,0.0
1774674431.306842,sess-0073-cf7b180e,plan_and_solve,REJECTED_AT_STEP_0,s1,web_fetch,rejected,1.65,500,,,0.0,0.0
1774674431.356481,sess-0074-ec94a2ac,plan_and_solve,REJECTED_AT_STEP_0,s1,mock_heavy,rejected,1.91,500,,,0.0,0.0
1774674431.380040,sess-0075-dc17e0bb,plan_and_solve,REJECTED_AT_STEP_0,s1,calculate,rejected,1.08,500,,,0.0,0.0
1774674431.396321,sess-0076-8406ea39,plan_and_solve,REJECTED_AT_STEP_0,s1,calculate,rejected,1.59,500,,,0.0,0.0
1774674431.412851,sess-0077-e6926192,plan_and_solve,REJECTED_AT_STEP_0,s1,web_fetch,rejected,2.70,500,,,0.0,0.0
1774674431.413968,sess-0078-242e44ac,plan_and_solve,REJECTED_AT_STEP_0,s1,web_fetch,rejected,2.31,500,,,0.0,0.0
1774674431.415028,sess-0079-1cf71104,plan_and_solve,REJECTED_AT_STEP_0,s1,web_fetch,rejected,2.51,500,,,0.0,0.0
1774674431.416794,sess-0080-a3712213,plan_and_solve,REJECTED_AT_STEP_0,s1,web_fetch,rejected,1.29,500,,,0.0,0.0
1774674430.364660,sess-0014-68ad11d3,plan_and_solve,SUCCESS,s1,calculate,success,107.10,500,0,,3.0,3.0
1774674430.471758,sess-0014-68ad11d3,plan_and_solve,SUCCESS,s2,web_fetch,success,712.75,500,0,,3.0,3.0
1774674431.185019,sess-0014-68ad11d3,plan_and_solve,SUCCESS,s3,calculate,success,241.11,500,0,,3.0,3.0
1774674431.478287,sess-0082-96c4069f,plan_and_solve,REJECTED_AT_STEP_0,s1,web_fetch,rejected,2.65,500,,,0.0,0.0
1774674431.479335,sess-0083-556de34a,plan_and_solve,REJECTED_AT_STEP_0,s1,mock_heavy,rejected,3.22,500,,,0.0,0.0
1774674431.480401,sess-0084-bb1c4803,plan_and_solve,REJECTED_AT_STEP_0,s1,mock_heavy,rejected,3.22,500,,,0.0,0.0
1774674431.481476,sess-0085-6766e5c3,plan_and_solve,REJECTED_AT_STEP_0,s1,mock_heavy,rejected,3.13,500,,,0.0,0.0
1774674431.483087,sess-0086-c369a4cb,plan_and_solve,REJECTED_AT_STEP_0,s1,calculate,rejected,1.61,500,,,0.0,0.0
1774674431.524346,sess-0087-0a935fef,plan_and_solve,REJECTED_AT_STEP_0,s1,mock_heavy,rejected,1.54,500,,,0.0,0.0
1774674431.551550,sess-0088-2a83c3a2,plan_and_solve,REJECTED_AT_STEP_0,s1,mock_heavy,rejected,1.11,500,,,0.0,0.0
1774674431.600211,sess-0089-0722abc5,plan_and_solve,REJECTED_AT_STEP_0,s1,calculate,rejected,2.83,500,,,0.0,0.0
1774674431.601797,sess-0090-a50f5569,plan_and_solve,REJECTED_AT_STEP_0,s1,web_fetch,rejected,2.37,500,,,0.0,0.0
1774674431.601825,sess-0091-b65b95ea,plan_and_solve,REJECTED_AT_STEP_0,s1,mock_heavy,rejected,2.48,500,,,0.0,0.0
1774674431.630924,sess-0092-b833d064,plan_and_solve,REJECTED_AT_STEP_0,s1,calculate,rejected,2.13,500,,,0.0,0.0
1774674431.674242,sess-0093-c32a58f7,plan_and_solve,REJECTED_AT_STEP_0,s1,web_fetch,rejected,1.64,500,,,0.0,0.0
1774674431.691200,sess-0094-f624225e,plan_and_solve,REJECTED_AT_STEP_0,s1,web_fetch,rejected,1.33,500,,,0.0,0.0
1774674431.707796,sess-0095-b6a20a0c,plan_and_solve,REJECTED_AT_STEP_0,s1,web_fetch,rejected,2.59,500,,,0.0,0.0
1774674431.708745,sess-0096-61a5ff8f,plan_and_solve,REJECTED_AT_STEP_0,s1,web_fetch,rejected,2.38,500,,,0.0,0.0
1774674431.709857,sess-0097-89e21f0c,plan_and_solve,REJECTED_AT_STEP_0,s1,calculate,rejected,2.53,500,,,0.0,0.0
1774674431.711121,sess-0098-528c56e1,plan_and_solve,REJECTED_AT_STEP_0,s1,calculate,rejected,2.35,500,,,0.0,0.0
1774674431.712915,sess-0099-5f078872,plan_and_solve,REJECTED_AT_STEP_0,s1,mock_heavy,rejected,2.03,500,,,0.0,0.0
1774674431.714014,sess-0100-b98e8582,plan_and_solve,REJECTED_AT_STEP_0,s1,web_fetch,rejected,2.19,500,,,0.0,0.0
1774674431.715490,sess-0101-5852779d,plan_and_solve,REJECTED_AT_STEP_0,s1,mock_heavy,rejected,1.81,500,,,0.0,0.0
1774674431.716755,sess-0102-ce002918,plan_and_solve,REJECTED_AT_STEP_0,s1,web_fetch,rejected,2.56,500,,,0.0,0.0
1774674431.717853,sess-0103-b9c06af7,plan_and_solve,REJECTED_AT_STEP_0,s1,calculate,rejected,2.10,500,,,0.0,0.0
1774674431.718746,sess-0104-99acddb7,plan_and_solve,REJECTED_AT_STEP_0,s1,calculate,rejected,1.73,500,,,0.0,0.0
1774674431.770351,sess-0105-e3c87fbb,plan_and_solve,REJECTED_AT_STEP_0,s1,web_fetch,rejected,2.61,500,,,0.0,0.0
1774674431.771588,sess-0106-24ff2413,plan_and_solve,REJECTED_AT_STEP_0,s1,web_fetch,rejected,2.50,500,,,0.0,0.0
1774674431.772957,sess-0107-00f74cdd,plan_and_solve,REJECTED_AT_STEP_0,s1,mock_heavy,rejected,1.72,500,,,0.0,0.0
1774674431.788657,sess-0108-7a401cee,plan_and_solve,REJECTED_AT_STEP_0,s1,calculate,rejected,1.61,500,,,0.0,0.0
1774674431.789186,sess-0109-00c44c91,plan_and_solve,REJECTED_AT_STEP_0,s1,calculate,rejected,2.73,500,,,0.0,0.0
1774674431.790807,sess-0110-c661af91,plan_and_solve,REJECTED_AT_STEP_0,s1,web_fetch,rejected,2.74,500,,,0.0,0.0
1774674431.791918,sess-0111-c15bca45,plan_and_solve,REJECTED_AT_STEP_0,s1,calculate,rejected,3.25,500,,,0.0,0.0
1774674431.794082,sess-0112-77b8677d,plan_and_solve,REJECTED_AT_STEP_0,s1,mock_heavy,rejected,1.63,500,,,0.0,0.0
1774674431.861464,sess-0113-0933bc11,plan_and_solve,REJECTED_AT_STEP_0,s1,mock_heavy,rejected,1.43,500,,,0.0,0.0
1774674430.208440,sess-0008-113f63f9,plan_and_solve,SUCCESS,s1,mock_heavy,success,806.63,500,0,,7.0,7.0
1774674431.015070,sess-0008-113f63f9,plan_and_solve,SUCCESS,s2,web_fetch,success,349.37,500,0,,7.0,7.0
1774674431.364441,sess-0008-113f63f9,plan_and_solve,SUCCESS,s3,web_fetch,success,509.24,500,0,,7.0,7.0
1774674431.932617,sess-0115-f020c761,plan_and_solve,REJECTED_AT_STEP_0,s1,mock_heavy,rejected,1.80,500,,,0.0,0.0
1774674431.985012,sess-0116-0140b74e,plan_and_solve,REJECTED_AT_STEP_0,s1,mock_heavy,rejected,1.64,500,,,0.0,0.0
1774674432.018576,sess-0117-6e7fe957,plan_and_solve,REJECTED_AT_STEP_0,s1,mock_heavy,rejected,2.20,500,,,0.0,0.0
1774674432.019690,sess-0118-43a5b45a,plan_and_solve,REJECTED_AT_STEP_0,s1,calculate,rejected,1.15,500,,,0.0,0.0
1774674432.058666,sess-0119-3e6b0c3e,plan_and_solve,REJECTED_AT_STEP_0,s1,mock_heavy,rejected,2.06,500,,,0.0,0.0
1774674432.059439,sess-0120-23ee0c13,plan_and_solve,REJECTED_AT_STEP_0,s1,mock_heavy,rejected,1.67,500,,,0.0,0.0
1774674432.107401,sess-0121-51a3007d,plan_and_solve,REJECTED_AT_STEP_0,s1,calculate,rejected,1.73,500,,,0.0,0.0
1774674432.152492,sess-0122-7b15eeb2,plan_and_solve,REJECTED_AT_STEP_0,s1,web_fetch,rejected,4.32,500,,,0.0,0.0
1774674432.154205,sess-0123-0fd60421,plan_and_solve,REJECTED_AT_STEP_0,s1,mock_heavy,rejected,3.14,500,,,0.0,0.0
1774674432.156282,sess-0124-7ef2ddbf,plan_and_solve,REJECTED_AT_STEP_0,s1,calculate,rejected,2.80,500,,,0.0,0.0
1774674432.158004,sess-0125-11a33f26,plan_and_solve,REJECTED_AT_STEP_0,s1,mock_heavy,rejected,2.23,500,,,0.0,0.0
1774674432.159084,sess-0126-3034abbd,plan_and_solve,REJECTED_AT_STEP_0,s1,web_fetch,rejected,1.69,500,,,0.0,0.0
1774674432.215192,sess-0127-e093ba18,plan_and_solve,REJECTED_AT_STEP_0,s1,web_fetch,rejected,1.97,500,,,0.0,0.0
1774674432.245066,sess-0128-7a64764c,plan_and_solve,REJECTED_AT_STEP_0,s1,calculate,rejected,2.73,500,,,0.0,0.0
1774674432.246160,sess-0129-a56a789f,plan_and_solve,REJECTED_AT_STEP_0,s1,mock_heavy,rejected,2.19,500,,,0.0,0.0
1774674432.247228,sess-0130-02d2948d,plan_and_solve,REJECTED_AT_STEP_0,s1,mock_heavy,rejected,2.22,500,,,0.0,0.0
1774674432.248888,sess-0131-6313e450,plan_and_solve,REJECTED_AT_STEP_0,s1,calculate,rejected,1.67,500,,,0.0,0.0
1774674432.249993,sess-0132-52813165,plan_and_solve,REJECTED_AT_STEP_0,s1,mock_heavy,rejected,2.18,500,,,0.0,0.0
1774674432.251099,sess-0133-7221b050,plan_and_solve,REJECTED_AT_STEP_0,s1,web_fetch,rejected,2.15,500,,,0.0,0.0
1774674432.252175,sess-0134-cbeab5e6,plan_and_solve,REJECTED_AT_STEP_0,s1,web_fetch,rejected,1.07,500,,,0.0,0.0
1774674432.321918,sess-0135-1ea04ffe,plan_and_solve,REJECTED_AT_STEP_0,s1,web_fetch,rejected,1.93,500,,,0.0,0.0
1774674432.322443,sess-0136-cc1204c8,plan_and_solve,REJECTED_AT_STEP_0,s1,mock_heavy,rejected,1.95,500,,,0.0,0.0
1774674432.323302,sess-0137-85f1d5e6,plan_and_solve,REJECTED_AT_STEP_0,s1,web_fetch,rejected,1.63,500,,,0.0,0.0
1774674432.337286,sess-0138-cc4b531c,plan_and_solve,REJECTED_AT_STEP_0,s1,web_fetch,rejected,2.31,500,,,0.0,0.0
1774674432.338432,sess-0139-548b68c8,plan_and_solve,REJECTED_AT_STEP_0,s1,mock_heavy,rejected,1.69,500,,,0.0,0.0
1774674430.045640,sess-0001-b07e748b,plan_and_solve,SUCCESS,s1,mock_heavy,success,806.90,500,0,,11.0,11.0
1774674430.852536,sess-0001-b07e748b,plan_and_solve,SUCCESS,s2,mock_heavy,success,1078.96,500,0,,11.0,11.0
1774674431.931492,sess-0001-b07e748b,plan_and_solve,SUCCESS,s3,web_fetch,success,418.50,500,0,,11.0,11.0
1774674432.489367,sess-0141-a2a216cb,plan_and_solve,REJECTED_AT_STEP_0,s1,calculate,rejected,3.27,500,,,0.0,0.0
1774674432.490455,sess-0142-b810d408,plan_and_solve,REJECTED_AT_STEP_0,s1,calculate,rejected,3.30,500,,,0.0,0.0
1774674432.491546,sess-0143-419b7153,plan_and_solve,REJECTED_AT_STEP_0,s1,calculate,rejected,3.18,500,,,0.0,0.0
1774674432.493201,sess-0144-c05698db,plan_and_solve,REJECTED_AT_STEP_0,s1,web_fetch,rejected,3.13,500,,,0.0,0.0
1774674432.494728,sess-0145-f44b5623,plan_and_solve,REJECTED_AT_STEP_0,s1,web_fetch,rejected,1.60,500,,,0.0,0.0
1774674432.495772,sess-0146-9e56f866,plan_and_solve,REJECTED_AT_STEP_0,s1,mock_heavy,rejected,1.54,500,,,0.0,0.0
1774674432.497308,sess-0147-6c11cfa7,plan_and_solve,REJECTED_AT_STEP_0,s1,web_fetch,rejected,3.07,500,,,0.0,0.0
1774674432.498562,sess-0148-9920209b,plan_and_solve,REJECTED_AT_STEP_0,s1,calculate,rejected,3.08,500,,,0.0,0.0
1774674432.499819,sess-0149-08673e33,plan_and_solve,REJECTED_AT_STEP_0,s1,calculate,rejected,2.54,500,,,0.0,0.0
1774674432.501064,sess-0150-901bbd8f,plan_and_solve,REJECTED_AT_STEP_0,s1,calculate,rejected,1.37,500,,,0.0,0.0
1774674432.550664,sess-0151-aae27c2b,plan_and_solve,REJECTED_AT_STEP_0,s1,mock_heavy,rejected,3.36,500,,,0.0,0.0
1774674432.552348,sess-0152-0e1bb50c,plan_and_solve,REJECTED_AT_STEP_0,s1,web_fetch,rejected,2.94,500,,,0.0,0.0
1774674432.552961,sess-0153-bfe232be,plan_and_solve,REJECTED_AT_STEP_0,s1,calculate,rejected,2.89,500,,,0.0,0.0
1774674432.554720,sess-0154-5c964427,plan_and_solve,REJECTED_AT_STEP_0,s1,mock_heavy,rejected,1.69,500,,,0.0,0.0
1774674430.250631,sess-0010-7ba68b60,plan_and_solve,SUCCESS,s1,calculate,success,63.56,500,0,,9.0,9.0
