timestamp,session_id,mode,session_state,step_id,tool_name,status,latency_ms,budget,locked_price,regime,raw_goodput,effective_goodput
1774596585.806086,sess-0000-38d19f3a,plan_and_solve,SUCCESS,s1,calculate,success,6.35,500,300,,7.0,7.0
1774596585.812431,sess-0000-38d19f3a,plan_and_solve,SUCCESS,s2,mock_heavy,success,805.41,500,300,,7.0,7.0
1774596586.618365,sess-0000-38d19f3a,plan_and_solve,SUCCESS,s3,calculate,success,5.94,500,300,,7.0,7.0
1774596586.870309,sess-0014-5a62afd8,plan_and_solve,SUCCESS,s1,calculate,success,6.07,500,270,,3.0,3.0
1774596586.876380,sess-0014-5a62afd8,plan_and_solve,SUCCESS,s2,web_fetch,success,153.71,500,270,,3.0,3.0
1774596587.030085,sess-0014-5a62afd8,plan_and_solve,SUCCESS,s3,calculate,success,5.25,500,270,,3.0,3.0
1774596586.123914,sess-0003-e6a09a33,plan_and_solve,SUCCESS,s1,calculate,success,8.32,500,300,,7.0,7.0
1774596586.132229,sess-0003-e6a09a33,plan_and_solve,SUCCESS,s2,web_fetch,success,155.97,500,300,,7.0,7.0
1774596586.288729,sess-0003-e6a09a33,plan_and_solve,SUCCESS,s3,mock_heavy,success,804.69,500,243,,7.0,7.0
1774596586.351779,sess-0008-b645172d,plan_and_solve,SUCCESS,s1,mock_heavy,success,807.32,500,219,,7.0,7.0
1774596587.159096,sess-0008-b645172d,plan_and_solve,SUCCESS,s2,web_fetch,success,156.78,500,246,,7.0,7.0
1774596587.315958,sess-0008-b645172d,plan_and_solve,SUCCESS,s3,web_fetch,success,156.41,500,251,,7.0,7.0
1774596585.813545,sess-0001-7ddeafea,plan_and_solve,SUCCESS,s1,mock_heavy,success,806.08,500,300,,11.0,11.0
1774596586.619620,sess-0001-7ddeafea,plan_and_solve,SUCCESS,s2,mock_heavy,success,806.44,500,278,,11.0,11.0
1774596587.426058,sess-0001-7ddeafea,plan_and_solve,SUCCESS,s3,web_fetch,success,154.08,500,283,,11.0,11.0
1774596586.504944,sess-0010-bbe8187d,plan_and_solve,SUCCESS,s1,calculate,success,9.98,500,300,,9.0,9.0
1774596586.515463,sess-0010-bbe8187d,plan_and_solve,SUCCESS,s2,calculate,success,5.86,500,300,,9.0,9.0
1774596586.521328,sess-0010-bbe8187d,plan_and_solve,SUCCESS,s3,web_fetch,success,156.96,500,270,,9.0,9.0
1774596586.678288,sess-0010-bbe8187d,plan_and_solve,SUCCESS,s4,calculate,success,6.00,500,270,,9.0,9.0
1774596586.684291,sess-0010-bbe8187d,plan_and_solve,SUCCESS,s5,mock_heavy,success,956.49,500,299,,9.0,9.0
1774596587.641322,sess-0025-48e830a6,plan_and_solve,SUCCESS,s1,calculate,success,4.92,500,299,,4.0,4.0
1774596587.646755,sess-0025-48e830a6,plan_and_solve,SUCCESS,s2,calculate,success,5.19,500,299,,4.0,4.0
1774596587.651944,sess-0025-48e830a6,plan_and_solve,SUCCESS,s3,calculate,success,5.18,500,299,,4.0,4.0
1774596587.657119,sess-0025-48e830a6,plan_and_solve,SUCCESS,s4,calculate,success,5.07,500,300,,4.0,4.0
1774596586.199806,sess-0004-21ea772e,plan_and_solve,SUCCESS,s1,web_fetch,success,159.11,500,300,,11.0,11.0
1774596586.358912,sess-0004-21ea772e,plan_and_solve,SUCCESS,s2,calculate,success,4.38,500,300,,11.0,11.0
1774596586.363292,sess-0004-21ea772e,plan_and_solve,SUCCESS,s3,mock_heavy,success,1054.70,500,278,,11.0,11.0
1774596587.417995,sess-0004-21ea772e,plan_and_solve,SUCCESS,s4,calculate,success,2.72,500,278,,11.0,11.0
1774596587.420714,sess-0004-21ea772e,plan_and_solve,SUCCESS,s5,calculate,success,2.48,500,278,,11.0,11.0
1774596587.423199,sess-0004-21ea772e,plan_and_solve,SUCCESS,s6,web_fetch,success,154.96,500,283,,11.0,11.0
1774596587.578158,sess-0004-21ea772e,plan_and_solve,SUCCESS,s7,web_fetch,success,156.44,500,300,,11.0,11.0
1774596586.873106,sess-0016-5d9c8b38,plan_and_solve,SUCCESS,s1,calculate,success,4.92,500,270,,9.0,9.0
1774596586.878025,sess-0016-5d9c8b38,plan_and_solve,SUCCESS,s2,mock_heavy,success,1081.99,500,243,,9.0,9.0
1774596587.960536,sess-0016-5d9c8b38,plan_and_solve,SUCCESS,s3,calculate,success,4.94,500,219,,9.0,9.0
1774596587.965475,sess-0016-5d9c8b38,plan_and_solve,SUCCESS,s4,web_fetch,success,157.17,500,267,,9.0,9.0
1774596588.123702,sess-0016-5d9c8b38,plan_and_solve,SUCCESS,s5,calculate,success,6.08,500,267,,9.0,9.0
1774596586.733766,sess-0012-c5567036,plan_and_solve,SUCCESS,s1,calculate,success,5.95,500,286,,10.0,10.0
1774596586.739716,sess-0012-c5567036,plan_and_solve,SUCCESS,s2,mock_heavy,success,1071.75,500,300,,10.0,10.0
1774596587.811469,sess-0012-c5567036,plan_and_solve,SUCCESS,s3,calculate,success,4.66,500,300,,10.0,10.0
1774596587.816692,sess-0012-c5567036,plan_and_solve,SUCCESS,s4,web_fetch,success,157.39,500,219,,10.0,10.0
1774596587.974078,sess-0012-c5567036,plan_and_solve,SUCCESS,s5,web_fetch,success,156.81,500,267,,10.0,10.0
1774596588.130891,sess-0012-c5567036,plan_and_solve,SUCCESS,s6,web_fetch,success,157.88,500,270,,10.0,10.0
1774596586.201423,sess-0005-38cf91ad,plan_and_solve,SUCCESS,s1,mock_heavy,success,809.27,500,300,,13.0,13.0
1774596587.010695,sess-0005-38cf91ad,plan_and_solve,SUCCESS,s2,calculate,success,7.27,500,270,,13.0,13.0
1774596587.017967,sess-0005-38cf91ad,plan_and_solve,SUCCESS,s3,calculate,success,7.07,500,270,,13.0,13.0
1774596587.025144,sess-0005-38cf91ad,plan_and_solve,SUCCESS,s4,calculate,success,3.81,500,270,,13.0,13.0
1774596587.028954,sess-0005-38cf91ad,plan_and_solve,SUCCESS,s5,mock_heavy,success,1587.41,500,300,,13.0,13.0
1774596586.206240,sess-0007-23449a69,plan_and_solve,SUCCESS,s1,mock_heavy,success,811.15,500,270,,14.0,14.0
