timestamp,session_id,mode,session_state,step_id,tool_name,status,latency_ms,budget,locked_price,regime,raw_goodput,effective_goodput,shadow_would_reject,gateway_latency_us,gateway_url,state_miss,duplicate_admission
1779362931.960235,sess-0001-79f16e47,plan_and_solve,SUCCESS,s1,web_fetch,success,162.29,500,0,,5.0,5.0,False,0.0,http://127.0.0.1:9202,False,False
1779362932.122673,sess-0001-79f16e47,plan_and_solve,SUCCESS,s2,calculate,success,37.96,500,0,,5.0,5.0,False,0.0,http://127.0.0.1:9202,False,False
1779362932.160754,sess-0001-79f16e47,plan_and_solve,SUCCESS,s3,calculate,success,116.75,500,0,,5.0,5.0,False,0.0,http://127.0.0.1:9202,False,False
1779362932.277634,sess-0001-79f16e47,plan_and_solve,SUCCESS,s4,web_fetch,success,317.05,500,0,,5.0,5.0,False,0.0,http://127.0.0.1:9202,False,False
1779362932.594808,sess-0001-79f16e47,plan_and_solve,SUCCESS,s5,calculate,success,278.79,500,0,,5.0,5.0,False,0.0,http://127.0.0.1:9202,False,False
1779362931.927581,sess-0000-1fa79807,plan_and_solve,SUCCESS,s1,calculate,success,42.61,500,0,,9.0,9.0,False,0.0,http://127.0.0.1:9202,False,False
1779362931.970358,sess-0000-1fa79807,plan_and_solve,SUCCESS,s2,calculate,success,26.64,500,0,,9.0,9.0,False,0.0,http://127.0.0.1:9202,False,False
1779362931.997082,sess-0000-1fa79807,plan_and_solve,SUCCESS,s3,calculate,success,32.56,500,0,,9.0,9.0,False,0.0,http://127.0.0.1:9202,False,False
1779362932.029777,sess-0000-1fa79807,plan_and_solve,SUCCESS,s4,mock_heavy,success,879.62,500,0,,9.0,9.0,False,0.0,http://127.0.0.1:9202,False,False
1779362932.909519,sess-0000-1fa79807,plan_and_solve,SUCCESS,s5,calculate,success,188.23,500,0,,9.0,9.0,False,0.0,http://127.0.0.1:9202,False,False
1779362932.264641,sess-0005-dc02866c,plan_and_solve,SUCCESS,s1,calculate,success,66.89,500,0,,5.0,5.0,False,0.0,http://127.0.0.1:9202,False,False
1779362932.331652,sess-0005-dc02866c,plan_and_solve,SUCCESS,s2,calculate,success,17.32,500,0,,5.0,5.0,False,0.0,http://127.0.0.1:9202,False,False
1779362932.349074,sess-0005-dc02866c,plan_and_solve,SUCCESS,s3,web_fetch,success,348.57,500,0,,5.0,5.0,False,0.0,http://127.0.0.1:9202,False,False
1779362932.697696,sess-0005-dc02866c,plan_and_solve,SUCCESS,s4,calculate,success,206.82,500,0,,5.0,5.0,False,0.0,http://127.0.0.1:9202,False,False
1779362932.904636,sess-0005-dc02866c,plan_and_solve,SUCCESS,s5,web_fetch,success,334.37,500,0,,5.0,5.0,False,0.0,http://127.0.0.1:9202,False,False
1779362932.295018,sess-0007-8d8f361b,plan_and_solve,SUCCESS,s1,calculate,success,77.45,500,0,,5.0,5.0,False,0.0,http://127.0.0.1:9202,False,False
1779362932.372595,sess-0007-8d8f361b,plan_and_solve,SUCCESS,s2,web_fetch,success,409.10,500,0,,5.0,5.0,False,0.0,http://127.0.0.1:9202,False,False
1779362932.781832,sess-0007-8d8f361b,plan_and_solve,SUCCESS,s3,web_fetch,success,289.90,500,0,,5.0,5.0,False,0.0,http://127.0.0.1:9202,False,False
1779362933.071853,sess-0007-8d8f361b,plan_and_solve,SUCCESS,s4,web_fetch,success,332.88,500,0,,5.0,5.0,False,0.0,http://127.0.0.1:9202,False,False
1779362933.404866,sess-0007-8d8f361b,plan_and_solve,SUCCESS,s5,calculate,success,398.00,500,0,,5.0,5.0,False,0.0,http://127.0.0.1:9202,False,False
1779362932.249237,sess-0004-e5e8eb62,plan_and_solve,SUCCESS,s1,web_fetch,success,216.32,500,0,,9.0,9.0,False,0.0,http://127.0.0.1:9202,False,False
1779362932.465693,sess-0004-e5e8eb62,plan_and_solve,SUCCESS,s2,calculate,success,380.97,500,0,,9.0,9.0,False,0.0,http://127.0.0.1:9202,False,False
1779362932.846805,sess-0004-e5e8eb62,plan_and_solve,SUCCESS,s3,calculate,success,181.04,500,0,,9.0,9.0,False,0.0,http://127.0.0.1:9202,False,False
1779362933.027970,sess-0004-e5e8eb62,plan_and_solve,SUCCESS,s4,calculate,success,22.23,500,0,,9.0,9.0,False,0.0,http://127.0.0.1:9202,False,False
