timestamp,session_id,mode,session_state,step_id,tool_name,status,latency_ms,budget,locked_price,regime,raw_goodput,effective_goodput,shadow_would_reject,gateway_latency_us,gateway_url,state_miss,duplicate_admission
1779348714.180131,sess-0015-58f658d3,plan_and_solve,REJECTED_AT_STEP_0,s1,mock_heavy,rejected,3.25,500,,,0.0,0.0,False,0.0,http://127.0.0.1:9601,False,False
1779348714.210207,sess-0017-3e3c6b93,plan_and_solve,REJECTED_AT_STEP_0,s1,web_fetch,rejected,3.35,500,,,0.0,0.0,False,0.0,http://127.0.0.1:9601,False,False
1779348714.271345,sess-0020-97de593e,plan_and_solve,REJECTED_AT_STEP_0,s1,mock_heavy,rejected,1.56,500,,,0.0,0.0,False,148.0,http://127.0.0.1:9601,False,False
1779348714.297097,sess-0021-752125b5,plan_and_solve,REJECTED_AT_STEP_0,s1,calculate,rejected,1.40,500,,,0.0,0.0,False,990.0,http://127.0.0.1:9601,False,False
1779348714.312995,sess-0022-537659d3,plan_and_solve,REJECTED_AT_STEP_0,s1,mock_heavy,rejected,1.69,500,,,0.0,0.0,False,0.0,http://127.0.0.1:9601,False,False
1779348714.398448,sess-0026-287b4429,plan_and_solve,REJECTED_AT_STEP_0,s1,mock_heavy,rejected,1.91,500,,,0.0,0.0,False,0.0,http://127.0.0.1:9601,False,False
1779348714.413807,sess-0027-058c9ed2,plan_and_solve,REJECTED_AT_STEP_0,s1,mock_heavy,rejected,1.79,500,,,0.0,0.0,False,93.0,http://127.0.0.1:9601,False,False
1779348714.429438,sess-0028-a64fc799,plan_and_solve,REJECTED_AT_STEP_0,s1,calculate,rejected,1.75,500,,,0.0,0.0,False,520.0,http://127.0.0.1:9601,False,False
1779348714.449602,sess-0029-8a42925b,plan_and_solve,REJECTED_AT_STEP_0,s1,calculate,rejected,3.96,500,,,0.0,0.0,False,546.0,http://127.0.0.1:9602,False,False
1779348714.497971,sess-0032-906b649c,plan_and_solve,REJECTED_AT_STEP_0,s1,calculate,rejected,1.64,500,,,0.0,0.0,False,0.0,http://127.0.0.1:9602,False,False
1779348714.499768,sess-0033-e9d84314,plan_and_solve,REJECTED_AT_STEP_0,s1,mock_heavy,rejected,1.19,500,,,0.0,0.0,False,517.0,http://127.0.0.1:9602,False,False
1779348714.567488,sess-0034-ff9df807,plan_and_solve,REJECTED_AT_STEP_0,s1,mock_heavy,rejected,1.73,500,,,0.0,0.0,False,0.0,http://127.0.0.1:9602,False,False
1779348714.649799,sess-0035-9cd67fc6,plan_and_solve,REJECTED_AT_STEP_0,s1,web_fetch,rejected,3.72,500,,,0.0,0.0,False,545.0,http://127.0.0.1:9602,False,False
1779348714.696545,sess-0036-95a6505d,plan_and_solve,REJECTED_AT_STEP_0,s1,mock_heavy,rejected,2.05,500,,,0.0,0.0,False,0.0,http://127.0.0.1:9602,False,False
1779348714.712136,sess-0037-a4f969ce,plan_and_solve,REJECTED_AT_STEP_0,s1,calculate,rejected,2.20,500,,,0.0,0.0,False,0.0,http://127.0.0.1:9602,False,False
1779348714.714746,sess-0038-e1e7cd27,plan_and_solve,REJECTED_AT_STEP_0,s1,web_fetch,rejected,1.82,500,,,0.0,0.0,False,0.0,http://127.0.0.1:9602,False,False
1779348714.741160,sess-0039-36caec2c,plan_and_solve,REJECTED_AT_STEP_0,s1,calculate,rejected,1.64,500,,,0.0,0.0,False,0.0,http://127.0.0.1:9602,False,False
1779348714.761221,sess-0040-85729bbf,plan_and_solve,REJECTED_AT_STEP_0,s1,mock_heavy,rejected,1.52,500,,,0.0,0.0,False,0.0,http://127.0.0.1:9602,False,False
1779348714.766272,sess-0041-e1e53c84,plan_and_solve,REJECTED_AT_STEP_0,s1,web_fetch,rejected,1.73,500,,,0.0,0.0,False,0.0,http://127.0.0.1:9602,False,False
1779348713.899796,sess-0004-88be5b10,plan_and_solve,SUCCESS,s1,calculate,success,19.28,500,0,,7.0,7.0,False,15368.0,http://127.0.0.1:9602,False,False
1779348713.919263,sess-0004-88be5b10,plan_and_solve,SUCCESS,s2,calculate,success,19.98,500,0,,7.0,7.0,False,14419.0,http://127.0.0.1:9601,False,False
1779348713.939420,sess-0004-88be5b10,plan_and_solve,SUCCESS,s3,mock_heavy,success,829.18,500,0,,7.0,7.0,False,827144.0,http://127.0.0.1:9601,False,False
1779348714.781517,sess-0042-78a3145d,plan_and_solve,REJECTED_AT_STEP_0,s1,calculate,rejected,1.27,500,,,0.0,0.0,False,0.0,http://127.0.0.1:9601,False,False
1779348714.783001,sess-0043-a7801ce1,plan_and_solve,REJECTED_AT_STEP_0,s1,web_fetch,rejected,1.31,500,,,0.0,0.0,False,622.0,http://127.0.0.1:9602,False,False
1779348714.841664,sess-0044-7fdaaa91,plan_and_solve,REJECTED_AT_STEP_0,s1,calculate,rejected,1.02,500,,,0.0,0.0,False,0.0,http://127.0.0.1:9602,False,False
1779348714.848157,sess-0045-1e0377b5,plan_and_solve,REJECTED_AT_STEP_0,s1,web_fetch,rejected,1.58,500,,,0.0,0.0,False,168.0,http://127.0.0.1:9602,False,False
1779348714.872877,sess-0046-a773d869,plan_and_solve,REJECTED_AT_STEP_0,s1,mock_heavy,rejected,1.45,500,,,0.0,0.0,False,148.0,http://127.0.0.1:9601,False,False
1779348714.887696,sess-0047-074ed895,plan_and_solve,REJECTED_AT_STEP_0,s1,mock_heavy,rejected,1.04,500,,,0.0,0.0,False,0.0,http://127.0.0.1:9601,False,False
1779348714.903603,sess-0048-0375939d,plan_and_solve,REJECTED_AT_STEP_0,s1,mock_heavy,rejected,1.41,500,,,0.0,0.0,False,0.0,http://127.0.0.1:9602,False,False
1779348714.920596,sess-0049-c7406d8b,plan_and_solve,REJECTED_AT_STEP_0,s1,web_fetch,rejected,0.92,500,,,0.0,0.0,False,0.0,http://127.0.0.1:9602,False,False
1779348714.929382,sess-0050-7ce9fca9,plan_and_solve,REJECTED_AT_STEP_0,s1,web_fetch,rejected,1.81,500,,,0.0,0.0,False,0.0,http://127.0.0.1:9601,False,False
1779348715.010243,sess-0051-771b033c,plan_and_solve,REJECTED_AT_STEP_0,s1,calculate,rejected,2.00,500,,,0.0,0.0,False,0.0,http://127.0.0.1:9601,False,False
1779348715.055818,sess-0052-e605a788,plan_and_solve,REJECTED_AT_STEP_0,s1,web_fetch,rejected,3.12,500,,,0.0,0.0,False,0.0,http://127.0.0.1:9601,False,False
1779348715.116078,sess-0053-101445c8,plan_and_solve,REJECTED_AT_STEP_0,s1,mock_heavy,rejected,0.87,500,,,0.0,0.0,False,0.0,http://127.0.0.1:9602,False,False
1779348715.207523,sess-0055-25839c2b,plan_and_solve,REJECTED_AT_STEP_0,s1,mock_heavy,rejected,1.72,500,,,0.0,0.0,False,0.0,http://127.0.0.1:9602,False,False
1779348713.924043,sess-0007-04a1b9d4,plan_and_solve,SUCCESS,s1,web_fetch,success,178.05,500,0,,4.0,4.0,False,175083.0,http://127.0.0.1:9601,False,False
1779348714.102249,sess-0007-04a1b9d4,plan_and_solve,SUCCESS,s2,web_fetch,success,178.77,500,0,,4.0,4.0,False,177130.0,http://127.0.0.1:9601,False,False
1779348714.281147,sess-0007-04a1b9d4,plan_and_solve,SUCCESS,s3,web_fetch,success,638.90,500,0,,4.0,4.0,False,636237.0,http://127.0.0.1:9602,False,False
1779348714.920104,sess-0007-04a1b9d4,plan_and_solve,SUCCESS,s4,calculate,success,349.35,500,0,,4.0,4.0,False,348489.0,http://127.0.0.1:9601,False,False
1779348715.267909,sess-0056-9048d088,plan_and_solve,REJECTED_AT_STEP_0,s1,calculate,rejected,1.67,500,,,0.0,0.0,False,48.0,http://127.0.0.1:9602,False,False
1779348715.399428,sess-0065-002a4122,plan_and_solve,REJECTED_AT_STEP_0,s1,calculate,rejected,5.46,500,,,0.0,0.0,False,2800.0,http://127.0.0.1:9601,False,False
1779348715.429970,sess-0066-69ae64e5,plan_and_solve,REJECTED_AT_STEP_0,s1,mock_heavy,rejected,5.99,500,,,0.0,0.0,False,3737.0,http://127.0.0.1:9602,False,False
1779348715.436117,sess-0067-985fbe1d,plan_and_solve,REJECTED_AT_STEP_0,s1,calculate,rejected,3.75,500,,,0.0,0.0,False,2769.0,http://127.0.0.1:9601,False,False
1779348715.480968,sess-0068-d507ee81,plan_and_solve,REJECTED_AT_STEP_0,s1,mock_heavy,rejected,4.95,500,,,0.0,0.0,False,3824.0,http://127.0.0.1:9601,False,False
1779348715.486158,sess-0069-accca7fa,plan_and_solve,REJECTED_AT_STEP_0,s1,mock_heavy,rejected,3.81,500,,,0.0,0.0,False,2912.0,http://127.0.0.1:9602,False,False
1779348715.574489,sess-0070-27129604,plan_and_solve,REJECTED_AT_STEP_0,s1,mock_heavy,rejected,4.34,500,,,0.0,0.0,False,2595.0,http://127.0.0.1:9601,False,False
1779348715.614933,sess-0071-b34aedbd,plan_and_solve,REJECTED_AT_STEP_0,s1,mock_heavy,rejected,4.35,500,,,0.0,0.0,False,2543.0,http://127.0.0.1:9602,False,False
1779348715.619446,sess-0072-de6d80b2,plan_and_solve,REJECTED_AT_STEP_0,s1,web_fetch,rejected,3.11,500,,,0.0,0.0,False,2984.0,http://127.0.0.1:9602,False,False
1779348715.619861,sess-0073-68aad9ed,plan_and_solve,REJECTED_AT_STEP_0,s1,calculate,rejected,5.48,500,,,0.0,0.0,False,4063.0,http://127.0.0.1:9602,False,False
1779348715.661835,sess-0074-54ad3e6c,plan_and_solve,REJECTED_AT_STEP_0,s1,web_fetch,rejected,1.52,500,,,0.0,0.0,True,569.0,http://127.0.0.1:9601,False,False
1779348715.698477,sess-0075-17caab8d,plan_and_solve,REJECTED_AT_STEP_0,s1,web_fetch,rejected,3.79,500,,,0.0,0.0,False,2771.0,http://127.0.0.1:9602,False,False
1779348715.729107,sess-0076-a7a1b124,plan_and_solve,REJECTED_AT_STEP_0,s1,mock_heavy,rejected,1.47,500,,,0.0,0.0,True,517.0,http://127.0.0.1:9601,False,False
1779348715.761670,sess-0077-4d8b4193,plan_and_solve,REJECTED_AT_STEP_0,s1,calculate,rejected,6.29,500,,,0.0,0.0,False,5074.0,http://127.0.0.1:9602,False,False
1779348715.768359,sess-0078-e983f5ba,plan_and_solve,REJECTED_AT_STEP_0,s1,web_fetch,rejected,5.74,500,,,0.0,0.0,False,4190.0,http://127.0.0.1:9602,False,False
1779348715.777527,sess-0079-4f9a3521,plan_and_solve,REJECTED_AT_STEP_0,s1,calculate,rejected,3.84,500,,,0.0,0.0,True,2038.0,http://127.0.0.1:9602,False,False
1779348715.781672,sess-0080-3f05e60c,plan_and_solve,REJECTED_AT_STEP_0,s1,mock_heavy,rejected,4.49,500,,,0.0,0.0,True,3363.0,http://127.0.0.1:9602,False,False
1779348715.829188,sess-0081-c958ad8c,plan_and_solve,REJECTED_AT_STEP_0,s1,calculate,rejected,5.40,500,,,0.0,0.0,True,3960.0,http://127.0.0.1:9602,False,False
1779348715.857740,sess-0082-aeaa82d9,plan_and_solve,REJECTED_AT_STEP_0,s1,mock_heavy,rejected,5.41,500,,,0.0,0.0,True,3609.0,http://127.0.0.1:9602,False,False
1779348715.875318,sess-0083-2df38681,plan_and_solve,REJECTED_AT_STEP_0,s1,calculate,rejected,6.21,500,,,0.0,0.0,False,5453.0,http://127.0.0.1:9602,False,False
1779348715.881668,sess-0084-2800ebdb,plan_and_solve,REJECTED_AT_STEP_0,s1,web_fetch,rejected,0.91,500,,,0.0,0.0,False,0.0,http://127.0.0.1:9601,False,False
1779348715.890036,sess-0085-0acb4c21,plan_and_solve,REJECTED_AT_STEP_0,s1,mock_heavy,rejected,3.01,500,,,0.0,0.0,False,2712.0,http://127.0.0.1:9602,False,False
1779348715.904815,sess-0086-a7554272,plan_and_solve,REJECTED_AT_STEP_0,s1,calculate,rejected,1.24,500,,,0.0,0.0,False,0.0,http://127.0.0.1:9601,False,False
1779348715.937865,sess-0087-3c42854e,plan_and_solve,REJECTED_AT_STEP_0,s1,web_fetch,rejected,6.13,500,,,0.0,0.0,False,4089.0,http://127.0.0.1:9602,False,False
1779348715.958980,sess-0088-bf9bc652,plan_and_solve,REJECTED_AT_STEP_0,s1,mock_heavy,rejected,1.57,500,,,0.0,0.0,False,0.0,http://127.0.0.1:9601,False,False
1779348716.013887,sess-0089-0b95021c,plan_and_solve,REJECTED_AT_STEP_0,s1,calculate,rejected,2.05,500,,,0.0,0.0,False,249.0,http://127.0.0.1:9601,False,False
1779348716.029415,sess-0090-d0361c84,plan_and_solve,REJECTED_AT_STEP_0,s1,mock_heavy,rejected,5.80,500,,,0.0,0.0,False,4016.0,http://127.0.0.1:9602,False,False
1779348716.035639,sess-0091-89dec90a,plan_and_solve,REJECTED_AT_STEP_0,s1,calculate,rejected,1.67,500,,,0.0,0.0,False,0.0,http://127.0.0.1:9601,False,False
1779348716.075521,sess-0092-6c850b80,plan_and_solve,REJECTED_AT_STEP_0,s1,web_fetch,rejected,1.96,500,,,0.0,0.0,False,554.0,http://127.0.0.1:9601,False,False
1779348716.105532,sess-0093-93f73133,plan_and_solve,REJECTED_AT_STEP_0,s1,calculate,rejected,1.72,500,,,0.0,0.0,False,0.0,http://127.0.0.1:9601,False,False
