timestamp,session_id,mode,session_state,step_id,tool_name,status,latency_ms,budget,locked_price,regime,raw_goodput,effective_goodput,shadow_would_reject,gateway_latency_us,gateway_url,state_miss,duplicate_admission
1779363658.919786,sess-0001-b6c7d4c8,plan_and_solve,SUCCESS,s1,web_fetch,success,157.53,500,7,,5.0,5.0,False,0.0,http://127.0.0.1:9203,False,False
1779363659.077453,sess-0001-b6c7d4c8,plan_and_solve,SUCCESS,s2,calculate,success,7.10,500,7,,5.0,5.0,False,0.0,http://127.0.0.1:9203,False,False
1779363659.084682,sess-0001-b6c7d4c8,plan_and_solve,SUCCESS,s3,calculate,success,8.40,500,7,,5.0,5.0,False,0.0,http://127.0.0.1:9203,False,False
1779363659.093215,sess-0001-b6c7d4c8,plan_and_solve,SUCCESS,s4,web_fetch,success,157.51,500,12,,5.0,5.0,False,0.0,http://127.0.0.1:9203,False,False
1779363659.250836,sess-0001-b6c7d4c8,plan_and_solve,SUCCESS,s5,calculate,success,203.29,500,13,,5.0,5.0,False,0.0,http://127.0.0.1:9203,False,False
1779363658.884660,sess-0000-5284fd44,plan_and_solve,SUCCESS,s1,calculate,success,5.73,500,5,,9.0,9.0,False,0.0,http://127.0.0.1:9203,False,False
1779363658.890459,sess-0000-5284fd44,plan_and_solve,SUCCESS,s2,calculate,success,4.34,500,5,,9.0,9.0,False,0.0,http://127.0.0.1:9203,False,False
1779363658.894847,sess-0000-5284fd44,plan_and_solve,SUCCESS,s3,calculate,success,4.36,500,5,,9.0,9.0,False,0.0,http://127.0.0.1:9203,False,False
1779363658.899242,sess-0000-5284fd44,plan_and_solve,SUCCESS,s4,mock_heavy,success,804.06,500,16,,9.0,9.0,False,0.0,http://127.0.0.1:9203,False,False
1779363659.703355,sess-0000-5284fd44,plan_and_solve,SUCCESS,s5,calculate,success,219.37,500,22,,9.0,9.0,False,0.0,http://127.0.0.1:9203,False,False
1779363659.922895,sess-0020-990f23ff,plan_and_solve,CASCADE_FAILED,s1,web_fetch,success,539.46,500,36,,1.0,0.0,False,0.0,http://127.0.0.1:9203,False,False
1779363660.462484,sess-0020-990f23ff,plan_and_solve,CASCADE_FAILED,s2,calculate,error,1015.45,500,,,1.0,0.0,False,0.0,http://127.0.0.1:9203,False,False
1779363659.977766,sess-0021-dd326814,plan_and_solve,CASCADE_FAILED,s1,calculate,success,496.72,500,36,,1.0,0.0,False,0.0,http://127.0.0.1:9203,False,False
1779363660.474626,sess-0021-dd326814,plan_and_solve,CASCADE_FAILED,s2,calculate,error,1018.33,500,,,1.0,0.0,False,0.0,http://127.0.0.1:9203,False,False
1779363659.406156,sess-0009-05621de5,plan_and_solve,CASCADE_FAILED,s1,calculate,success,284.30,500,16,,6.0,0.0,False,0.0,http://127.0.0.1:9203,False,False
1779363659.690511,sess-0009-05621de5,plan_and_solve,CASCADE_FAILED,s2,mock_heavy,success,1030.67,500,38,,6.0,0.0,False,0.0,http://127.0.0.1:9203,False,False
1779363660.721299,sess-0009-05621de5,plan_and_solve,CASCADE_FAILED,s3,calculate,error,1018.46,500,,,6.0,0.0,False,0.0,http://127.0.0.1:9203,False,False
1779363659.224983,sess-0005-461207b4,plan_and_solve,CASCADE_FAILED,s1,calculate,success,47.74,500,12,,4.0,0.0,False,0.0,http://127.0.0.1:9203,False,False
1779363659.272854,sess-0005-461207b4,plan_and_solve,CASCADE_FAILED,s2,calculate,success,200.86,500,13,,4.0,0.0,False,0.0,http://127.0.0.1:9203,False,False
1779363659.473831,sess-0005-461207b4,plan_and_solve,CASCADE_FAILED,s3,web_fetch,success,559.23,500,26,,4.0,0.0,False,0.0,http://127.0.0.1:9203,False,False
1779363660.033180,sess-0005-461207b4,plan_and_solve,CASCADE_FAILED,s4,calculate,success,700.69,500,38,,4.0,0.0,False,0.0,http://127.0.0.1:9203,False,False
1779363660.733922,sess-0005-461207b4,plan_and_solve,CASCADE_FAILED,s5,web_fetch,error,1006.85,500,,,4.0,0.0,False,0.0,http://127.0.0.1:9203,False,False
1779363659.763082,sess-0014-d35acecc,plan_and_solve,CASCADE_FAILED,s1,mock_heavy,success,986.14,500,38,,5.0,0.0,False,0.0,http://127.0.0.1:9203,False,False
1779363660.749280,sess-0014-d35acecc,plan_and_solve,CASCADE_FAILED,s2,calculate,error,1006.65,500,,,5.0,0.0,False,0.0,http://127.0.0.1:9203,False,False
1779363660.023178,sess-0023-32437d2b,plan_and_solve,CASCADE_FAILED,s1,web_fetch,success,727.37,500,38,,1.0,0.0,False,0.0,http://127.0.0.1:9203,False,False
1779363660.750595,sess-0023-32437d2b,plan_and_solve,CASCADE_FAILED,s2,calculate,error,1019.99,500,,,1.0,0.0,False,0.0,http://127.0.0.1:9203,False,False
1779363659.072609,sess-0002-3378fa74,plan_and_solve,SUCCESS,s1,web_fetch,success,158.60,500,10,,9.0,9.0,False,0.0,http://127.0.0.1:9203,False,False
1779363659.231342,sess-0002-3378fa74,plan_and_solve,SUCCESS,s2,web_fetch,success,196.33,500,14,,9.0,9.0,False,0.0,http://127.0.0.1:9203,False,False
1779363659.427813,sess-0002-3378fa74,plan_and_solve,SUCCESS,s3,web_fetch,success,428.68,500,21,,9.0,9.0,False,0.0,http://127.0.0.1:9203,False,False
1779363659.856624,sess-0002-3378fa74,plan_and_solve,SUCCESS,s4,web_fetch,success,360.62,500,30,,9.0,9.0,False,0.0,http://127.0.0.1:9203,False,False
1779363660.217372,sess-0002-3378fa74,plan_and_solve,SUCCESS,s5,mock_heavy,success,1605.93,500,48,,9.0,9.0,False,0.0,http://127.0.0.1:9203,False,False
1779363660.176582,sess-0026-831ae013,plan_and_solve,CASCADE_FAILED,s1,calculate,success,721.90,500,41,,1.0,0.0,False,0.0,http://127.0.0.1:9203,False,False
1779363660.898619,sess-0026-831ae013,plan_and_solve,CASCADE_FAILED,s2,web_fetch,error,1009.28,500,,,1.0,0.0,False,0.0,http://127.0.0.1:9203,False,False
1779363660.053412,sess-0024-b0151872,plan_and_solve,CASCADE_FAILED,s1,web_fetch,success,863.81,500,42,,1.0,0.0,False,0.0,http://127.0.0.1:9203,False,False
1779363660.917343,sess-0024-b0151872,plan_and_solve,CASCADE_FAILED,s2,calculate,error,1005.02,500,,,1.0,0.0,False,0.0,http://127.0.0.1:9203,False,False
1779363661.922513,sess-0050-58926990,plan_and_solve,REJECTED_AT_STEP_0,s1,web_fetch,rejected,1.09,500,,,0.0,0.0,True,0.0,http://127.0.0.1:9203,False,False
1779363661.923742,sess-0051-20144eb7,plan_and_solve,REJECTED_AT_STEP_0,s1,calculate,rejected,1.08,500,,,0.0,0.0,False,0.0,http://127.0.0.1:9203,False,False
1779363661.924943,sess-0052-d4c01320,plan_and_solve,REJECTED_AT_STEP_0,s1,web_fetch,rejected,0.94,500,,,0.0,0.0,False,0.0,http://127.0.0.1:9203,False,False
1779363661.926000,sess-0053-5fbdb14f,plan_and_solve,REJECTED_AT_STEP_0,s1,web_fetch,rejected,0.89,500,,,0.0,0.0,False,0.0,http://127.0.0.1:9203,False,False
1779363661.927013,sess-0054-989a9aef,plan_and_solve,REJECTED_AT_STEP_0,s1,web_fetch,rejected,0.87,500,,,0.0,0.0,False,0.0,http://127.0.0.1:9203,False,False
1779363661.927972,sess-0055-db0f15fd,plan_and_solve,REJECTED_AT_STEP_0,s1,mock_heavy,rejected,0.80,500,,,0.0,0.0,False,0.0,http://127.0.0.1:9203,False,False
1779363660.941244,sess-0041-f68a006e,plan_and_solve,REJECTED_AT_STEP_0,s1,mock_heavy,error,1010.99,500,,,0.0,0.0,False,0.0,http://127.0.0.1:9203,False,False
1779363659.748405,sess-0013-c9725418,plan_and_solve,CASCADE_FAILED,s1,web_fetch,success,347.22,500,28,,2.0,0.0,False,0.0,http://127.0.0.1:9203,False,False
1779363660.095685,sess-0013-c9725418,plan_and_solve,CASCADE_FAILED,s2,web_fetch,success,854.99,500,44,,2.0,0.0,False,0.0,http://127.0.0.1:9203,False,False
1779363660.950779,sess-0013-c9725418,plan_and_solve,CASCADE_FAILED,s3,calculate,error,1016.39,500,,,2.0,0.0,False,0.0,http://127.0.0.1:9203,False,False
