gateway,run,concurrency,sessions,success,partial,all_rejected,cascade_failed,cascade_steps,abd_total,cascade_admitted_pct,success_sessions_per_s,effective_goodput_s,p95_success_s
plangate_full,1,40,300,66,0,225,9,9,12.0,12.0,6.062683,57.044337,4.99712
