timestamp,session_id,mode,session_state,step_id,tool_name,status,latency_ms,budget,locked_price,regime,raw_goodput,effective_goodput,shadow_would_reject,gateway_latency_us,gateway_url,state_miss,duplicate_admission
1779363625.176546,sess-0000-21bbffe5,plan_and_solve,REJECTED_AT_STEP_0,s1,calculate,rejected,2.46,500,,,0.0,0.0,False,0.0,http://127.0.0.1:9204,False,False
1779363625.371441,sess-0002-74b04a2b,plan_and_solve,REJECTED_AT_STEP_0,s1,web_fetch,rejected,4.06,500,,,0.0,0.0,False,684.0,http://127.0.0.1:9204,False,False
1779363625.528590,sess-0006-3a64c57d,plan_and_solve,REJECTED_AT_STEP_0,s1,mock_heavy,rejected,2.56,500,,,0.0,0.0,False,548.0,http://127.0.0.1:9204,False,False
1779363625.543730,sess-0007-f6440d18,plan_and_solve,REJECTED_AT_STEP_0,s1,calculate,rejected,1.98,500,,,0.0,0.0,False,542.0,http://127.0.0.1:9204,False,False
1779363625.207374,sess-0001-619f8244,plan_and_solve,SUCCESS,s1,web_fetch,success,162.66,500,0,,5.0,5.0,False,161352.0,http://127.0.0.1:9204,False,False
1779363625.370225,sess-0001-619f8244,plan_and_solve,SUCCESS,s2,calculate,success,6.51,500,0,,5.0,5.0,False,4985.0,http://127.0.0.1:9204,False,False
1779363625.376874,sess-0001-619f8244,plan_and_solve,SUCCESS,s3,calculate,success,5.82,500,0,,5.0,5.0,False,4384.0,http://127.0.0.1:9204,False,False
1779363625.382780,sess-0001-619f8244,plan_and_solve,SUCCESS,s4,web_fetch,success,166.06,500,0,,5.0,5.0,False,163923.0,http://127.0.0.1:9204,False,False
1779363625.548949,sess-0001-619f8244,plan_and_solve,SUCCESS,s5,calculate,success,9.98,500,0,,5.0,5.0,False,9067.0,http://127.0.0.1:9204,False,False
1779363625.512817,sess-0005-d8f9300d,plan_and_solve,SUCCESS,s1,calculate,success,34.78,500,0,,5.0,5.0,False,32391.0,http://127.0.0.1:9204,False,False
1779363625.547711,sess-0005-d8f9300d,plan_and_solve,SUCCESS,s2,calculate,success,11.74,500,0,,5.0,5.0,False,11037.0,http://127.0.0.1:9204,False,False
