gateway,run,concurrency,sessions,success,partial,all_rejected,cascade_failed,cascade_steps,abd_total,cascade_admitted_pct,success_sessions_per_s,effective_goodput_s,p95_success_s
plangate_full,1,40,300,39,0,256,5,5,11.364,11.364,4.479368,42.726276,3.78741
