experiment,evidence_role,source_artifact,comparison,metric,group_a,group_b,n_a,n_b,mean_a,mean_b,delta,relative_delta_pct,ci95_low_delta,ci95_high_delta,descriptive_only,interpretation,claim_boundary
business_workflow_service,core_service_workflow,business_workflow_service_v3,business_adaptive_vs_no_capacity_C50_F0.0,workflow_success_rate,plangate_adaptive,plangate_no_capacity_step0,5,5,0.142000,0.159000,-0.017000,-10.691824,-0.047000,0.016000,false,mixed_or_boundary,Primary governance trade-off; raw workflow success can favor no-capacity in some cells.
business_workflow_service,core_service_workflow,business_workflow_service_v3,business_adaptive_vs_strict_C50_F0.0,workflow_success_rate,plangate_adaptive,plangate_strict,5,5,0.142000,0.150000,-0.008000,-5.333333,-0.014000,-0.002000,false,negative_for_group_a,Adaptive-vs-strict boundary; use as trade-off evidence.
business_workflow_service,core_service_workflow,business_workflow_service_v3,business_adaptive_vs_no_capacity_C50_F0.0,admitted_success_rate,plangate_adaptive,plangate_no_capacity_step0,5,5,0.946667,0.508101,0.438566,86.314650,0.308363,0.583140,false,positive_for_group_a,Primary governance trade-off; raw workflow success can favor no-capacity in some cells.
business_workflow_service,core_service_workflow,business_workflow_service_v3,business_adaptive_vs_strict_C50_F0.0,admitted_success_rate,plangate_adaptive,plangate_strict,5,5,0.946667,1.000000,-0.053333,-5.333340,-0.093333,-0.013333,false,negative_for_group_a,Adaptive-vs-strict boundary; use as trade-off evidence.
business_workflow_service,core_service_workflow,business_workflow_service_v3,business_adaptive_vs_no_capacity_C50_F0.0,cascade_failed,plangate_adaptive,plangate_no_capacity_step0,5,5,1.600000,33.000000,-31.400000,-95.151515,-43.800000,-20.000000,false,positive_for_group_a,Primary governance trade-off; raw workflow success can favor no-capacity in some cells.
business_workflow_service,core_service_workflow,business_workflow_service_v3,business_adaptive_vs_strict_C50_F0.0,cascade_failed,plangate_adaptive,plangate_strict,5,5,1.600000,0.000000,1.600000,,0.400000,2.800000,false,negative_for_group_a,Adaptive-vs-strict boundary; use as trade-off evidence.
business_workflow_service,core_service_workflow,business_workflow_service_v3,business_adaptive_vs_no_capacity_C50_F0.0,wasted_service_ms,plangate_adaptive,plangate_no_capacity_step0,5,5,108.880000,361331.680000,-361222.800000,-99.969867,-434993.700000,-287533.680000,false,positive_for_group_a,Primary governance trade-off; raw workflow success can favor no-capacity in some cells.
business_workflow_service,core_service_workflow,business_workflow_service_v3,business_adaptive_vs_strict_C50_F0.0,wasted_service_ms,plangate_adaptive,plangate_strict,5,5,108.880000,0.000000,108.880000,,1.060000,256.660000,false,negative_for_group_a,Adaptive-vs-strict boundary; use as trade-off evidence.
business_workflow_service,core_service_workflow,business_workflow_service_v3,business_adaptive_vs_no_capacity_C50_F0.0,wasted_tool_calls,plangate_adaptive,plangate_no_capacity_step0,5,5,174.800000,242.400000,-67.600000,-27.887789,-98.400000,-45.800000,false,positive_for_group_a,Primary governance trade-off; raw workflow success can favor no-capacity in some cells.
business_workflow_service,core_service_workflow,business_workflow_service_v3,business_adaptive_vs_strict_C50_F0.0,wasted_tool_calls,plangate_adaptive,plangate_strict,5,5,174.800000,170.000000,4.800000,2.823529,0.800000,8.800000,false,negative_for_group_a,Adaptive-vs-strict boundary; use as trade-off evidence.
business_workflow_service,core_service_workflow,business_workflow_service_v3,business_adaptive_vs_no_capacity_C50_F0.0,p95_ms,plangate_adaptive,plangate_no_capacity_step0,5,5,368.646000,376.806800,-8.160800,-2.165778,-168.770200,151.189000,false,mixed_or_boundary,Primary governance trade-off; raw workflow success can favor no-capacity in some cells.
business_workflow_service,core_service_workflow,business_workflow_service_v3,business_adaptive_vs_strict_C50_F0.0,p95_ms,plangate_adaptive,plangate_strict,5,5,368.646000,497.607000,-128.961000,-25.916235,-248.691200,-6.055800,false,positive_for_group_a,Adaptive-vs-strict boundary; use as trade-off evidence.
business_workflow_service,core_service_workflow,business_workflow_service_v3,business_adaptive_vs_no_capacity_C50_F0.0,effective_goodput,plangate_adaptive,plangate_no_capacity_step0,5,5,10.832700,0.673960,10.158740,1507.320909,9.135860,11.161100,false,positive_for_group_a,Primary governance trade-off; raw workflow success can favor no-capacity in some cells.
business_workflow_service,core_service_workflow,business_workflow_service_v3,business_adaptive_vs_strict_C50_F0.0,effective_goodput,plangate_adaptive,plangate_strict,5,5,10.832700,10.685300,0.147400,1.379465,-1.045860,1.290540,false,mixed_or_boundary,Adaptive-vs-strict boundary; use as trade-off evidence.
business_workflow_service,core_recovery,business_workflow_service_v3,business_recovery_vs_adaptive_C50_F0.0,react_recovered_success,plangate_adaptive_react_recovery,plangate_adaptive,5,5,0.000000,0.000000,0.000000,,0.000000,0.000000,false,mixed_or_boundary,Recovery effect; no automatic future-tool execution claim.
business_workflow_service,core_recovery,business_workflow_service_v3,business_recovery_vs_adaptive_C50_F0.0,avoided_replay_steps,plangate_adaptive_react_recovery,plangate_adaptive,5,5,0.000000,0.000000,0.000000,,0.000000,0.000000,false,mixed_or_boundary,Recovery effect; no automatic future-tool execution claim.
business_workflow_service,core_recovery,business_workflow_service_v3,business_recovery_vs_adaptive_C50_F0.0,post_resume_success,plangate_adaptive_react_recovery,plangate_adaptive,5,5,0.000000,0.000000,0.000000,,0.000000,0.000000,false,mixed_or_boundary,Recovery effect; no automatic future-tool execution claim.
business_workflow_service,core_recovery,business_workflow_service_v3,business_recovery_vs_adaptive_C50_F0.0,cascade_failed,plangate_adaptive_react_recovery,plangate_adaptive,5,5,0.200000,1.600000,-1.400000,-87.500000,-2.800000,-0.200000,false,positive_for_group_a,Recovery effect; no automatic future-tool execution claim.
business_workflow_service,core_recovery,business_workflow_service_v3,business_recovery_vs_adaptive_C50_F0.0,wasted_service_ms,plangate_adaptive_react_recovery,plangate_adaptive,5,5,0.260000,108.880000,-108.620000,-99.761205,-256.400000,-0.800000,false,positive_for_group_a,Recovery effect; no automatic future-tool execution claim.
business_workflow_service,core_recovery,business_workflow_service_v3,business_recovery_vs_adaptive_C50_F0.0,duplicate_side_effect,plangate_adaptive_react_recovery,plangate_adaptive,5,5,0.000000,0.000000,0.000000,,0.000000,0.000000,false,mixed_or_boundary,Recovery effect; no automatic future-tool execution claim.
business_workflow_service,core_recovery,business_workflow_service_v3,business_recovery_vs_adaptive_C50_F0.0,workflow_success_rate,plangate_adaptive_react_recovery,plangate_adaptive,5,5,0.149000,0.142000,0.007000,4.929577,0.000000,0.014000,false,mixed_or_boundary,Recovery effect; no automatic future-tool execution claim.
business_workflow_service,core_recovery,business_workflow_service_v3,business_recovery_vs_adaptive_C50_F0.0,admitted_success_rate,plangate_adaptive_react_recovery,plangate_adaptive,5,5,0.993333,0.946667,0.046667,4.929592,0.000000,0.093333,false,positive_for_group_a,Recovery effect; no automatic future-tool execution claim.
business_workflow_service,core_service_workflow,business_workflow_service_v3,business_adaptive_vs_no_capacity_C50_F0.1,workflow_success_rate,plangate_adaptive,plangate_no_capacity_step0,5,5,0.140000,0.159000,-0.019000,-11.949686,-0.093000,0.044000,false,mixed_or_boundary,Primary governance trade-off; raw workflow success can favor no-capacity in some cells.
business_workflow_service,core_service_workflow,business_workflow_service_v3,business_adaptive_vs_strict_C50_F0.1,workflow_success_rate,plangate_adaptive,plangate_strict,5,5,0.140000,0.134000,0.006000,4.477612,-0.001000,0.012000,false,mixed_or_boundary,Adaptive-vs-strict boundary; use as trade-off evidence.
business_workflow_service,core_service_workflow,business_workflow_service_v3,business_adaptive_vs_no_capacity_C50_F0.1,admitted_success_rate,plangate_adaptive,plangate_no_capacity_step0,5,5,0.933333,0.339164,0.594169,175.186075,0.480206,0.713909,false,positive_for_group_a,Primary governance trade-off; raw workflow success can favor no-capacity in some cells.
business_workflow_service,core_service_workflow,business_workflow_service_v3,business_adaptive_vs_strict_C50_F0.1,admitted_success_rate,plangate_adaptive,plangate_strict,5,5,0.933333,0.887527,0.045806,5.161105,-0.000001,0.085807,false,mixed_or_boundary,Adaptive-vs-strict boundary; use as trade-off evidence.
business_workflow_service,core_service_workflow,business_workflow_service_v3,business_adaptive_vs_no_capacity_C50_F0.1,cascade_failed,plangate_adaptive,plangate_no_capacity_step0,5,5,2.000000,60.200000,-58.200000,-96.677741,-69.000000,-47.800000,false,positive_for_group_a,Primary governance trade-off; raw workflow success can favor no-capacity in some cells.
business_workflow_service,core_service_workflow,business_workflow_service_v3,business_adaptive_vs_strict_C50_F0.1,cascade_failed,plangate_adaptive,plangate_strict,5,5,2.000000,3.400000,-1.400000,-41.176471,-2.600000,0.000000,false,mixed_or_boundary,Adaptive-vs-strict boundary; use as trade-off evidence.
business_workflow_service,core_service_workflow,business_workflow_service_v3,business_adaptive_vs_no_capacity_C50_F0.1,wasted_service_ms,plangate_adaptive,plangate_no_capacity_step0,5,5,642.840000,480583.620000,-479940.780000,-99.866238,-572334.860000,-395516.080000,false,positive_for_group_a,Primary governance trade-off; raw workflow success can favor no-capacity in some cells.
business_workflow_service,core_service_workflow,business_workflow_service_v3,business_adaptive_vs_strict_C50_F0.1,wasted_service_ms,plangate_adaptive,plangate_strict,5,5,642.840000,1187.720000,-544.880000,-45.876132,-1656.560000,340.320000,false,mixed_or_boundary,Adaptive-vs-strict boundary; use as trade-off evidence.
business_workflow_service,core_service_workflow,business_workflow_service_v3,business_adaptive_vs_no_capacity_C50_F0.1,wasted_tool_calls,plangate_adaptive,plangate_no_capacity_step0,5,5,179.400000,279.400000,-100.000000,-35.790981,-139.200000,-69.200000,false,positive_for_group_a,Primary governance trade-off; raw workflow success can favor no-capacity in some cells.
business_workflow_service,core_service_workflow,business_workflow_service_v3,business_adaptive_vs_strict_C50_F0.1,wasted_tool_calls,plangate_adaptive,plangate_strict,5,5,179.400000,185.600000,-6.200000,-3.340517,-13.400000,1.400000,false,mixed_or_boundary,Adaptive-vs-strict boundary; use as trade-off evidence.
business_workflow_service,core_service_workflow,business_workflow_service_v3,business_adaptive_vs_no_capacity_C50_F0.1,p95_ms,plangate_adaptive,plangate_no_capacity_step0,5,5,286.747600,18224.409600,-17937.662000,-98.426574,-35906.220800,2.898200,false,mixed_or_boundary,Primary governance trade-off; raw workflow success can favor no-capacity in some cells.
business_workflow_service,core_service_workflow,business_workflow_service_v3,business_adaptive_vs_strict_C50_F0.1,p95_ms,plangate_adaptive,plangate_strict,5,5,286.747600,471.536600,-184.789000,-39.188687,-292.096800,-64.342800,false,positive_for_group_a,Adaptive-vs-strict boundary; use as trade-off evidence.
business_workflow_service,core_service_workflow,business_workflow_service_v3,business_adaptive_vs_no_capacity_C50_F0.1,effective_goodput,plangate_adaptive,plangate_no_capacity_step0,5,5,12.248780,0.679580,11.569200,1702.404426,9.726820,14.091140,false,positive_for_group_a,Primary governance trade-off; raw workflow success can favor no-capacity in some cells.
business_workflow_service,core_service_workflow,business_workflow_service_v3,business_adaptive_vs_strict_C50_F0.1,effective_goodput,plangate_adaptive,plangate_strict,5,5,12.248780,9.732620,2.516160,25.852854,0.518860,5.117660,false,positive_for_group_a,Adaptive-vs-strict boundary; use as trade-off evidence.
business_workflow_service,core_recovery,business_workflow_service_v3,business_recovery_vs_adaptive_C50_F0.1,react_recovered_success,plangate_adaptive_react_recovery,plangate_adaptive,5,5,1.400000,0.000000,1.400000,,0.600000,2.400000,false,positive_for_group_a,Recovery effect; no automatic future-tool execution claim.
business_workflow_service,core_recovery,business_workflow_service_v3,business_recovery_vs_adaptive_C50_F0.1,avoided_replay_steps,plangate_adaptive_react_recovery,plangate_adaptive,5,5,5.000000,0.000000,5.000000,,2.000000,7.400000,false,positive_for_group_a,Recovery effect; no automatic future-tool execution claim.
business_workflow_service,core_recovery,business_workflow_service_v3,business_recovery_vs_adaptive_C50_F0.1,post_resume_success,plangate_adaptive_react_recovery,plangate_adaptive,5,5,1.400000,0.000000,1.400000,,0.600000,2.400000,false,positive_for_group_a,Recovery effect; no automatic future-tool execution claim.
business_workflow_service,core_recovery,business_workflow_service_v3,business_recovery_vs_adaptive_C50_F0.1,cascade_failed,plangate_adaptive_react_recovery,plangate_adaptive,5,5,1.400000,2.000000,-0.600000,-30.000000,-1.600000,0.400000,false,mixed_or_boundary,Recovery effect; no automatic future-tool execution claim.
business_workflow_service,core_recovery,business_workflow_service_v3,business_recovery_vs_adaptive_C50_F0.1,wasted_service_ms,plangate_adaptive_react_recovery,plangate_adaptive,5,5,785.160000,642.840000,142.320000,22.139257,-577.580000,879.180000,false,mixed_or_boundary,Recovery effect; no automatic future-tool execution claim.
business_workflow_service,core_recovery,business_workflow_service_v3,business_recovery_vs_adaptive_C50_F0.1,duplicate_side_effect,plangate_adaptive_react_recovery,plangate_adaptive,5,5,0.000000,0.000000,0.000000,,0.000000,0.000000,false,mixed_or_boundary,Recovery effect; no automatic future-tool execution claim.
business_workflow_service,core_recovery,business_workflow_service_v3,business_recovery_vs_adaptive_C50_F0.1,workflow_success_rate,plangate_adaptive_react_recovery,plangate_adaptive,5,5,0.143000,0.140000,0.003000,2.142857,-0.002000,0.008000,false,mixed_or_boundary,Recovery effect; no automatic future-tool execution claim.
business_workflow_service,core_recovery,business_workflow_service_v3,business_recovery_vs_adaptive_C50_F0.1,admitted_success_rate,plangate_adaptive_react_recovery,plangate_adaptive,5,5,0.953333,0.933333,0.020000,2.142879,-0.013333,0.053334,false,mixed_or_boundary,Recovery effect; no automatic future-tool execution claim.
business_workflow_service,core_service_workflow,business_workflow_service_v3,business_adaptive_vs_no_capacity_C50_F0.2,workflow_success_rate,plangate_adaptive,plangate_no_capacity_step0,5,5,0.120000,0.091000,0.029000,31.868132,0.017000,0.041000,false,positive_for_group_a,Primary governance trade-off; raw workflow success can favor no-capacity in some cells.
business_workflow_service,core_service_workflow,business_workflow_service_v3,business_adaptive_vs_strict_C50_F0.2,workflow_success_rate,plangate_adaptive,plangate_strict,5,5,0.120000,0.123000,-0.003000,-2.439024,-0.011000,0.006000,false,mixed_or_boundary,Adaptive-vs-strict boundary; use as trade-off evidence.
business_workflow_service,core_service_workflow,business_workflow_service_v3,business_adaptive_vs_no_capacity_C50_F0.2,admitted_success_rate,plangate_adaptive,plangate_no_capacity_step0,5,5,0.789677,0.198832,0.590845,297.157704,0.539230,0.653413,false,positive_for_group_a,Primary governance trade-off; raw workflow success can favor no-capacity in some cells.
business_workflow_service,core_service_workflow,business_workflow_service_v3,business_adaptive_vs_strict_C50_F0.2,admitted_success_rate,plangate_adaptive,plangate_strict,5,5,0.789677,0.820000,-0.030323,-3.697878,-0.083226,0.029248,false,mixed_or_boundary,Adaptive-vs-strict boundary; use as trade-off evidence.
business_workflow_service,core_service_workflow,business_workflow_service_v3,business_adaptive_vs_no_capacity_C50_F0.2,cascade_failed,plangate_adaptive,plangate_no_capacity_step0,5,5,6.400000,73.800000,-67.400000,-91.327913,-73.800000,-60.600000,false,positive_for_group_a,Primary governance trade-off; raw workflow success can favor no-capacity in some cells.
business_workflow_service,core_service_workflow,business_workflow_service_v3,business_adaptive_vs_strict_C50_F0.2,cascade_failed,plangate_adaptive,plangate_strict,5,5,6.400000,5.400000,1.000000,18.518519,-0.800000,2.600000,false,mixed_or_boundary,Adaptive-vs-strict boundary; use as trade-off evidence.
business_workflow_service,core_service_workflow,business_workflow_service_v3,business_adaptive_vs_no_capacity_C50_F0.2,wasted_service_ms,plangate_adaptive,plangate_no_capacity_step0,5,5,1304.960000,454823.340000,-453518.380000,-99.713084,-509714.700000,-398473.860000,false,positive_for_group_a,Primary governance trade-off; raw workflow success can favor no-capacity in some cells.
business_workflow_service,core_service_workflow,business_workflow_service_v3,business_adaptive_vs_strict_C50_F0.2,wasted_service_ms,plangate_adaptive,plangate_strict,5,5,1304.960000,1191.840000,113.120000,9.491207,-385.800000,524.520000,false,mixed_or_boundary,Adaptive-vs-strict boundary; use as trade-off evidence.
business_workflow_service,core_service_workflow,business_workflow_service_v3,business_adaptive_vs_no_capacity_C50_F0.2,wasted_tool_calls,plangate_adaptive,plangate_no_capacity_step0,5,5,195.000000,315.400000,-120.400000,-38.173748,-135.200000,-104.800000,false,positive_for_group_a,Primary governance trade-off; raw workflow success can favor no-capacity in some cells.
business_workflow_service,core_service_workflow,business_workflow_service_v3,business_adaptive_vs_strict_C50_F0.2,wasted_tool_calls,plangate_adaptive,plangate_strict,5,5,195.000000,193.000000,2.000000,1.036269,-5.000000,8.400000,false,mixed_or_boundary,Adaptive-vs-strict boundary; use as trade-off evidence.
business_workflow_service,core_service_workflow,business_workflow_service_v3,business_adaptive_vs_no_capacity_C50_F0.2,p95_ms,plangate_adaptive,plangate_no_capacity_step0,5,5,238.611400,1952.847000,-1714.235600,-87.781357,-4486.011200,-197.261400,false,positive_for_group_a,Primary governance trade-off; raw workflow success can favor no-capacity in some cells.
business_workflow_service,core_service_workflow,business_workflow_service_v3,business_adaptive_vs_strict_C50_F0.2,p95_ms,plangate_adaptive,plangate_strict,5,5,238.611400,336.175800,-97.564400,-29.021839,-186.603800,-6.750000,false,positive_for_group_a,Adaptive-vs-strict boundary; use as trade-off evidence.
business_workflow_service,core_service_workflow,business_workflow_service_v3,business_adaptive_vs_no_capacity_C50_F0.2,effective_goodput,plangate_adaptive,plangate_no_capacity_step0,5,5,9.490800,0.388540,9.102260,2342.682864,7.453200,10.762400,false,positive_for_group_a,Primary governance trade-off; raw workflow success can favor no-capacity in some cells.
business_workflow_service,core_service_workflow,business_workflow_service_v3,business_adaptive_vs_strict_C50_F0.2,effective_goodput,plangate_adaptive,plangate_strict,5,5,9.490800,10.115780,-0.624980,-6.178268,-2.743780,1.661860,false,mixed_or_boundary,Adaptive-vs-strict boundary; use as trade-off evidence.
business_workflow_service,core_recovery,business_workflow_service_v3,business_recovery_vs_adaptive_C50_F0.2,react_recovered_success,plangate_adaptive_react_recovery,plangate_adaptive,5,5,2.600000,0.000000,2.600000,,1.600000,3.400000,false,positive_for_group_a,Recovery effect; no automatic future-tool execution claim.
business_workflow_service,core_recovery,business_workflow_service_v3,business_recovery_vs_adaptive_C50_F0.2,avoided_replay_steps,plangate_adaptive_react_recovery,plangate_adaptive,5,5,8.200000,0.000000,8.200000,,3.600000,12.800000,false,positive_for_group_a,Recovery effect; no automatic future-tool execution claim.
business_workflow_service,core_recovery,business_workflow_service_v3,business_recovery_vs_adaptive_C50_F0.2,post_resume_success,plangate_adaptive_react_recovery,plangate_adaptive,5,5,2.600000,0.000000,2.600000,,1.600000,3.400000,false,positive_for_group_a,Recovery effect; no automatic future-tool execution claim.
business_workflow_service,core_recovery,business_workflow_service_v3,business_recovery_vs_adaptive_C50_F0.2,cascade_failed,plangate_adaptive_react_recovery,plangate_adaptive,5,5,4.400000,6.400000,-2.000000,-31.250000,-4.400000,0.400000,false,mixed_or_boundary,Recovery effect; no automatic future-tool execution claim.
business_workflow_service,core_recovery,business_workflow_service_v3,business_recovery_vs_adaptive_C50_F0.2,wasted_service_ms,plangate_adaptive_react_recovery,plangate_adaptive,5,5,1254.480000,1304.960000,-50.480000,-3.868318,-792.120000,675.360000,false,mixed_or_boundary,Recovery effect; no automatic future-tool execution claim.
business_workflow_service,core_recovery,business_workflow_service_v3,business_recovery_vs_adaptive_C50_F0.2,duplicate_side_effect,plangate_adaptive_react_recovery,plangate_adaptive,5,5,0.000000,0.000000,0.000000,,0.000000,0.000000,false,mixed_or_boundary,Recovery effect; no automatic future-tool execution claim.
business_workflow_service,core_recovery,business_workflow_service_v3,business_recovery_vs_adaptive_C50_F0.2,workflow_success_rate,plangate_adaptive_react_recovery,plangate_adaptive,5,5,0.130000,0.120000,0.010000,8.333333,-0.001000,0.021000,false,mixed_or_boundary,Recovery effect; no automatic future-tool execution claim.
business_workflow_service,core_recovery,business_workflow_service_v3,business_recovery_vs_adaptive_C50_F0.2,admitted_success_rate,plangate_adaptive_react_recovery,plangate_adaptive,5,5,0.855914,0.789677,0.066237,8.387830,-0.012258,0.143656,false,mixed_or_boundary,Recovery effect; no automatic future-tool execution claim.
business_workflow_service,core_service_workflow,business_workflow_service_v3,business_adaptive_vs_no_capacity_C100_F0.0,workflow_success_rate,plangate_adaptive,plangate_no_capacity_step0,5,5,0.144000,0.140000,0.004000,2.857143,-0.020000,0.026000,false,mixed_or_boundary,Primary governance trade-off; raw workflow success can favor no-capacity in some cells.
business_workflow_service,core_service_workflow,business_workflow_service_v3,business_adaptive_vs_strict_C100_F0.0,workflow_success_rate,plangate_adaptive,plangate_strict,5,5,0.144000,0.142000,0.002000,1.408451,-0.008000,0.014000,false,mixed_or_boundary,Adaptive-vs-strict boundary; use as trade-off evidence.
business_workflow_service,core_service_workflow,business_workflow_service_v3,business_adaptive_vs_no_capacity_C100_F0.0,admitted_success_rate,plangate_adaptive,plangate_no_capacity_step0,5,5,0.960000,0.481156,0.478844,99.519573,0.373360,0.584741,false,positive_for_group_a,Primary governance trade-off; raw workflow success can favor no-capacity in some cells.
business_workflow_service,core_service_workflow,business_workflow_service_v3,business_adaptive_vs_strict_C100_F0.0,admitted_success_rate,plangate_adaptive,plangate_strict,5,5,0.960000,0.946667,0.013333,1.408436,-0.053333,0.093333,false,mixed_or_boundary,Adaptive-vs-strict boundary; use as trade-off evidence.
business_workflow_service,core_service_workflow,business_workflow_service_v3,business_adaptive_vs_no_capacity_C100_F0.0,cascade_failed,plangate_adaptive,plangate_no_capacity_step0,5,5,1.200000,31.800000,-30.600000,-96.226415,-42.200000,-21.800000,false,positive_for_group_a,Primary governance trade-off; raw workflow success can favor no-capacity in some cells.
business_workflow_service,core_service_workflow,business_workflow_service_v3,business_adaptive_vs_strict_C100_F0.0,cascade_failed,plangate_adaptive,plangate_strict,5,5,1.200000,1.600000,-0.400000,-25.000000,-2.800000,1.600000,false,mixed_or_boundary,Adaptive-vs-strict boundary; use as trade-off evidence.
business_workflow_service,core_service_workflow,business_workflow_service_v3,business_adaptive_vs_no_capacity_C100_F0.0,wasted_service_ms,plangate_adaptive,plangate_no_capacity_step0,5,5,184.540000,592000.620000,-591816.080000,-99.968828,-777775.200000,-424649.040000,false,positive_for_group_a,Primary governance trade-off; raw workflow success can favor no-capacity in some cells.
business_workflow_service,core_service_workflow,business_workflow_service_v3,business_adaptive_vs_strict_C100_F0.0,wasted_service_ms,plangate_adaptive,plangate_strict,5,5,184.540000,291.780000,-107.240000,-36.753719,-635.780000,327.640000,false,mixed_or_boundary,Adaptive-vs-strict boundary; use as trade-off evidence.
business_workflow_service,core_service_workflow,business_workflow_service_v3,business_adaptive_vs_no_capacity_C100_F0.0,wasted_tool_calls,plangate_adaptive,plangate_no_capacity_step0,5,5,174.200000,257.800000,-83.600000,-32.428239,-109.200000,-56.600000,false,positive_for_group_a,Primary governance trade-off; raw workflow success can favor no-capacity in some cells.
business_workflow_service,core_service_workflow,business_workflow_service_v3,business_adaptive_vs_strict_C100_F0.0,wasted_tool_calls,plangate_adaptive,plangate_strict,5,5,174.200000,176.400000,-2.200000,-1.247166,-12.000000,6.000000,false,mixed_or_boundary,Adaptive-vs-strict boundary; use as trade-off evidence.
business_workflow_service,core_service_workflow,business_workflow_service_v3,business_adaptive_vs_no_capacity_C100_F0.0,p95_ms,plangate_adaptive,plangate_no_capacity_step0,5,5,391.603000,27204.103200,-26812.500200,-98.560500,-44791.306800,-8795.919200,false,positive_for_group_a,Primary governance trade-off; raw workflow success can favor no-capacity in some cells.
business_workflow_service,core_service_workflow,business_workflow_service_v3,business_adaptive_vs_strict_C100_F0.0,p95_ms,plangate_adaptive,plangate_strict,5,5,391.603000,444.600200,-52.997200,-11.920193,-193.746800,93.835400,false,mixed_or_boundary,Adaptive-vs-strict boundary; use as trade-off evidence.
business_workflow_service,core_service_workflow,business_workflow_service_v3,business_adaptive_vs_no_capacity_C100_F0.0,effective_goodput,plangate_adaptive,plangate_no_capacity_step0,5,5,10.512900,0.591440,9.921460,1677.509130,9.058940,10.946120,false,positive_for_group_a,Primary governance trade-off; raw workflow success can favor no-capacity in some cells.
business_workflow_service,core_service_workflow,business_workflow_service_v3,business_adaptive_vs_strict_C100_F0.0,effective_goodput,plangate_adaptive,plangate_strict,5,5,10.512900,10.367160,0.145740,1.405785,-0.850440,1.252220,false,mixed_or_boundary,Adaptive-vs-strict boundary; use as trade-off evidence.
business_workflow_service,core_recovery,business_workflow_service_v3,business_recovery_vs_adaptive_C100_F0.0,react_recovered_success,plangate_adaptive_react_recovery,plangate_adaptive,5,5,0.000000,0.000000,0.000000,,0.000000,0.000000,false,mixed_or_boundary,Recovery effect; no automatic future-tool execution claim.
business_workflow_service,core_recovery,business_workflow_service_v3,business_recovery_vs_adaptive_C100_F0.0,avoided_replay_steps,plangate_adaptive_react_recovery,plangate_adaptive,5,5,0.000000,0.000000,0.000000,,0.000000,0.000000,false,mixed_or_boundary,Recovery effect; no automatic future-tool execution claim.
business_workflow_service,core_recovery,business_workflow_service_v3,business_recovery_vs_adaptive_C100_F0.0,post_resume_success,plangate_adaptive_react_recovery,plangate_adaptive,5,5,0.000000,0.000000,0.000000,,0.000000,0.000000,false,mixed_or_boundary,Recovery effect; no automatic future-tool execution claim.
business_workflow_service,core_recovery,business_workflow_service_v3,business_recovery_vs_adaptive_C100_F0.0,cascade_failed,plangate_adaptive_react_recovery,plangate_adaptive,5,5,0.200000,1.200000,-1.000000,-83.333333,-2.200000,0.000000,false,mixed_or_boundary,Recovery effect; no automatic future-tool execution claim.
business_workflow_service,core_recovery,business_workflow_service_v3,business_recovery_vs_adaptive_C100_F0.0,wasted_service_ms,plangate_adaptive_react_recovery,plangate_adaptive,5,5,36.160000,184.540000,-148.380000,-80.405332,-436.440000,68.480000,false,mixed_or_boundary,Recovery effect; no automatic future-tool execution claim.
business_workflow_service,core_recovery,business_workflow_service_v3,business_recovery_vs_adaptive_C100_F0.0,duplicate_side_effect,plangate_adaptive_react_recovery,plangate_adaptive,5,5,0.000000,0.000000,0.000000,,0.000000,0.000000,false,mixed_or_boundary,Recovery effect; no automatic future-tool execution claim.
business_workflow_service,core_recovery,business_workflow_service_v3,business_recovery_vs_adaptive_C100_F0.0,workflow_success_rate,plangate_adaptive_react_recovery,plangate_adaptive,5,5,0.149000,0.144000,0.005000,3.472222,0.000000,0.010000,false,mixed_or_boundary,Recovery effect; no automatic future-tool execution claim.
business_workflow_service,core_recovery,business_workflow_service_v3,business_recovery_vs_adaptive_C100_F0.0,admitted_success_rate,plangate_adaptive_react_recovery,plangate_adaptive,5,5,0.993333,0.960000,0.033333,3.472229,0.000000,0.073333,false,mixed_or_boundary,Recovery effect; no automatic future-tool execution claim.
business_workflow_service,core_service_workflow,business_workflow_service_v3,business_adaptive_vs_no_capacity_C100_F0.1,workflow_success_rate,plangate_adaptive,plangate_no_capacity_step0,5,5,0.128000,0.135000,-0.007000,-5.185185,-0.046000,0.024000,false,mixed_or_boundary,Primary governance trade-off; raw workflow success can favor no-capacity in some cells.
business_workflow_service,core_service_workflow,business_workflow_service_v3,business_adaptive_vs_strict_C100_F0.1,workflow_success_rate,plangate_adaptive,plangate_strict,5,5,0.128000,0.131000,-0.003000,-2.290076,-0.014000,0.007000,false,mixed_or_boundary,Adaptive-vs-strict boundary; use as trade-off evidence.
business_workflow_service,core_service_workflow,business_workflow_service_v3,business_adaptive_vs_no_capacity_C100_F0.1,admitted_success_rate,plangate_adaptive,plangate_no_capacity_step0,5,5,0.853333,0.420017,0.433317,103.166542,0.291431,0.560893,false,positive_for_group_a,Primary governance trade-off; raw workflow success can favor no-capacity in some cells.
business_workflow_service,core_service_workflow,business_workflow_service_v3,business_adaptive_vs_strict_C100_F0.1,admitted_success_rate,plangate_adaptive,plangate_strict,5,5,0.853333,0.867527,-0.014194,-1.636122,-0.087527,0.053333,false,mixed_or_boundary,Adaptive-vs-strict boundary; use as trade-off evidence.
