timestamp,session_id,mode,session_state,step_id,tool_name,status,latency_ms,budget,locked_price,regime,raw_goodput,effective_goodput,shadow_would_reject,gateway_latency_us,gateway_url,state_miss,duplicate_admission
1779348324.855516,sess-0002-94fc36fe,plan_and_solve,REJECTED_AT_STEP_0,s1,mock_heavy,rejected,3.65,500,,,0.0,0.0,False,998.0,http://127.0.0.1:9602,False,False
1779348324.885428,sess-0003-6fdd5fb5,plan_and_solve,REJECTED_AT_STEP_0,s1,web_fetch,rejected,1.58,500,,,0.0,0.0,False,0.0,http://127.0.0.1:9601,False,False
1779348325.039313,sess-0010-d9772273,plan_and_solve,REJECTED_AT_STEP_0,s1,mock_heavy,rejected,4.60,500,,,0.0,0.0,False,189.0,http://127.0.0.1:9601,False,False
1779348325.041949,sess-0011-4765e56e,plan_and_solve,REJECTED_AT_STEP_0,s1,web_fetch,rejected,3.69,500,,,0.0,0.0,False,25.0,http://127.0.0.1:9602,False,False
1779348325.115391,sess-0012-304f5e19,plan_and_solve,REJECTED_AT_STEP_0,s1,mock_heavy,rejected,2.93,500,,,0.0,0.0,False,0.0,http://127.0.0.1:9601,False,False
1779348325.160111,sess-0013-baf2d59a,plan_and_solve,REJECTED_AT_STEP_0,s1,web_fetch,rejected,1.72,500,,,0.0,0.0,False,0.0,http://127.0.0.1:9602,False,False
1779348325.175229,sess-0014-aa7602c3,plan_and_solve,REJECTED_AT_STEP_0,s1,calculate,rejected,1.74,500,,,0.0,0.0,False,101.0,http://127.0.0.1:9601,False,False
1779348325.190163,sess-0015-13049c33,plan_and_solve,REJECTED_AT_STEP_0,s1,mock_heavy,rejected,1.87,500,,,0.0,0.0,False,0.0,http://127.0.0.1:9602,False,False
1779348325.220219,sess-0017-43fb11ff,plan_and_solve,REJECTED_AT_STEP_0,s1,web_fetch,rejected,1.80,500,,,0.0,0.0,False,542.0,http://127.0.0.1:9602,False,False
1779348325.235510,sess-0018-bb3797e5,plan_and_solve,REJECTED_AT_STEP_0,s1,mock_heavy,rejected,3.35,500,,,0.0,0.0,False,0.0,http://127.0.0.1:9601,False,False
1779348325.265769,sess-0020-7e033604,plan_and_solve,REJECTED_AT_STEP_0,s1,mock_heavy,rejected,3.35,500,,,0.0,0.0,False,0.0,http://127.0.0.1:9601,False,False
1779348325.295358,sess-0021-df6b9895,plan_and_solve,REJECTED_AT_STEP_0,s1,calculate,rejected,1.82,500,,,0.0,0.0,False,0.0,http://127.0.0.1:9601,False,False
1779348325.310203,sess-0022-d2d64ed5,plan_and_solve,REJECTED_AT_STEP_0,s1,mock_heavy,rejected,1.66,500,,,0.0,0.0,False,0.0,http://127.0.0.1:9602,False,False
1779348325.325856,sess-0023-86cbd184,plan_and_solve,REJECTED_AT_STEP_0,s1,mock_heavy,rejected,1.68,500,,,0.0,0.0,False,0.0,http://127.0.0.1:9601,False,False
1779348325.401819,sess-0026-41ec80bb,plan_and_solve,REJECTED_AT_STEP_0,s1,mock_heavy,rejected,3.03,500,,,0.0,0.0,False,0.0,http://127.0.0.1:9601,False,False
1779348325.407222,sess-0027-fb6ebf9d,plan_and_solve,REJECTED_AT_STEP_0,s1,mock_heavy,rejected,0.99,500,,,0.0,0.0,False,553.0,http://127.0.0.1:9602,False,False
1779348324.931369,sess-0007-de12f60a,plan_and_solve,SUCCESS,s1,web_fetch,success,157.64,500,0,,4.0,4.0,False,155082.0,http://127.0.0.1:9601,False,False
1779348325.089168,sess-0007-de12f60a,plan_and_solve,SUCCESS,s2,web_fetch,success,155.07,500,0,,4.0,4.0,False,153951.0,http://127.0.0.1:9601,False,False
1779348325.244371,sess-0007-de12f60a,plan_and_solve,SUCCESS,s3,web_fetch,success,156.15,500,0,,4.0,4.0,False,154458.0,http://127.0.0.1:9601,False,False
1779348325.400659,sess-0007-de12f60a,plan_and_solve,SUCCESS,s4,calculate,success,10.77,500,0,,4.0,4.0,False,9617.0,http://127.0.0.1:9601,False,False
1779348325.427429,sess-0028-8f36c6ab,plan_and_solve,REJECTED_AT_STEP_0,s1,calculate,rejected,0.94,500,,,0.0,0.0,False,1121.0,http://127.0.0.1:9601,False,False
1779348325.458075,sess-0029-17221dd4,plan_and_solve,REJECTED_AT_STEP_0,s1,calculate,rejected,2.36,500,,,0.0,0.0,False,34.0,http://127.0.0.1:9602,False,False
1779348325.459285,sess-0030-4e163c36,plan_and_solve,REJECTED_AT_STEP_0,s1,calculate,rejected,1.60,500,,,0.0,0.0,False,0.0,http://127.0.0.1:9601,False,False
1779348325.492896,sess-0031-a59c3f61,plan_and_solve,REJECTED_AT_STEP_0,s1,web_fetch,rejected,1.79,500,,,0.0,0.0,False,143.0,http://127.0.0.1:9602,False,False
1779348325.523849,sess-0033-8e39c2a9,plan_and_solve,REJECTED_AT_STEP_0,s1,mock_heavy,rejected,1.86,500,,,0.0,0.0,False,0.0,http://127.0.0.1:9601,False,False
1779348325.662448,sess-0035-bd655731,plan_and_solve,REJECTED_AT_STEP_0,s1,web_fetch,rejected,3.70,500,,,0.0,0.0,False,1156.0,http://127.0.0.1:9602,False,False
1779348325.707475,sess-0036-3760d218,plan_and_solve,REJECTED_AT_STEP_0,s1,mock_heavy,rejected,2.07,500,,,0.0,0.0,False,0.0,http://127.0.0.1:9602,False,False
