timestamp,session_id,mode,session_state,step_id,tool_name,status,latency_ms,budget,locked_price,regime,raw_goodput,effective_goodput,shadow_would_reject,gateway_latency_us
1779337540.378999,sess-0001-a48230af,react,REJECTED_AT_STEP_0,r1,calculate,rejected,1.68,500,,,0.0,0.0,False,0.0
1779337540.471554,sess-0003-e5f648e0,react,REJECTED_AT_STEP_0,r1,mock_heavy,rejected,3.35,500,,,0.0,0.0,False,0.0
1779337540.501228,sess-0004-526cacd5,react,REJECTED_AT_STEP_0,r1,mock_heavy,rejected,1.51,500,,,0.0,0.0,False,516.0
1779337540.516829,sess-0005-2ac10bbb,plan_and_solve,REJECTED_AT_STEP_0,s1,calculate,rejected,1.44,500,,,0.0,0.0,False,0.0
1779337540.592429,sess-0008-e5d5e36a,react,REJECTED_AT_STEP_0,r1,mock_heavy,rejected,3.83,500,,,0.0,0.0,False,0.0
1779337540.652531,sess-0010-de32d416,react,REJECTED_AT_STEP_0,r1,web_fetch,rejected,3.53,500,,,0.0,0.0,False,0.0
1779337540.727250,sess-0012-12cc76a1,react,REJECTED_AT_STEP_0,r1,calculate,rejected,1.04,500,,,0.0,0.0,False,0.0
1779337540.787422,sess-0014-e96e2235,plan_and_solve,REJECTED_AT_STEP_0,s1,mock_heavy,rejected,2.81,500,,,0.0,0.0,False,0.0
1779337540.802910,sess-0016-82a39b50,react,SUCCESS,r1,calculate,success,4.44,500,15,,1.0,1.0,False,2139.0
1779337540.817572,sess-0017-aab6ed4a,react,REJECTED_AT_STEP_0,r1,mock_heavy,rejected,1.17,500,,,0.0,0.0,False,0.0
1779337540.847570,sess-0018-eb4937fb,react,REJECTED_AT_STEP_0,r1,web_fetch,rejected,1.83,500,,,0.0,0.0,False,0.0
1779337540.546936,sess-0007-e8a6f702,react,SUCCESS,r1,web_fetch,success,157.06,500,0,,2.0,2.0,False,153689.0
1779337540.704062,sess-0007-e8a6f702,react,SUCCESS,r2,web_fetch,success,154.16,500,0,,2.0,2.0,False,153525.0
1779337540.878412,sess-0020-daedaba0,react,SUCCESS,r1,calculate,success,4.26,500,30,,2.0,2.0,False,2270.0
1779337540.882765,sess-0020-daedaba0,react,SUCCESS,r2,calculate,success,4.86,500,30,,2.0,2.0,False,4034.0
1779337540.441045,sess-0002-9c8e76cc,plan_and_solve,SUCCESS,s1,web_fetch,success,156.60,500,0,,3.0,3.0,False,155547.0
1779337540.597775,sess-0002-9c8e76cc,plan_and_solve,SUCCESS,s2,web_fetch,success,154.26,500,0,,3.0,3.0,False,152602.0
1779337540.752091,sess-0002-9c8e76cc,plan_and_solve,SUCCESS,s3,web_fetch,success,154.55,500,0,,3.0,3.0,False,153817.0
1779337540.907067,sess-0021-43250cfd,plan_and_solve,REJECTED_AT_STEP_0,s1,web_fetch,rejected,1.64,500,,,0.0,0.0,False,0.0
1779337540.923959,sess-0022-bfd00005,plan_and_solve,REJECTED_AT_STEP_0,s1,mock_heavy,rejected,1.38,500,,,0.0,0.0,False,0.0
1779337540.939161,sess-0023-5a78c5ce,react,REJECTED_AT_STEP_0,r1,mock_heavy,rejected,1.63,500,,,0.0,0.0,False,0.0
1779337540.968980,sess-0025-00e697bf,plan_and_solve,REJECTED_AT_STEP_0,s1,web_fetch,rejected,1.70,500,,,0.0,0.0,False,0.0
1779337541.014796,sess-0026-20761fb1,react,REJECTED_AT_STEP_0,r1,calculate,rejected,1.38,500,,,0.0,0.0,False,0.0
1779337541.030710,sess-0027-f8c9986f,plan_and_solve,REJECTED_AT_STEP_0,s1,web_fetch,rejected,1.65,500,,,0.0,0.0,False,523.0
1779337541.059971,sess-0028-2ec70ddf,react,REJECTED_AT_STEP_0,r1,calculate,rejected,0.81,500,,,0.0,0.0,False,0.0
1779337541.090317,sess-0029-66b0a191,react,REJECTED_AT_STEP_0,r1,web_fetch,rejected,0.77,500,,,0.0,0.0,False,0.0
1779337541.105613,sess-0030-c352a435,plan_and_solve,REJECTED_AT_STEP_0,s1,web_fetch,rejected,1.23,500,,,0.0,0.0,False,561.0
1779337541.141677,sess-0032-eec799af,react,REJECTED_AT_STEP_0,r1,calculate,rejected,1.38,500,,,0.0,0.0,False,541.0
1779337541.210736,sess-0034-b269aeee,react,REJECTED_AT_STEP_0,r1,mock_heavy,rejected,3.14,500,,,0.0,0.0,False,0.0
1779337541.345356,sess-0037-ddb66c7d,plan_and_solve,REJECTED_AT_STEP_0,s1,calculate,rejected,1.37,500,,,0.0,0.0,True,0.0
1779337541.360006,sess-0038-d4ffb7e9,plan_and_solve,REJECTED_AT_STEP_0,s1,calculate,rejected,0.96,500,,,0.0,0.0,False,0.0
1779337541.390146,sess-0039-4697d98d,react,REJECTED_AT_STEP_0,r1,mock_heavy,rejected,1.08,500,,,0.0,0.0,False,549.0
1779337541.405573,sess-0040-0793c1c3,plan_and_solve,REJECTED_AT_STEP_0,s1,web_fetch,rejected,1.04,500,,,0.0,0.0,True,0.0
1779337541.420379,sess-0041-aa6f67f8,plan_and_solve,REJECTED_AT_STEP_0,s1,mock_heavy,rejected,1.31,500,,,0.0,0.0,False,0.0
1779337541.450857,sess-0043-1a2949ed,react,REJECTED_AT_STEP_0,r1,mock_heavy,rejected,2.14,500,,,0.0,0.0,False,0.0
1779337541.511924,sess-0044-5e1a5136,react,REJECTED_AT_STEP_0,r1,mock_heavy,rejected,1.02,500,,,0.0,0.0,False,0.0
1779337541.527088,sess-0045-a839019b,react,REJECTED_AT_STEP_0,r1,calculate,rejected,1.39,500,,,0.0,0.0,False,0.0
1779337541.556917,sess-0046-8a59a08e,plan_and_solve,REJECTED_AT_STEP_0,s1,web_fetch,rejected,1.11,500,,,0.0,0.0,True,0.0
1779337541.572653,sess-0047-b84bda1b,plan_and_solve,REJECTED_AT_STEP_0,s1,web_fetch,rejected,1.44,500,,,0.0,0.0,True,575.0
1779337540.622491,sess-0009-3c9c5cb8,plan_and_solve,SUCCESS,s1,calculate,success,6.21,500,0,,9.0,9.0,False,4255.0
1779337540.628875,sess-0009-3c9c5cb8,plan_and_solve,SUCCESS,s2,calculate,success,3.36,500,0,,9.0,9.0,False,1595.0
1779337540.632361,sess-0009-3c9c5cb8,plan_and_solve,SUCCESS,s3,web_fetch,success,156.32,500,0,,9.0,9.0,False,155018.0
1779337540.788749,sess-0009-3c9c5cb8,plan_and_solve,SUCCESS,s4,calculate,success,3.21,500,0,,9.0,9.0,False,2155.0
1779337540.792028,sess-0009-3c9c5cb8,plan_and_solve,SUCCESS,s5,mock_heavy,success,803.65,500,0,,9.0,9.0,False,802938.0
1779337541.595841,sess-0048-0cbf4aff,react,REJECTED_AT_STEP_0,r1,mock_heavy,rejected,0.74,500,,,0.0,0.0,False,31.0
1779337540.654563,sess-0011-bb62c602,plan_and_solve,SUCCESS,s1,calculate,success,4.15,500,0,,7.0,7.0,False,1573.0
1779337540.658755,sess-0011-bb62c602,plan_and_solve,SUCCESS,s2,mock_heavy,success,803.50,500,0,,7.0,7.0,False,802879.0
1779337541.462308,sess-0011-bb62c602,plan_and_solve,SUCCESS,s3,calculate,success,136.52,500,0,,7.0,7.0,False,135822.0
1779337541.708829,sess-0051-0535d812,react,REJECTED_AT_STEP_0,r1,calculate,rejected,1.68,500,,,0.0,0.0,False,0.0
1779337541.136558,sess-0031-4c0cc096,plan_and_solve,SUCCESS,s1,calculate,success,4.68,500,45,,5.0,5.0,False,3078.0
1779337541.141286,sess-0031-4c0cc096,plan_and_solve,SUCCESS,s2,web_fetch,success,155.00,500,45,,5.0,5.0,False,154155.0
1779337541.296339,sess-0031-4c0cc096,plan_and_solve,SUCCESS,s3,web_fetch,success,155.51,500,45,,5.0,5.0,False,154194.0
1779337541.451898,sess-0031-4c0cc096,plan_and_solve,SUCCESS,s4,web_fetch,success,189.46,500,45,,5.0,5.0,False,188484.0
1779337541.641424,sess-0031-4c0cc096,plan_and_solve,SUCCESS,s5,calculate,success,117.00,500,45,,5.0,5.0,False,114569.0
1779337540.863282,sess-0019-c013ed74,react,SUCCESS,r1,mock_heavy,success,805.26,500,30,,6.0,6.0,False,803940.0
1779337541.668596,sess-0019-c013ed74,react,SUCCESS,r2,calculate,success,92.10,500,500,,6.0,6.0,False,90632.0
1779337541.799314,sess-0053-ab0c41f7,plan_and_solve,REJECTED_AT_STEP_0,s1,mock_heavy,rejected,1.48,500,,,0.0,0.0,True,0.0
1779337541.859749,sess-0054-9daab741,react,REJECTED_AT_STEP_0,r1,web_fetch,rejected,1.45,500,,,0.0,0.0,False,0.0
1779337541.285905,sess-0035-713e2ba4,react,SUCCESS,r1,calculate,success,12.03,500,350,,5.0,5.0,False,10203.0
1779337541.298050,sess-0035-713e2ba4,react,SUCCESS,r2,calculate,success,5.78,500,400,,5.0,5.0,False,4121.0
1779337541.303926,sess-0035-713e2ba4,react,SUCCESS,r3,web_fetch,success,184.08,500,400,,5.0,5.0,False,182828.0
1779337541.488071,sess-0035-713e2ba4,react,SUCCESS,r4,web_fetch,success,265.44,500,500,,5.0,5.0,False,263882.0
1779337541.753634,sess-0035-713e2ba4,react,SUCCESS,r5,web_fetch,success,158.13,500,550,,5.0,5.0,False,156538.0
1779337541.950923,sess-0056-83fefde7,plan_and_solve,REJECTED_AT_STEP_0,s1,calculate,rejected,1.57,500,,,0.0,0.0,True,571.0
1779337541.952873,sess-0057-683e9d4b,plan_and_solve,REJECTED_AT_STEP_0,s1,mock_heavy,rejected,1.41,500,,,0.0,0.0,True,0.0
1779337541.997241,sess-0061-e5d7a8ee,plan_and_solve,REJECTED_AT_STEP_0,s1,web_fetch,rejected,2.35,500,,,0.0,0.0,True,0.0
1779337542.056951,sess-0063-1445f07a,plan_and_solve,REJECTED_AT_STEP_0,s1,web_fetch,rejected,3.44,500,,,0.0,0.0,True,0.0
1779337542.087202,sess-0065-6afdf241,plan_and_solve,REJECTED_AT_STEP_0,s1,web_fetch,rejected,3.11,500,,,0.0,0.0,True,0.0
1779337542.117515,sess-0066-2d78c21f,plan_and_solve,REJECTED_AT_STEP_0,s1,web_fetch,rejected,1.86,500,,,0.0,0.0,True,0.0
1779337542.132854,sess-0067-3e90e90a,plan_and_solve,REJECTED_AT_STEP_0,s1,calculate,rejected,1.46,500,,,0.0,0.0,True,0.0
1779337542.178761,sess-0068-e23529d0,react,REJECTED_AT_STEP_0,r1,calculate,rejected,0.84,500,,,0.0,0.0,True,31.0
1779337542.285364,sess-0070-2cb81b4b,react,REJECTED_AT_STEP_0,r1,web_fetch,rejected,12.06,500,,,0.0,0.0,True,518.0
1779337542.329782,sess-0071-bb83f05e,react,REJECTED_AT_STEP_0,r1,mock_heavy,rejected,1.78,500,,,0.0,0.0,True,0.0
1779337542.345219,sess-0072-e0ec70b4,react,REJECTED_AT_STEP_0,r1,calculate,rejected,3.50,500,,,0.0,0.0,True,550.0
1779337542.346641,sess-0073-d32b420b,plan_and_solve,REJECTED_AT_STEP_0,s1,mock_heavy,rejected,3.56,500,,,0.0,0.0,True,514.0
1779337542.383244,sess-0074-7418b3f1,plan_and_solve,REJECTED_AT_STEP_0,s1,mock_heavy,rejected,1.60,500,,,0.0,0.0,True,0.0
1779337542.410129,sess-0075-4dded887,plan_and_solve,REJECTED_AT_STEP_0,s1,web_fetch,rejected,1.45,500,,,0.0,0.0,True,0.0
1779337542.444592,sess-0076-e060b253,react,REJECTED_AT_STEP_0,r1,mock_heavy,rejected,1.18,500,,,0.0,0.0,False,0.0
1779337542.480785,sess-0077-b16f97fd,plan_and_solve,REJECTED_AT_STEP_0,s1,calculate,rejected,1.04,500,,,0.0,0.0,True,0.0
1779337542.495986,sess-0078-f07a4271,plan_and_solve,REJECTED_AT_STEP_0,s1,web_fetch,rejected,1.56,500,,,0.0,0.0,True,513.0
1779337542.510704,sess-0079-960cb090,react,REJECTED_AT_STEP_0,r1,mock_heavy,rejected,1.09,500,,,0.0,0.0,False,0.0
1779337541.330518,sess-0036-d438d885,react,SUCCESS,r1,web_fetch,success,272.52,500,400,,5.0,5.0,False,270137.0
1779337541.603086,sess-0036-d438d885,react,SUCCESS,r2,web_fetch,success,154.32,500,500,,5.0,5.0,False,153077.0
1779337541.757517,sess-0036-d438d885,react,SUCCESS,r3,calculate,success,68.64,500,550,,5.0,5.0,False,67369.0
1779337541.826200,sess-0036-d438d885,react,SUCCESS,r4,web_fetch,success,237.33,500,550,,5.0,5.0,False,236564.0
1779337542.063646,sess-0036-d438d885,react,SUCCESS,r5,web_fetch,success,477.57,500,650,,5.0,5.0,True,475806.0
1779337542.567148,sess-0081-3a07d454,plan_and_solve,REJECTED_AT_STEP_0,s1,web_fetch,rejected,1.63,500,,,0.0,0.0,True,0.0
1779337542.193650,sess-0069-4127a56a,react,SUCCESS,r1,web_fetch,success,392.02,500,700,,1.0,1.0,True,390861.0
1779337542.588919,sess-0082-e1960109,react,REJECTED_AT_STEP_0,r1,calculate,rejected,0.97,500,,,0.0,0.0,False,0.0
1779337541.982771,sess-0060-9b2905a2,react,SUCCESS,r1,web_fetch,success,440.23,500,550,,2.0,2.0,True,438035.0
1779337542.423107,sess-0060-9b2905a2,react,SUCCESS,r2,calculate,success,169.22,500,180,,2.0,2.0,True,168097.0
1779337542.600953,sess-0083-394efafc,react,REJECTED_AT_STEP_0,r1,calculate,rejected,1.09,500,,,0.0,0.0,False,126.0
1779337542.606981,sess-0084-83344548,plan_and_solve,REJECTED_AT_STEP_0,s1,calculate,rejected,0.68,500,,,0.0,0.0,True,54.0
1779337542.616972,sess-0085-735ad726,plan_and_solve,REJECTED_AT_STEP_0,s1,mock_heavy,rejected,1.15,500,,,0.0,0.0,True,0.0
1779337542.631662,sess-0086-1d3909b7,react,REJECTED_AT_STEP_0,r1,calculate,rejected,1.13,500,,,0.0,0.0,False,0.0
1779337542.692708,sess-0088-0a7d178e,plan_and_solve,REJECTED_AT_STEP_0,s1,calculate,rejected,1.96,500,,,0.0,0.0,True,0.0
1779337542.751686,sess-0090-9e9ab7f5,plan_and_solve,REJECTED_AT_STEP_0,s1,web_fetch,rejected,1.14,500,,,0.0,0.0,True,0.0
1779337542.761998,sess-0091-f63c93f1,plan_and_solve,REJECTED_AT_STEP_0,s1,web_fetch,rejected,3.72,500,,,0.0,0.0,True,551.0
1779337541.890260,sess-0055-2d43b319,react,SUCCESS,r1,calculate,success,95.71,500,550,,4.0,4.0,False,94323.0
1779337541.986032,sess-0055-2d43b319,react,SUCCESS,r2,calculate,success,316.36,500,550,,4.0,4.0,True,315331.0
1779337542.302513,sess-0055-2d43b319,react,SUCCESS,r3,calculate,success,270.80,500,180,,4.0,4.0,True,269292.0
1779337542.573425,sess-0055-2d43b319,react,SUCCESS,r4,web_fetch,success,196.41,500,195,,4.0,4.0,True,194658.0
1779337540.954084,sess-0024-34615ffa,plan_and_solve,SUCCESS,s1,mock_heavy,success,805.39,500,225,,11.0,11.0,False,803572.0
1779337541.759567,sess-0024-34615ffa,plan_and_solve,SUCCESS,s2,calculate,success,70.15,500,45,,11.0,11.0,False,69074.0
1779337541.829803,sess-0024-34615ffa,plan_and_solve,SUCCESS,s3,mock_heavy,success,946.80,500,225,,11.0,11.0,False,945723.0
1779337542.858969,sess-0094-ddff3e65,react,REJECTED_AT_STEP_0,r1,web_fetch,rejected,1.61,500,,,0.0,0.0,False,563.0
1779337540.354423,sess-0000-c6192e09,plan_and_solve,SUCCESS,s1,mock_heavy,success,805.20,500,0,,17.0,17.0,False,803417.0
1779337541.159676,sess-0000-c6192e09,plan_and_solve,SUCCESS,s2,calculate,success,4.34,500,0,,17.0,17.0,False,3966.0
1779337541.164062,sess-0000-c6192e09,plan_and_solve,SUCCESS,s3,calculate,success,3.94,500,0,,17.0,17.0,False,3244.0
1779337541.168050,sess-0000-c6192e09,plan_and_solve,SUCCESS,s4,mock_heavy,success,805.27,500,0,,17.0,17.0,False,804519.0
1779337541.973398,sess-0000-c6192e09,plan_and_solve,SUCCESS,s5,mock_heavy,success,894.34,500,0,,17.0,17.0,False,893473.0
1779337542.903884,sess-0095-d8749f25,react,REJECTED_AT_STEP_0,r1,mock_heavy,rejected,1.69,500,,,0.0,0.0,False,0.0
1779337541.965975,sess-0058-cfc6aba4,react,SUCCESS,r1,web_fetch,success,173.91,500,550,,3.0,3.0,True,172959.0
1779337542.139963,sess-0058-cfc6aba4,react,SUCCESS,r2,web_fetch,success,439.56,500,700,,3.0,3.0,True,438474.0
1779337542.579610,sess-0058-cfc6aba4,react,SUCCESS,r3,web_fetch,success,335.92,500,195,,3.0,3.0,True,334707.0
1779337540.792652,sess-0015-23124ac9,react,SUCCESS,r1,calculate,success,3.04,500,15,,14.0,14.0,False,2127.0
1779337540.795800,sess-0015-23124ac9,react,SUCCESS,r2,mock_heavy,success,803.85,500,15,,14.0,14.0,False,802534.0
1779337541.599691,sess-0015-23124ac9,react,SUCCESS,r3,calculate,success,4.45,500,500,,14.0,14.0,False,3377.0
1779337541.604183,sess-0015-23124ac9,react,SUCCESS,r4,mock_heavy,success,804.69,500,500,,14.0,14.0,False,803652.0
1779337542.409002,sess-0015-23124ac9,react,SUCCESS,r5,calculate,success,176.92,500,180,,14.0,14.0,True,175728.0
1779337542.585970,sess-0015-23124ac9,react,SUCCESS,r6,web_fetch,success,335.31,500,195,,14.0,14.0,True,333831.0
1779337542.933985,sess-0097-d035a200,react,REJECTED_AT_STEP_0,r1,calculate,rejected,1.53,500,,,0.0,0.0,False,0.0
1779337542.950176,sess-0098-f2305040,react,REJECTED_AT_STEP_0,r1,mock_heavy,rejected,2.12,500,,,0.0,0.0,False,0.0
1779337542.951208,sess-0099-8ea08093,plan_and_solve,REJECTED_AT_STEP_0,s1,web_fetch,rejected,1.50,500,,,0.0,0.0,True,0.0
1779337542.963946,sess-0100-08ee828e,plan_and_solve,REJECTED_AT_STEP_0,s1,web_fetch,rejected,2.32,500,,,0.0,0.0,True,0.0
1779337542.965111,sess-0101-0fb3a078,plan_and_solve,REJECTED_AT_STEP_0,s1,mock_heavy,rejected,1.63,500,,,0.0,0.0,True,0.0
1779337542.994306,sess-0102-9ebe568c,react,REJECTED_AT_STEP_0,r1,web_fetch,rejected,1.61,500,,,0.0,0.0,False,0.0
1779337543.010525,sess-0103-e980c53c,plan_and_solve,REJECTED_AT_STEP_0,s1,web_fetch,rejected,1.97,500,,,0.0,0.0,True,0.0
1779337543.039751,sess-0104-e7e44aa0,plan_and_solve,REJECTED_AT_STEP_0,s1,calculate,rejected,1.00,500,,,0.0,0.0,False,549.0
1779337541.618196,sess-0049-9dbbced6,react,SUCCESS,r1,calculate,success,52.40,500,500,,8.0,8.0,False,51631.0
1779337541.670672,sess-0049-9dbbced6,react,SUCCESS,r2,mock_heavy,success,890.39,500,500,,8.0,8.0,False,888829.0
1779337542.561173,sess-0049-9dbbced6,react,SUCCESS,r3,calculate,success,211.74,500,195,,8.0,8.0,False,210948.0
1779337542.772955,sess-0049-9dbbced6,react,SUCCESS,r4,web_fetch,success,334.63,500,195,,8.0,8.0,False,333601.0
1779337542.919011,sess-0096-e0e0039b,react,SUCCESS,r1,calculate,success,199.29,500,180,,1.0,1.0,False,197600.0
1779337543.118470,sess-0107-f5457410,plan_and_solve,REJECTED_AT_STEP_0,s1,web_fetch,rejected,0.77,500,,,0.0,0.0,True,0.0
1779337543.160669,sess-0108-ef1580a5,react,REJECTED_AT_STEP_0,r1,calculate,rejected,1.35,500,,,0.0,0.0,False,0.0
1779337543.190775,sess-0110-bbf44512,react,REJECTED_AT_STEP_0,r1,calculate,rejected,1.67,500,,,0.0,0.0,False,0.0
1779337543.206081,sess-0111-abab1762,plan_and_solve,REJECTED_AT_STEP_0,s1,calculate,rejected,1.94,500,,,0.0,0.0,True,0.0
1779337543.221112,sess-0112-6143c456,plan_and_solve,REJECTED_AT_STEP_0,s1,mock_heavy,rejected,1.67,500,,,0.0,0.0,True,514.0
1779337542.828821,sess-0093-3dca2aa6,react,SUCCESS,r1,web_fetch,success,442.92,500,180,,1.0,1.0,False,441583.0
