target,mode,concurrency,cohort,gateway_latency_us,cdf
plangate_full,plan_and_solve,10,success_only,218368.000,0.530023
plangate_full,plan_and_solve,10,success_only,218695.000,0.530408
plangate_full,plan_and_solve,10,success_only,219019.000,0.530793
plangate_full,plan_and_solve,10,success_only,219032.000,0.531178
plangate_full,plan_and_solve,10,success_only,219350.000,0.531563
plangate_full,plan_and_solve,10,success_only,219440.000,0.531948
plangate_full,plan_and_solve,10,success_only,219813.000,0.532333
plangate_full,plan_and_solve,10,success_only,220349.000,0.532717
plangate_full,plan_and_solve,10,success_only,220709.000,0.533102
plangate_full,plan_and_solve,10,success_only,220867.000,0.533487
plangate_full,plan_and_solve,10,success_only,221032.000,0.533872
plangate_full,plan_and_solve,10,success_only,221050.000,0.534257
plangate_full,plan_and_solve,10,success_only,221082.000,0.534642
plangate_full,plan_and_solve,10,success_only,222190.000,0.535027
plangate_full,plan_and_solve,10,success_only,222381.000,0.535412
plangate_full,plan_and_solve,10,success_only,223101.000,0.535797
plangate_full,plan_and_solve,10,success_only,223180.000,0.536182
plangate_full,plan_and_solve,10,success_only,223376.000,0.536567
plangate_full,plan_and_solve,10,success_only,223418.000,0.536952
plangate_full,plan_and_solve,10,success_only,223478.000,0.537336
plangate_full,plan_and_solve,10,success_only,224173.000,0.537721
plangate_full,plan_and_solve,10,success_only,224322.000,0.538106
plangate_full,plan_and_solve,10,success_only,224710.000,0.538491
plangate_full,plan_and_solve,10,success_only,224961.000,0.538876
plangate_full,plan_and_solve,10,success_only,225473.000,0.539261
plangate_full,plan_and_solve,10,success_only,226461.000,0.539646
plangate_full,plan_and_solve,10,success_only,226832.000,0.540031
plangate_full,plan_and_solve,10,success_only,226881.000,0.540416
plangate_full,plan_and_solve,10,success_only,228676.000,0.540801
plangate_full,plan_and_solve,10,success_only,228965.000,0.541186
plangate_full,plan_and_solve,10,success_only,229445.000,0.541570
plangate_full,plan_and_solve,10,success_only,230400.000,0.541955
plangate_full,plan_and_solve,10,success_only,230545.000,0.542340
plangate_full,plan_and_solve,10,success_only,230937.000,0.542725
plangate_full,plan_and_solve,10,success_only,231276.000,0.543110
plangate_full,plan_and_solve,10,success_only,231767.000,0.543495
plangate_full,plan_and_solve,10,success_only,233867.000,0.543880
plangate_full,plan_and_solve,10,success_only,233969.000,0.544265
plangate_full,plan_and_solve,10,success_only,233973.000,0.544650
plangate_full,plan_and_solve,10,success_only,234001.000,0.545035
plangate_full,plan_and_solve,10,success_only,234479.000,0.545420
plangate_full,plan_and_solve,10,success_only,234504.000,0.545804
plangate_full,plan_and_solve,10,success_only,235578.000,0.546189
plangate_full,plan_and_solve,10,success_only,235728.000,0.546574
plangate_full,plan_and_solve,10,success_only,235754.000,0.546959
plangate_full,plan_and_solve,10,success_only,235761.000,0.547344
plangate_full,plan_and_solve,10,success_only,236977.000,0.547729
plangate_full,plan_and_solve,10,success_only,237135.000,0.548114
plangate_full,plan_and_solve,10,success_only,237156.000,0.548499
plangate_full,plan_and_solve,10,success_only,237608.000,0.548884
plangate_full,plan_and_solve,10,success_only,237693.000,0.549269
plangate_full,plan_and_solve,10,success_only,238105.000,0.549654
plangate_full,plan_and_solve,10,success_only,239196.000,0.550038
plangate_full,plan_and_solve,10,success_only,239266.000,0.550423
plangate_full,plan_and_solve,10,success_only,239345.000,0.550808
plangate_full,plan_and_solve,10,success_only,239451.000,0.551193
plangate_full,plan_and_solve,10,success_only,239915.000,0.551578
plangate_full,plan_and_solve,10,success_only,240201.000,0.551963
plangate_full,plan_and_solve,10,success_only,240579.000,0.552348
plangate_full,plan_and_solve,10,success_only,240627.000,0.552733
plangate_full,plan_and_solve,10,success_only,240935.000,0.553118
plangate_full,plan_and_solve,10,success_only,240971.000,0.553503
plangate_full,plan_and_solve,10,success_only,241091.000,0.553888
plangate_full,plan_and_solve,10,success_only,241639.000,0.554273
plangate_full,plan_and_solve,10,success_only,241833.000,0.554657
plangate_full,plan_and_solve,10,success_only,242175.000,0.555042
plangate_full,plan_and_solve,10,success_only,242590.000,0.555427
plangate_full,plan_and_solve,10,success_only,242826.000,0.555812
plangate_full,plan_and_solve,10,success_only,243113.000,0.556197
plangate_full,plan_and_solve,10,success_only,243206.000,0.556582
plangate_full,plan_and_solve,10,success_only,243722.000,0.556967
plangate_full,plan_and_solve,10,success_only,244580.000,0.557352
plangate_full,plan_and_solve,10,success_only,244647.000,0.557737
plangate_full,plan_and_solve,10,success_only,244833.000,0.558122
plangate_full,plan_and_solve,10,success_only,245154.000,0.558507
plangate_full,plan_and_solve,10,success_only,245669.000,0.558891
plangate_full,plan_and_solve,10,success_only,245926.000,0.559276
plangate_full,plan_and_solve,10,success_only,246127.000,0.559661
plangate_full,plan_and_solve,10,success_only,246195.000,0.560046
plangate_full,plan_and_solve,10,success_only,246907.000,0.560431
plangate_full,plan_and_solve,10,success_only,247201.000,0.560816
plangate_full,plan_and_solve,10,success_only,247271.000,0.561201
plangate_full,plan_and_solve,10,success_only,247438.000,0.561586
plangate_full,plan_and_solve,10,success_only,247849.000,0.561971
plangate_full,plan_and_solve,10,success_only,248130.000,0.562356
plangate_full,plan_and_solve,10,success_only,249369.000,0.562741
plangate_full,plan_and_solve,10,success_only,249581.000,0.563125
plangate_full,plan_and_solve,10,success_only,249882.000,0.563510
plangate_full,plan_and_solve,10,success_only,249955.000,0.563895
plangate_full,plan_and_solve,10,success_only,249998.000,0.564280
plangate_full,plan_and_solve,10,success_only,250052.000,0.564665
plangate_full,plan_and_solve,10,success_only,251147.000,0.565050
plangate_full,plan_and_solve,10,success_only,251354.000,0.565435
plangate_full,plan_and_solve,10,success_only,251371.000,0.565820
plangate_full,plan_and_solve,10,success_only,251472.000,0.566205
plangate_full,plan_and_solve,10,success_only,252062.000,0.566590
plangate_full,plan_and_solve,10,success_only,252201.000,0.566975
plangate_full,plan_and_solve,10,success_only,252367.000,0.567360
plangate_full,plan_and_solve,10,success_only,252391.000,0.567744
plangate_full,plan_and_solve,10,success_only,253683.000,0.568129
plangate_full,plan_and_solve,10,success_only,253975.000,0.568514
plangate_full,plan_and_solve,10,success_only,254035.000,0.568899
plangate_full,plan_and_solve,10,success_only,254119.000,0.569284
plangate_full,plan_and_solve,10,success_only,254536.000,0.569669
plangate_full,plan_and_solve,10,success_only,254576.000,0.570054
plangate_full,plan_and_solve,10,success_only,254577.000,0.570439
plangate_full,plan_and_solve,10,success_only,256069.000,0.570824
plangate_full,plan_and_solve,10,success_only,257074.000,0.571209
plangate_full,plan_and_solve,10,success_only,257475.000,0.571594
plangate_full,plan_and_solve,10,success_only,258044.000,0.571978
plangate_full,plan_and_solve,10,success_only,258300.000,0.572363
plangate_full,plan_and_solve,10,success_only,259092.000,0.572748
plangate_full,plan_and_solve,10,success_only,259228.000,0.573133
plangate_full,plan_and_solve,10,success_only,260657.000,0.573518
plangate_full,plan_and_solve,10,success_only,261066.000,0.573903
plangate_full,plan_and_solve,10,success_only,261144.000,0.574288
plangate_full,plan_and_solve,10,success_only,261930.000,0.574673
plangate_full,plan_and_solve,10,success_only,261983.000,0.575058
plangate_full,plan_and_solve,10,success_only,262265.000,0.575443
plangate_full,plan_and_solve,10,success_only,262302.000,0.575828
plangate_full,plan_and_solve,10,success_only,262474.000,0.576212
plangate_full,plan_and_solve,10,success_only,262789.000,0.576597
plangate_full,plan_and_solve,10,success_only,262946.000,0.576982
plangate_full,plan_and_solve,10,success_only,263094.000,0.577367
plangate_full,plan_and_solve,10,success_only,263239.000,0.577752
plangate_full,plan_and_solve,10,success_only,263489.000,0.578137
plangate_full,plan_and_solve,10,success_only,263825.000,0.578522
plangate_full,plan_and_solve,10,success_only,263912.000,0.578907
plangate_full,plan_and_solve,10,success_only,264403.000,0.579292
plangate_full,plan_and_solve,10,success_only,264801.000,0.579677
plangate_full,plan_and_solve,10,success_only,264844.000,0.580062
plangate_full,plan_and_solve,10,success_only,265153.000,0.580446
plangate_full,plan_and_solve,10,success_only,265288.000,0.580831
plangate_full,plan_and_solve,10,success_only,265474.000,0.581216
plangate_full,plan_and_solve,10,success_only,265868.000,0.581601
plangate_full,plan_and_solve,10,success_only,266196.000,0.581986
plangate_full,plan_and_solve,10,success_only,266376.000,0.582371
plangate_full,plan_and_solve,10,success_only,266527.000,0.582756
plangate_full,plan_and_solve,10,success_only,267521.000,0.583141
plangate_full,plan_and_solve,10,success_only,267562.000,0.583526
plangate_full,plan_and_solve,10,success_only,267659.000,0.583911
plangate_full,plan_and_solve,10,success_only,267759.000,0.584296
plangate_full,plan_and_solve,10,success_only,268208.000,0.584681
plangate_full,plan_and_solve,10,success_only,268644.000,0.585065
plangate_full,plan_and_solve,10,success_only,269904.000,0.585450
plangate_full,plan_and_solve,10,success_only,269994.000,0.585835
plangate_full,plan_and_solve,10,success_only,270195.000,0.586220
plangate_full,plan_and_solve,10,success_only,270518.000,0.586605
plangate_full,plan_and_solve,10,success_only,270787.000,0.586990
plangate_full,plan_and_solve,10,success_only,271110.000,0.587375
plangate_full,plan_and_solve,10,success_only,271276.000,0.587760
plangate_full,plan_and_solve,10,success_only,272149.000,0.588145
plangate_full,plan_and_solve,10,success_only,272201.000,0.588530
plangate_full,plan_and_solve,10,success_only,273173.000,0.588915
plangate_full,plan_and_solve,10,success_only,273285.000,0.589299
plangate_full,plan_and_solve,10,success_only,273438.000,0.589684
plangate_full,plan_and_solve,10,success_only,274453.000,0.590069
plangate_full,plan_and_solve,10,success_only,275029.000,0.590454
plangate_full,plan_and_solve,10,success_only,275354.000,0.590839
plangate_full,plan_and_solve,10,success_only,275439.000,0.591224
plangate_full,plan_and_solve,10,success_only,275550.000,0.591609
plangate_full,plan_and_solve,10,success_only,275875.000,0.591994
plangate_full,plan_and_solve,10,success_only,276751.000,0.592379
plangate_full,plan_and_solve,10,success_only,276844.000,0.592764
plangate_full,plan_and_solve,10,success_only,277342.000,0.593149
plangate_full,plan_and_solve,10,success_only,279913.000,0.593533
plangate_full,plan_and_solve,10,success_only,280056.000,0.593918
plangate_full,plan_and_solve,10,success_only,280099.000,0.594303
plangate_full,plan_and_solve,10,success_only,280362.000,0.594688
plangate_full,plan_and_solve,10,success_only,280446.000,0.595073
plangate_full,plan_and_solve,10,success_only,280603.000,0.595458
plangate_full,plan_and_solve,10,success_only,281907.000,0.595843
plangate_full,plan_and_solve,10,success_only,282168.000,0.596228
plangate_full,plan_and_solve,10,success_only,282302.000,0.596613
plangate_full,plan_and_solve,10,success_only,282493.000,0.596998
plangate_full,plan_and_solve,10,success_only,282763.000,0.597383
plangate_full,plan_and_solve,10,success_only,284039.000,0.597768
plangate_full,plan_and_solve,10,success_only,284100.000,0.598152
plangate_full,plan_and_solve,10,success_only,284244.000,0.598537
plangate_full,plan_and_solve,10,success_only,284281.000,0.598922
plangate_full,plan_and_solve,10,success_only,284979.000,0.599307
plangate_full,plan_and_solve,10,success_only,285344.000,0.599692
plangate_full,plan_and_solve,10,success_only,285462.000,0.600077
plangate_full,plan_and_solve,10,success_only,285909.000,0.600462
plangate_full,plan_and_solve,10,success_only,286262.000,0.600847
plangate_full,plan_and_solve,10,success_only,286653.000,0.601232
plangate_full,plan_and_solve,10,success_only,286693.000,0.601617
plangate_full,plan_and_solve,10,success_only,286833.000,0.602002
plangate_full,plan_and_solve,10,success_only,287794.000,0.602386
plangate_full,plan_and_solve,10,success_only,288034.000,0.602771
plangate_full,plan_and_solve,10,success_only,288747.000,0.603156
plangate_full,plan_and_solve,10,success_only,289002.000,0.603541
plangate_full,plan_and_solve,10,success_only,289111.000,0.603926
plangate_full,plan_and_solve,10,success_only,289686.000,0.604311
plangate_full,plan_and_solve,10,success_only,290638.000,0.604696
plangate_full,plan_and_solve,10,success_only,290804.000,0.605081
plangate_full,plan_and_solve,10,success_only,291109.000,0.605466
plangate_full,plan_and_solve,10,success_only,291785.000,0.605851
plangate_full,plan_and_solve,10,success_only,291930.000,0.606236
plangate_full,plan_and_solve,10,success_only,292234.000,0.606620
plangate_full,plan_and_solve,10,success_only,292266.000,0.607005
plangate_full,plan_and_solve,10,success_only,292577.000,0.607390
plangate_full,plan_and_solve,10,success_only,292649.000,0.607775
plangate_full,plan_and_solve,10,success_only,292997.000,0.608160
plangate_full,plan_and_solve,10,success_only,293734.000,0.608545
plangate_full,plan_and_solve,10,success_only,294421.000,0.608930
plangate_full,plan_and_solve,10,success_only,295087.000,0.609315
plangate_full,plan_and_solve,10,success_only,295169.000,0.609700
plangate_full,plan_and_solve,10,success_only,295414.000,0.610085
plangate_full,plan_and_solve,10,success_only,295733.000,0.610470
plangate_full,plan_and_solve,10,success_only,296445.000,0.610855
plangate_full,plan_and_solve,10,success_only,296546.000,0.611239
plangate_full,plan_and_solve,10,success_only,296903.000,0.611624
plangate_full,plan_and_solve,10,success_only,297327.000,0.612009
plangate_full,plan_and_solve,10,success_only,297678.000,0.612394
plangate_full,plan_and_solve,10,success_only,297803.000,0.612779
plangate_full,plan_and_solve,10,success_only,297928.000,0.613164
plangate_full,plan_and_solve,10,success_only,298025.000,0.613549
plangate_full,plan_and_solve,10,success_only,298473.000,0.613934
plangate_full,plan_and_solve,10,success_only,299025.000,0.614319
plangate_full,plan_and_solve,10,success_only,299557.000,0.614704
plangate_full,plan_and_solve,10,success_only,300048.000,0.615089
plangate_full,plan_and_solve,10,success_only,300593.000,0.615473
plangate_full,plan_and_solve,10,success_only,300753.000,0.615858
plangate_full,plan_and_solve,10,success_only,301313.000,0.616243
plangate_full,plan_and_solve,10,success_only,301420.000,0.616628
plangate_full,plan_and_solve,10,success_only,301735.000,0.617013
plangate_full,plan_and_solve,10,success_only,301863.000,0.617398
plangate_full,plan_and_solve,10,success_only,302552.000,0.617783
plangate_full,plan_and_solve,10,success_only,302810.000,0.618168
plangate_full,plan_and_solve,10,success_only,302812.000,0.618553
plangate_full,plan_and_solve,10,success_only,302812.000,0.618938
plangate_full,plan_and_solve,10,success_only,303035.000,0.619323
plangate_full,plan_and_solve,10,success_only,303283.000,0.619707
plangate_full,plan_and_solve,10,success_only,304022.000,0.620092
plangate_full,plan_and_solve,10,success_only,304240.000,0.620477
plangate_full,plan_and_solve,10,success_only,304362.000,0.620862
plangate_full,plan_and_solve,10,success_only,304480.000,0.621247
plangate_full,plan_and_solve,10,success_only,304605.000,0.621632
plangate_full,plan_and_solve,10,success_only,305011.000,0.622017
plangate_full,plan_and_solve,10,success_only,305257.000,0.622402
plangate_full,plan_and_solve,10,success_only,306482.000,0.622787
plangate_full,plan_and_solve,10,success_only,306653.000,0.623172
plangate_full,plan_and_solve,10,success_only,307007.000,0.623557
plangate_full,plan_and_solve,10,success_only,307621.000,0.623941
plangate_full,plan_and_solve,10,success_only,308860.000,0.624326
plangate_full,plan_and_solve,10,success_only,309107.000,0.624711
plangate_full,plan_and_solve,10,success_only,309249.000,0.625096
plangate_full,plan_and_solve,10,success_only,309546.000,0.625481
plangate_full,plan_and_solve,10,success_only,310694.000,0.625866
plangate_full,plan_and_solve,10,success_only,310764.000,0.626251
plangate_full,plan_and_solve,10,success_only,313327.000,0.626636
plangate_full,plan_and_solve,10,success_only,313504.000,0.627021
plangate_full,plan_and_solve,10,success_only,313868.000,0.627406
plangate_full,plan_and_solve,10,success_only,313974.000,0.627791
plangate_full,plan_and_solve,10,success_only,314034.000,0.628176
plangate_full,plan_and_solve,10,success_only,314043.000,0.628560
plangate_full,plan_and_solve,10,success_only,314598.000,0.628945
plangate_full,plan_and_solve,10,success_only,314720.000,0.629330
plangate_full,plan_and_solve,10,success_only,315041.000,0.629715
plangate_full,plan_and_solve,10,success_only,315069.000,0.630100
plangate_full,plan_and_solve,10,success_only,315566.000,0.630485
plangate_full,plan_and_solve,10,success_only,315993.000,0.630870
plangate_full,plan_and_solve,10,success_only,316040.000,0.631255
plangate_full,plan_and_solve,10,success_only,316141.000,0.631640
plangate_full,plan_and_solve,10,success_only,316217.000,0.632025
plangate_full,plan_and_solve,10,success_only,316272.000,0.632410
plangate_full,plan_and_solve,10,success_only,316415.000,0.632794
plangate_full,plan_and_solve,10,success_only,316585.000,0.633179
plangate_full,plan_and_solve,10,success_only,316691.000,0.633564
plangate_full,plan_and_solve,10,success_only,316886.000,0.633949
plangate_full,plan_and_solve,10,success_only,317153.000,0.634334
plangate_full,plan_and_solve,10,success_only,317451.000,0.634719
plangate_full,plan_and_solve,10,success_only,317588.000,0.635104
plangate_full,plan_and_solve,10,success_only,317844.000,0.635489
plangate_full,plan_and_solve,10,success_only,317907.000,0.635874
plangate_full,plan_and_solve,10,success_only,317988.000,0.636259
plangate_full,plan_and_solve,10,success_only,318401.000,0.636644
plangate_full,plan_and_solve,10,success_only,318672.000,0.637028
plangate_full,plan_and_solve,10,success_only,320018.000,0.637413
plangate_full,plan_and_solve,10,success_only,320182.000,0.637798
plangate_full,plan_and_solve,10,success_only,320274.000,0.638183
plangate_full,plan_and_solve,10,success_only,321813.000,0.638568
plangate_full,plan_and_solve,10,success_only,321998.000,0.638953
plangate_full,plan_and_solve,10,success_only,322425.000,0.639338
plangate_full,plan_and_solve,10,success_only,322600.000,0.639723
plangate_full,plan_and_solve,10,success_only,322638.000,0.640108
plangate_full,plan_and_solve,10,success_only,323270.000,0.640493
plangate_full,plan_and_solve,10,success_only,323459.000,0.640878
plangate_full,plan_and_solve,10,success_only,323757.000,0.641263
plangate_full,plan_and_solve,10,success_only,324153.000,0.641647
plangate_full,plan_and_solve,10,success_only,324501.000,0.642032
plangate_full,plan_and_solve,10,success_only,324512.000,0.642417
plangate_full,plan_and_solve,10,success_only,325111.000,0.642802
plangate_full,plan_and_solve,10,success_only,325478.000,0.643187
plangate_full,plan_and_solve,10,success_only,325667.000,0.643572
plangate_full,plan_and_solve,10,success_only,325732.000,0.643957
plangate_full,plan_and_solve,10,success_only,325906.000,0.644342
plangate_full,plan_and_solve,10,success_only,325971.000,0.644727
plangate_full,plan_and_solve,10,success_only,326518.000,0.645112
plangate_full,plan_and_solve,10,success_only,326915.000,0.645497
plangate_full,plan_and_solve,10,success_only,327050.000,0.645881
plangate_full,plan_and_solve,10,success_only,327770.000,0.646266
plangate_full,plan_and_solve,10,success_only,328177.000,0.646651
plangate_full,plan_and_solve,10,success_only,328409.000,0.647036
plangate_full,plan_and_solve,10,success_only,328801.000,0.647421
plangate_full,plan_and_solve,10,success_only,328894.000,0.647806
plangate_full,plan_and_solve,10,success_only,329135.000,0.648191
plangate_full,plan_and_solve,10,success_only,329172.000,0.648576
plangate_full,plan_and_solve,10,success_only,329645.000,0.648961
plangate_full,plan_and_solve,10,success_only,329654.000,0.649346
plangate_full,plan_and_solve,10,success_only,329829.000,0.649731
plangate_full,plan_and_solve,10,success_only,329955.000,0.650115
plangate_full,plan_and_solve,10,success_only,330111.000,0.650500
plangate_full,plan_and_solve,10,success_only,330135.000,0.650885
plangate_full,plan_and_solve,10,success_only,330752.000,0.651270
plangate_full,plan_and_solve,10,success_only,330791.000,0.651655
plangate_full,plan_and_solve,10,success_only,331015.000,0.652040
plangate_full,plan_and_solve,10,success_only,331236.000,0.652425
plangate_full,plan_and_solve,10,success_only,331677.000,0.652810
plangate_full,plan_and_solve,10,success_only,331850.000,0.653195
plangate_full,plan_and_solve,10,success_only,332051.000,0.653580
plangate_full,plan_and_solve,10,success_only,332081.000,0.653965
plangate_full,plan_and_solve,10,success_only,332765.000,0.654349
plangate_full,plan_and_solve,10,success_only,333042.000,0.654734
plangate_full,plan_and_solve,10,success_only,333111.000,0.655119
plangate_full,plan_and_solve,10,success_only,333116.000,0.655504
plangate_full,plan_and_solve,10,success_only,333766.000,0.655889
plangate_full,plan_and_solve,10,success_only,334215.000,0.656274
plangate_full,plan_and_solve,10,success_only,334393.000,0.656659
plangate_full,plan_and_solve,10,success_only,335215.000,0.657044
plangate_full,plan_and_solve,10,success_only,335660.000,0.657429
plangate_full,plan_and_solve,10,success_only,337455.000,0.657814
plangate_full,plan_and_solve,10,success_only,337928.000,0.658199
plangate_full,plan_and_solve,10,success_only,339234.000,0.658584
plangate_full,plan_and_solve,10,success_only,339282.000,0.658968
plangate_full,plan_and_solve,10,success_only,340287.000,0.659353
plangate_full,plan_and_solve,10,success_only,341077.000,0.659738
plangate_full,plan_and_solve,10,success_only,342745.000,0.660123
plangate_full,plan_and_solve,10,success_only,342788.000,0.660508
plangate_full,plan_and_solve,10,success_only,343681.000,0.660893
plangate_full,plan_and_solve,10,success_only,344909.000,0.661278
plangate_full,plan_and_solve,10,success_only,345246.000,0.661663
plangate_full,plan_and_solve,10,success_only,345484.000,0.662048
plangate_full,plan_and_solve,10,success_only,346271.000,0.662433
plangate_full,plan_and_solve,10,success_only,347008.000,0.662818
plangate_full,plan_and_solve,10,success_only,347388.000,0.663202
plangate_full,plan_and_solve,10,success_only,347590.000,0.663587
plangate_full,plan_and_solve,10,success_only,347833.000,0.663972
plangate_full,plan_and_solve,10,success_only,348183.000,0.664357
plangate_full,plan_and_solve,10,success_only,348250.000,0.664742
plangate_full,plan_and_solve,10,success_only,348391.000,0.665127
plangate_full,plan_and_solve,10,success_only,348636.000,0.665512
plangate_full,plan_and_solve,10,success_only,348975.000,0.665897
plangate_full,plan_and_solve,10,success_only,349233.000,0.666282
plangate_full,plan_and_solve,10,success_only,349247.000,0.666667
plangate_full,plan_and_solve,10,success_only,349272.000,0.667052
plangate_full,plan_and_solve,10,success_only,349371.000,0.667436
plangate_full,plan_and_solve,10,success_only,349394.000,0.667821
plangate_full,plan_and_solve,10,success_only,349455.000,0.668206
plangate_full,plan_and_solve,10,success_only,349658.000,0.668591
plangate_full,plan_and_solve,10,success_only,349896.000,0.668976
plangate_full,plan_and_solve,10,success_only,349984.000,0.669361
plangate_full,plan_and_solve,10,success_only,350481.000,0.669746
plangate_full,plan_and_solve,10,success_only,350933.000,0.670131
plangate_full,plan_and_solve,10,success_only,352182.000,0.670516
plangate_full,plan_and_solve,10,success_only,352320.000,0.670901
plangate_full,plan_and_solve,10,success_only,353226.000,0.671286
plangate_full,plan_and_solve,10,success_only,354072.000,0.671671
plangate_full,plan_and_solve,10,success_only,355281.000,0.672055
plangate_full,plan_and_solve,10,success_only,355969.000,0.672440
plangate_full,plan_and_solve,10,success_only,356694.000,0.672825
plangate_full,plan_and_solve,10,success_only,356878.000,0.673210
plangate_full,plan_and_solve,10,success_only,357009.000,0.673595
plangate_full,plan_and_solve,10,success_only,357546.000,0.673980
plangate_full,plan_and_solve,10,success_only,358595.000,0.674365
plangate_full,plan_and_solve,10,success_only,358600.000,0.674750
plangate_full,plan_and_solve,10,success_only,358793.000,0.675135
plangate_full,plan_and_solve,10,success_only,358982.000,0.675520
plangate_full,plan_and_solve,10,success_only,360203.000,0.675905
plangate_full,plan_and_solve,10,success_only,360341.000,0.676289
plangate_full,plan_and_solve,10,success_only,360969.000,0.676674
plangate_full,plan_and_solve,10,success_only,361302.000,0.677059
plangate_full,plan_and_solve,10,success_only,361521.000,0.677444
plangate_full,plan_and_solve,10,success_only,362140.000,0.677829
plangate_full,plan_and_solve,10,success_only,362148.000,0.678214
plangate_full,plan_and_solve,10,success_only,362514.000,0.678599
plangate_full,plan_and_solve,10,success_only,362863.000,0.678984
plangate_full,plan_and_solve,10,success_only,362901.000,0.679369
plangate_full,plan_and_solve,10,success_only,362935.000,0.679754
plangate_full,plan_and_solve,10,success_only,363314.000,0.680139
plangate_full,plan_and_solve,10,success_only,363881.000,0.680523
plangate_full,plan_and_solve,10,success_only,364087.000,0.680908
plangate_full,plan_and_solve,10,success_only,364537.000,0.681293
plangate_full,plan_and_solve,10,success_only,364566.000,0.681678
plangate_full,plan_and_solve,10,success_only,364804.000,0.682063
plangate_full,plan_and_solve,10,success_only,365041.000,0.682448
plangate_full,plan_and_solve,10,success_only,365199.000,0.682833
plangate_full,plan_and_solve,10,success_only,365991.000,0.683218
plangate_full,plan_and_solve,10,success_only,366189.000,0.683603
plangate_full,plan_and_solve,10,success_only,366216.000,0.683988
plangate_full,plan_and_solve,10,success_only,366314.000,0.684373
plangate_full,plan_and_solve,10,success_only,366331.000,0.684758
plangate_full,plan_and_solve,10,success_only,366366.000,0.685142
plangate_full,plan_and_solve,10,success_only,366573.000,0.685527
plangate_full,plan_and_solve,10,success_only,366738.000,0.685912
plangate_full,plan_and_solve,10,success_only,367148.000,0.686297
plangate_full,plan_and_solve,10,success_only,367219.000,0.686682
plangate_full,plan_and_solve,10,success_only,367804.000,0.687067
plangate_full,plan_and_solve,10,success_only,368307.000,0.687452
plangate_full,plan_and_solve,10,success_only,368628.000,0.687837
plangate_full,plan_and_solve,10,success_only,368808.000,0.688222
plangate_full,plan_and_solve,10,success_only,369588.000,0.688607
plangate_full,plan_and_solve,10,success_only,370342.000,0.688992
plangate_full,plan_and_solve,10,success_only,370548.000,0.689376
plangate_full,plan_and_solve,10,success_only,370814.000,0.689761
plangate_full,plan_and_solve,10,success_only,371071.000,0.690146
plangate_full,plan_and_solve,10,success_only,371162.000,0.690531
plangate_full,plan_and_solve,10,success_only,373187.000,0.690916
plangate_full,plan_and_solve,10,success_only,375294.000,0.691301
plangate_full,plan_and_solve,10,success_only,376204.000,0.691686
plangate_full,plan_and_solve,10,success_only,376562.000,0.692071
plangate_full,plan_and_solve,10,success_only,377640.000,0.692456
plangate_full,plan_and_solve,10,success_only,380817.000,0.692841
plangate_full,plan_and_solve,10,success_only,381246.000,0.693226
plangate_full,plan_and_solve,10,success_only,382616.000,0.693610
plangate_full,plan_and_solve,10,success_only,382777.000,0.693995
plangate_full,plan_and_solve,10,success_only,383023.000,0.694380
plangate_full,plan_and_solve,10,success_only,383343.000,0.694765
plangate_full,plan_and_solve,10,success_only,383368.000,0.695150
plangate_full,plan_and_solve,10,success_only,383496.000,0.695535
plangate_full,plan_and_solve,10,success_only,384096.000,0.695920
plangate_full,plan_and_solve,10,success_only,384251.000,0.696305
plangate_full,plan_and_solve,10,success_only,384945.000,0.696690
plangate_full,plan_and_solve,10,success_only,387266.000,0.697075
plangate_full,plan_and_solve,10,success_only,389815.000,0.697460
plangate_full,plan_and_solve,10,success_only,390035.000,0.697844
plangate_full,plan_and_solve,10,success_only,390502.000,0.698229
plangate_full,plan_and_solve,10,success_only,390874.000,0.698614
plangate_full,plan_and_solve,10,success_only,391187.000,0.698999
plangate_full,plan_and_solve,10,success_only,392771.000,0.699384
plangate_full,plan_and_solve,10,success_only,393406.000,0.699769
plangate_full,plan_and_solve,10,success_only,393659.000,0.700154
plangate_full,plan_and_solve,10,success_only,394309.000,0.700539
plangate_full,plan_and_solve,10,success_only,395719.000,0.700924
plangate_full,plan_and_solve,10,success_only,396444.000,0.701309
plangate_full,plan_and_solve,10,success_only,396805.000,0.701694
plangate_full,plan_and_solve,10,success_only,397403.000,0.702079
plangate_full,plan_and_solve,10,success_only,399350.000,0.702463
plangate_full,plan_and_solve,10,success_only,400877.000,0.702848
plangate_full,plan_and_solve,10,success_only,401645.000,0.703233
plangate_full,plan_and_solve,10,success_only,402076.000,0.703618
plangate_full,plan_and_solve,10,success_only,402267.000,0.704003
plangate_full,plan_and_solve,10,success_only,402635.000,0.704388
plangate_full,plan_and_solve,10,success_only,403956.000,0.704773
plangate_full,plan_and_solve,10,success_only,404055.000,0.705158
plangate_full,plan_and_solve,10,success_only,405618.000,0.705543
plangate_full,plan_and_solve,10,success_only,405770.000,0.705928
plangate_full,plan_and_solve,10,success_only,407995.000,0.706313
plangate_full,plan_and_solve,10,success_only,408080.000,0.706697
plangate_full,plan_and_solve,10,success_only,408732.000,0.707082
plangate_full,plan_and_solve,10,success_only,410131.000,0.707467
plangate_full,plan_and_solve,10,success_only,410962.000,0.707852
plangate_full,plan_and_solve,10,success_only,411644.000,0.708237
plangate_full,plan_and_solve,10,success_only,412293.000,0.708622
