gateway,run,concurrency,sessions,success,partial,all_rejected,cascade_failed,cascade_steps,abd_total,cascade_admitted_pct,success_sessions_per_s,effective_goodput_s,p95_success_s
plangate_full,1,40,300,59,0,241,0,0,0.0,0.0,6.982382,61.184604,5.06301
