timestamp,session_id,mode,session_state,step_id,tool_name,status,latency_ms,budget,locked_price,regime,raw_goodput,effective_goodput
1774597910.749434,sess-0000-f184e1ff,plan_and_solve,SUCCESS,s1,calculate,success,6.33,500,200,,7.0,7.0
1774597910.755768,sess-0000-f184e1ff,plan_and_solve,SUCCESS,s2,mock_heavy,success,806.33,500,200,,7.0,7.0
1774597911.562095,sess-0000-f184e1ff,plan_and_solve,SUCCESS,s3,calculate,success,6.13,500,200,,7.0,7.0
1774597911.554515,sess-0014-7d5f6164,plan_and_solve,SUCCESS,s1,calculate,success,10.34,500,200,,3.0,3.0
1774597911.564855,sess-0014-7d5f6164,plan_and_solve,SUCCESS,s2,web_fetch,success,154.20,500,185,,3.0,3.0
1774597911.719587,sess-0014-7d5f6164,plan_and_solve,SUCCESS,s3,calculate,success,4.84,500,185,,3.0,3.0
1774597911.755529,sess-0025-7d5cbae2,plan_and_solve,SUCCESS,s1,calculate,success,4.34,500,167,,4.0,4.0
1774597911.760405,sess-0025-7d5cbae2,plan_and_solve,SUCCESS,s2,calculate,success,3.23,500,167,,4.0,4.0
1774597911.764173,sess-0025-7d5cbae2,plan_and_solve,SUCCESS,s3,calculate,success,3.73,500,167,,4.0,4.0
1774597911.768430,sess-0025-7d5cbae2,plan_and_solve,SUCCESS,s4,calculate,success,3.36,500,167,,4.0,4.0
1774597911.023496,sess-0003-c7531b84,plan_and_solve,SUCCESS,s1,calculate,success,6.95,500,200,,7.0,7.0
1774597911.031046,sess-0003-c7531b84,plan_and_solve,SUCCESS,s2,web_fetch,success,155.20,500,200,,7.0,7.0
1774597911.186244,sess-0003-c7531b84,plan_and_solve,SUCCESS,s3,mock_heavy,success,806.13,500,170,,7.0,7.0
1774597911.954369,sess-0031-c60a03b2,plan_and_solve,SUCCESS,s1,calculate,success,8.00,500,165,,5.0,5.0
1774597911.962368,sess-0031-c60a03b2,plan_and_solve,SUCCESS,s2,web_fetch,success,155.70,500,158,,5.0,5.0
1774597912.118583,sess-0031-c60a03b2,plan_and_solve,SUCCESS,s3,calculate,success,4.56,500,158,,5.0,5.0
1774597912.123679,sess-0031-c60a03b2,plan_and_solve,SUCCESS,s4,web_fetch,success,156.26,500,152,,5.0,5.0
1774597912.279938,sess-0031-c60a03b2,plan_and_solve,SUCCESS,s5,calculate,success,5.52,500,152,,5.0,5.0
