timestamp,session_id,mode,session_state,step_id,tool_name,status,latency_ms,budget,locked_price,regime,raw_goodput,effective_goodput,shadow_would_reject,gateway_latency_us,gateway_url,state_miss,duplicate_admission
1779347895.377981,sess-0000-ee674eb6,plan_and_solve,REJECTED_AT_STEP_0,s1,mock_heavy,rejected,2.31,500,,,0.0,0.0,False,1007.0,http://127.0.0.1:9601,False,False
1779347895.400592,sess-0001-2fe793f2,plan_and_solve,REJECTED_AT_STEP_0,s1,web_fetch,rejected,1.83,500,,,0.0,0.0,False,998.0,http://127.0.0.1:9601,False,False
1779347895.494177,sess-0003-36aec8b7,plan_and_solve,REJECTED_AT_STEP_0,s1,web_fetch,rejected,3.58,500,,,0.0,0.0,False,0.0,http://127.0.0.1:9601,False,False
1779347895.524552,sess-0004-bbde45e3,plan_and_solve,REJECTED_AT_STEP_0,s1,calculate,rejected,1.70,500,,,0.0,0.0,False,0.0,http://127.0.0.1:9601,False,False
1779347895.675099,sess-0010-66b0e234,plan_and_solve,REJECTED_AT_STEP_0,s1,mock_heavy,rejected,4.51,500,,,0.0,0.0,False,0.0,http://127.0.0.1:9601,False,False
1779347895.677619,sess-0011-5c20a728,plan_and_solve,REJECTED_AT_STEP_0,s1,web_fetch,rejected,3.55,500,,,0.0,0.0,False,689.0,http://127.0.0.1:9601,False,False
1779347895.796877,sess-0013-486d436b,plan_and_solve,REJECTED_AT_STEP_0,s1,web_fetch,rejected,1.96,500,,,0.0,0.0,False,0.0,http://127.0.0.1:9601,False,False
1779347895.812814,sess-0014-843f9a5e,plan_and_solve,REJECTED_AT_STEP_0,s1,calculate,rejected,1.71,500,,,0.0,0.0,False,0.0,http://127.0.0.1:9601,False,False
1779347895.827871,sess-0015-81fcde2d,plan_and_solve,REJECTED_AT_STEP_0,s1,mock_heavy,rejected,2.01,500,,,0.0,0.0,False,43.0,http://127.0.0.1:9601,False,False
1779347895.850349,sess-0017-ec42260e,plan_and_solve,REJECTED_AT_STEP_0,s1,web_fetch,rejected,3.51,500,,,0.0,0.0,False,0.0,http://127.0.0.1:9601,False,False
1779347895.873418,sess-0018-567fc72b,plan_and_solve,REJECTED_AT_STEP_0,s1,mock_heavy,rejected,2.14,500,,,0.0,0.0,False,0.0,http://127.0.0.1:9601,False,False
1779347895.888843,sess-0019-91548100,plan_and_solve,REJECTED_AT_STEP_0,s1,web_fetch,rejected,1.85,500,,,0.0,0.0,False,0.0,http://127.0.0.1:9601,False,False
1779347895.904253,sess-0020-90c6e877,plan_and_solve,REJECTED_AT_STEP_0,s1,mock_heavy,rejected,1.97,500,,,0.0,0.0,False,659.0,http://127.0.0.1:9601,False,False
1779347895.941512,sess-0022-ee109c8e,plan_and_solve,REJECTED_AT_STEP_0,s1,mock_heavy,rejected,2.83,500,,,0.0,0.0,False,0.0,http://127.0.0.1:9601,False,False
1779347895.949465,sess-0023-93f2da35,plan_and_solve,REJECTED_AT_STEP_0,s1,mock_heavy,rejected,1.41,500,,,0.0,0.0,False,0.0,http://127.0.0.1:9601,False,False
1779347895.963943,sess-0024-193d3fe7,plan_and_solve,REJECTED_AT_STEP_0,s1,mock_heavy,rejected,1.06,500,,,0.0,0.0,False,563.0,http://127.0.0.1:9601,False,False
1779347896.025773,sess-0026-8e94ffa3,plan_and_solve,REJECTED_AT_STEP_0,s1,mock_heavy,rejected,3.22,500,,,0.0,0.0,False,1124.0,http://127.0.0.1:9601,False,False
1779347895.560605,sess-0007-8e972391,plan_and_solve,SUCCESS,s1,web_fetch,success,158.57,500,0,,4.0,4.0,False,154566.0,http://127.0.0.1:9601,False,False
1779347895.719309,sess-0007-8e972391,plan_and_solve,SUCCESS,s2,web_fetch,success,156.77,500,0,,4.0,4.0,False,155083.0,http://127.0.0.1:9601,False,False
1779347895.876182,sess-0007-8e972391,plan_and_solve,SUCCESS,s3,web_fetch,success,156.43,500,0,,4.0,4.0,False,155091.0,http://127.0.0.1:9601,False,False
1779347896.032731,sess-0007-8e972391,plan_and_solve,SUCCESS,s4,calculate,success,5.86,500,0,,4.0,4.0,False,4570.0,http://127.0.0.1:9601,False,False
1779347896.056222,sess-0028-a548abdd,plan_and_solve,REJECTED_AT_STEP_0,s1,calculate,rejected,1.88,500,,,0.0,0.0,False,0.0,http://127.0.0.1:9601,False,False
1779347896.077669,sess-0029-9eaae472,plan_and_solve,REJECTED_AT_STEP_0,s1,calculate,rejected,3.26,500,,,0.0,0.0,False,0.0,http://127.0.0.1:9601,False,False
1779347896.078851,sess-0030-c04fe481,plan_and_solve,REJECTED_AT_STEP_0,s1,calculate,rejected,3.80,500,,,0.0,0.0,False,0.0,http://127.0.0.1:9601,False,False
1779347896.125250,sess-0032-ffff6863,plan_and_solve,REJECTED_AT_STEP_0,s1,calculate,rejected,1.76,500,,,0.0,0.0,False,0.0,http://127.0.0.1:9601,False,False
1779347896.127350,sess-0033-8d5719a3,plan_and_solve,REJECTED_AT_STEP_0,s1,mock_heavy,rejected,1.66,500,,,0.0,0.0,False,0.0,http://127.0.0.1:9601,False,False
1779347896.188936,sess-0034-a926f75c,plan_and_solve,REJECTED_AT_STEP_0,s1,mock_heavy,rejected,1.93,500,,,0.0,0.0,False,0.0,http://127.0.0.1:9601,False,False
1779347896.260674,sess-0035-abc823f3,plan_and_solve,REJECTED_AT_STEP_0,s1,web_fetch,rejected,1.37,500,,,0.0,0.0,False,0.0,http://127.0.0.1:9601,False,False
1779347896.306520,sess-0036-ca8f6881,plan_and_solve,REJECTED_AT_STEP_0,s1,mock_heavy,rejected,1.85,500,,,0.0,0.0,False,0.0,http://127.0.0.1:9601,False,False
1779347896.321956,sess-0037-d0792b13,plan_and_solve,REJECTED_AT_STEP_0,s1,calculate,rejected,1.94,500,,,0.0,0.0,False,630.0,http://127.0.0.1:9601,False,False
1779347896.324327,sess-0038-af527664,plan_and_solve,REJECTED_AT_STEP_0,s1,web_fetch,rejected,1.59,500,,,0.0,0.0,False,0.0,http://127.0.0.1:9601,False,False
1779347896.349982,sess-0039-94940df2,plan_and_solve,REJECTED_AT_STEP_0,s1,calculate,rejected,1.31,500,,,0.0,0.0,False,0.0,http://127.0.0.1:9601,False,False
1779347896.366751,sess-0040-c9929920,plan_and_solve,REJECTED_AT_STEP_0,s1,mock_heavy,rejected,0.85,500,,,0.0,0.0,False,0.0,http://127.0.0.1:9601,False,False
1779347896.377130,sess-0041-93cf8316,plan_and_solve,REJECTED_AT_STEP_0,s1,web_fetch,rejected,1.53,500,,,0.0,0.0,False,0.0,http://127.0.0.1:9601,False,False
